# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   85       3.069931035097e-10       7.499658618804e-14      -1.878760399115e-12       9.042286171539e-16       1.557279344525e-11       1.733726152071e-12      -8.612268805907e-15 
   86       3.107055531615e-10       7.708915969857e-14      -1.959813493934e-12       9.053911612156e-16       1.511586507732e-11       1.697836791367e-12      -8.529632614645e-15 
   87       3.144506724298e-10       7.918858374852e-14      -2.041848690444e-12       9.061156072353e-16       1.467651709563e-11       1.663050137570e-12      -8.457251299562e-15 
   88       3.182286607827e-10       8.129304764053e-14      -2.124807389220e-12       9.064060256169e-16       1.425428958530e-11       1.629347613728e-12      -8.392494788221e-15 
   89       3.220394652448e-10       8.340068815598e-14      -2.208628835083e-12       9.062671474951e-16       1.384849814144e-11       1.596694818676e-12      -8.332415175261e-15 
   90       3.258827683766e-10       8.550958935305e-14      -2.293250111389e-12       9.057043722880e-16       1.345822529085e-11       1.565040897838e-12      -8.273736862546e-15 
   91       3.297579762529e-10       8.761778236471e-14      -2.378606134321e-12       9.047237752485e-16       1.308231191353e-11       1.534317914031e-12      -8.212846699322e-15 
   92       3.336642064420e-10       8.972324519685e-14      -2.464629647184e-12       9.033321150175e-16       1.271934866430e-11       1.504440218260e-12      -8.145784122370e-15 
   93       3.376005901972e-10       9.182395367436e-14      -2.551253148471e-12       9.015364200391e-16       1.236800871993e-11       1.475327317100e-12      -8.069188243094e-15 
   94       3.415672571339e-10       9.391804348319e-14      -2.638415020166e-12       8.993426602514e-16       1.202812189986e-11       1.446977775620e-12      -7.983323464525e-15 
   95       3.455644771113e-10       9.600367223944e-14      -2.726054314872e-12       8.967568886521e-16       1.169974698434e-11       1.419405317858e-12      -7.889492804846e-15 
   96       3.495923516103e-10       9.807897100630e-14      -2.814108924725e-12       8.937856463810e-16       1.138284094233e-11       1.392616018057e-12      -7.789124728683e-15 
   97       3.536508060254e-10       1.001420447941e-13      -2.902515602223e-12       8.904359644919e-16       1.107725503836e-11       1.366607994005e-12      -7.683776423108e-15 
   98       3.577395819565e-10       1.021909730606e-13      -2.991209981070e-12       8.867153657235e-16       1.078273093946e-11       1.341371100367e-12      -7.575137073648e-15 
   99       3.618582295014e-10       1.042238102110e-13      -3.080126597009e-12       8.826318662712e-16       1.049889682209e-11       1.316886622021e-12      -7.465031140293e-15 
  100       3.660060995473e-10       1.062385860981e-13      -3.169198908659e-12       8.781939775577e-16       1.022526347904e-11       1.293126967396e-12      -7.355421633502e-15 
  101       3.701823360631e-10       1.082333065227e-13      -3.258359318355e-12       8.734107080050e-16       9.961220426367e-12       1.270055361801e-12      -7.248413390209e-15 
  102       3.743858683911e-10       1.102059537335e-13      -3.347539192981e-12       8.682915648055e-16       9.706032010306e-12       1.247625540767e-12      -7.146256349833e-15 
  103       3.786154035393e-10       1.121544869271e-13      -3.436668884809e-12       8.628465556932e-16       9.458833514178e-12       1.225781443377e-12      -7.051348830284e-15 
  104       3.828697079227e-10       1.140768882644e-13      -3.525678108884e-12       8.570857976781e-16       9.218826389827e-12       1.204470620075e-12      -6.965692358937e-15 
  105       3.871485125334e-10       1.159713069203e-13      -3.614497088353e-12       8.510182792406e-16       8.985902372615e-12       1.183687179334e-12      -6.889165237392e-15 
  106       3.914517162453e-10       1.178359355156e-13      -3.703055603421e-12       8.446529334509e-16       8.760096809923e-12       1.163434097756e-12      -6.821020782200e-15 
  107       3.957791028109e-10       1.196689673276e-13      -3.791282673072e-12       8.379990135584e-16       8.541395380975e-12       1.143709869582e-12      -6.760412226343e-15 
  108       4.001303363341e-10       1.214685972899e-13      -3.879106579827e-12       8.310660904429e-16       8.329732391932e-12       1.124508350742e-12      -6.706389968365e-15 
  109       4.045049567426e-10       1.232330229934e-13      -3.966454894499e-12       8.238640500678e-16       8.124989070992e-12       1.105818602894e-12      -6.657898821520e-15 
  110       4.089023752612e-10       1.249604456858e-13      -4.053254500944e-12       8.164030909313e-16       7.926991863490e-12       1.087624737471e-12      -6.613775262903e-15 
  111       4.133218698842e-10       1.266490712728e-13      -4.139431620823e-12       8.086937215196e-16       7.735510726995e-12       1.069905759720e-12      -6.572744682593e-15 
  112       4.177625808484e-10       1.282971113175e-13      -4.224911838351e-12       8.007467577584e-16       7.550257426415e-12       1.052635412753e-12      -6.533418632788e-15 
  113       4.222235061056e-10       1.299027840417e-13      -4.309620125055e-12       7.925733204656e-16       7.370883829087e-12       1.035782021582e-12      -6.494292076948e-15 
  114       4.267034967954e-10       1.314643153254e-13      -4.393480864528e-12       7.841848328033e-16       7.196980199885e-12       1.019308337169e-12      -6.453740638932e-15 
  115       4.312012527180e-10       1.329799397076e-13      -4.476417877184e-12       7.755930177302e-16       7.028073496314e-12       1.003171380469e-12      -6.410017852135e-15 
  116       4.357155047647e-10       1.344479505043e-13      -4.558355241856e-12       7.668095160337e-16       6.863730696816e-12       9.873325475612e-13      -6.361630200790e-15 
  117       4.402455970496e-10       1.358668549375e-13      -4.639219820993e-12       7.578446931889e-16       6.703886682812e-12       9.717896523043e-13      -6.308519854855e-15 
  118       4.447909673822e-10       1.372352398328e-13      -4.718939090392e-12       7.487086819767e-16       6.548553204943e-12       9.565485047361e-13      -6.251021237027e-15 
  119       4.493509637994e-10       1.385517256089e-13      -4.797440401286e-12       7.394117430853e-16       6.397716649040e-12       9.416129340468e-13      -6.189496680363e-15 
  120       4.539248416915e-10       1.398149677119e-13      -4.874651012139e-12       7.299642592082e-16       6.251337259900e-12       9.269847233479e-13      -6.124337017748e-15 
  121       4.585117609279e-10       1.410236580498e-13      -4.950498120451e-12       7.203767291412e-16       6.109348365057e-12       9.126635444415e-13      -6.055962171375e-15 
  122       4.631107829831e-10       1.421765264273e-13      -5.024908894557e-12       7.106597618800e-16       5.971655598563e-12       8.986468925901e-13      -5.984821742223e-15 
  123       4.677208680619e-10       1.432723419805e-13      -5.097810505427e-12       7.008240707179e-16       5.838136124756e-12       8.849300212859e-13      -5.911395599529e-15 
  124       4.723408722260e-10       1.443099146111e-13      -5.169130158466e-12       6.908804673433e-16       5.708637862040e-12       8.715058770205e-13      -5.836194470268e-15 
  125       4.769695445192e-10       1.452880964214e-13      -5.238795125316e-12       6.808398559370e-16       5.582978706658e-12       8.583650340537e-13      -5.759760528625e-15 
  126       4.816055240932e-10       1.462057831489e-13      -5.306732775656e-12       6.707132272697e-16       5.460945756464e-12       8.454956291839e-13      -5.682667985475e-15 
  127       4.862473373338e-10       1.470619156006e-13      -5.372870609004e-12       6.605116527998e-16       5.342294534703e-12       8.328832965170e-13      -5.605523677858e-15 
  128       4.908933949862e-10       1.478554810881e-13      -5.437136286511e-12       6.502462787707e-16       5.226748213781e-12       8.205111022358e-13      -5.528967658453e-15 
  129       4.955421619857e-10       1.485855542329e-13      -5.499458433148e-12       6.399280250862e-16       5.114056922218e-12       8.083637546415e-13      -5.453553420234e-15 
  130       5.001926941181e-10       1.492514213982e-13      -5.559769076175e-12       6.295666571262e-16       5.004184670118e-12       7.964408950047e-13      -5.379372462507e-15 
  131       5.048441550738e-10       1.498524726825e-13      -5.618001535516e-12       6.191716004799e-16       4.897141558202e-12       7.847451482518e-13      -5.306389461576e-15 
  132       5.094956473983e-10       1.503881654711e-13      -5.674089714299e-12       6.087522191036e-16       4.792925189891e-12       7.732779440922e-13      -5.234558674579e-15 
  133       5.141462108539e-10       1.508580261526e-13      -5.727968136178e-12       5.983178073066e-16       4.691520325012e-12       7.620394823800e-13      -5.163823667677e-15 
  134       5.187948207809e-10       1.512616518352e-13      -5.779571982641e-12       5.878775817355e-16       4.592898533506e-12       7.510286984759e-13      -5.094117044241e-15 
  135       5.234403864596e-10       1.515987120632e-13      -5.828837130323e-12       5.774406733595e-16       4.497017849136e-12       7.402432286087e-13      -5.025360173043e-15 
  136       5.280817494718e-10       1.518689505331e-13      -5.875700188321e-12       5.670161194552e-16       4.403822423196e-12       7.296793752371e-13      -4.957462916448e-15 
  137       5.327176820621e-10       1.520721868100e-13      -5.920098535507e-12       5.566128555920e-16       4.313242178220e-12       7.193320724117e-13      -4.890323358597e-15 
  138       5.373468854998e-10       1.522083180441e-13      -5.961970357838e-12       5.462397076168e-16       4.225192461685e-12       7.091948511365e-13      -4.823827533603e-15 
  139       5.419679884405e-10       1.522773206868e-13      -6.001254685672e-12       5.359053836389e-16       4.139573699727e-12       6.992598047309e-13      -4.757849153737e-15 
  140       5.465795452875e-10       1.522792522073e-13      -6.037891431081e-12       5.256184660153e-16       4.056271050840e-12       6.895175541909e-13      -4.692249337617e-15 
  141       5.511800345535e-10       1.522142528087e-13      -6.071821425164e-12       5.153874033356e-16       3.975154059592e-12       6.799572135518e-13      -4.626876338399e-15 
  142       5.557678572222e-10       1.520825471445e-13      -6.102986455357e-12       5.052205024068e-16       3.896076310328e-12       6.705663552490e-13      -4.561565271966e-15 
  143       5.603413351100e-10       1.518844460347e-13      -6.131329302750e-12       4.951259202387e-16       3.818875080879e-12       6.613309754803e-13      -4.496137845116e-15 
  144       5.648988473524e-10       1.516203597401e-13      -6.156794292479e-12       4.851115430010e-16       3.743405369244e-12       6.522386532990e-13      -4.430441560683e-15 
  145       5.694392584895e-10       1.512908356343e-13      -6.179328927288e-12       4.751846263669e-16       3.669646485424e-12       6.432884520294e-13      -4.364472262841e-15 
  146       5.739615296657e-10       1.508965275256e-13      -6.198882486696e-12       4.653521043115e-16       3.597605358752e-12       6.344819326967e-13      -4.298263212667e-15 
  147       5.784645834578e-10       1.504381861995e-13      -6.215405568283e-12       4.556206903670e-16       3.527282961100e-12       6.258200318092e-13      -4.231846651521e-15 
  148       5.829473030300e-10       1.499166612021e-13      -6.228850127946e-12       4.459968689582e-16       3.458674158133e-12       6.173030450751e-13      -4.165253756110e-15 
  149       5.874085312892e-10       1.493329026224e-13      -6.239169520170e-12       4.364868867382e-16       3.391767560563e-12       6.089306111187e-13      -4.098514593558e-15 
  150       5.918470700410e-10       1.486879628750e-13      -6.246318538283e-12       4.270967439239e-16       3.326545375405e-12       6.007016951969e-13      -4.031658076477e-15 
  151       5.962616791442e-10       1.479829984832e-13      -6.250253454718e-12       4.178321856308e-16       3.262983257228e-12       5.926145729163e-13      -3.964711918030e-15 
  152       6.006510756673e-10       1.472192718618e-13      -6.250932061278e-12       4.086986932091e-16       3.201050159409e-12       5.846668139488e-13      -3.897702587003e-15 
  153       6.050139330428e-10       1.463981530992e-13      -6.248313709397e-12       3.997014755788e-16       3.140708185388e-12       5.768552657491e-13      -3.830655262873e-15 
  154       6.093488802237e-10       1.455211217411e-13      -6.242359350400e-12       3.908454605649e-16       3.081912439922e-12       5.691760372705e-13      -3.763593790875e-15 
  155       6.136545008380e-10       1.445897685724e-13      -6.233031575766e-12       3.821352862335e-16       3.024610880340e-12       5.616244826818e-13      -3.696540637071e-15 
  156       6.179293323446e-10       1.436057974008e-13      -6.220294657389e-12       3.735752922266e-16       2.968744167791e-12       5.541951850838e-13      -3.629516843418e-15 
  157       6.221718651887e-10       1.425710268386e-13      -6.204114587842e-12       3.651695110976e-16       2.914245518505e-12       5.468819402259e-13      -3.562541982836e-15 
  158       6.263805419572e-10       1.414873920863e-13      -6.184459120635e-12       3.569216596471e-16       2.861040555043e-12       5.396777402222e-13      -3.495634114278e-15 
  159       6.305537565337e-10       1.403569467151e-13      -6.161297810479e-12       3.488351302578e-16       2.809047157551e-12       5.325747572687e-13      -3.428809737797e-15 
  160       6.346898532547e-10       1.391818644492e-13      -6.134602053551e-12       3.409129822305e-16       2.758175315016e-12       5.255643273594e-13      -3.362083749612e-15 
