# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)rho_ur             14:(.)rho_crit           15:U                     16:U_prime               17:V                     18:V_prime               19:gr.fac. D             20:gr.fac. f          
       5.912790836838e+01       3.612497122929e-02       1.791650149729e+03       5.944952773870e-02       1.237534274600e+04       2.058169505944e+02       7.441034746587e+05       5.506825009687e+02       3.599167999035e-05       5.367155599399e-04       2.900053881784e-03       6.142397582807e-05       5.239517270345e-08       3.534246348355e-03       7.370047938278e+00       1.922036727641e-03       7.032753009277e-06       2.310962519721e-08       4.034447908550e+05       1.028771195856e+00 
       5.870922227916e+01       3.651035606870e-02       1.798730026973e+03       5.882689331881e-02       1.236826286876e+04       2.071415837729e+02       7.384993568376e+05       5.518516518485e+02       3.499962493335e-05       5.255815844153e-04       2.839893283975e-03       6.006904875819e-05       5.095098071083e-08       3.460603377543e-03       7.383633022089e+00       1.915631140695e-03       7.197970490948e-06       2.356398065203e-08       4.063551616917e+05       1.028557114434e+00 
       5.829345152996e+01       3.689981989074e-02       1.805835018115e+03       5.821080200263e-02       1.236115787761e+04       2.084742506745e+02       7.329357154705e+05       5.530211910160e+02       3.403491416026e-05       5.146785772427e-04       2.780980685507e-03       5.874483291145e-05       4.954659537571e-08       3.388497469790e-03       7.397220852874e+00       1.909245041900e-03       7.367033560291e-06       2.402717909604e-08       4.092859177347e+05       1.028344476634e+00 
       5.788057582224e+01       3.729340571902e-02       1.812965209530e+03       5.760118462730e-02       1.235402768620e+04       2.098149943964e+02       7.274122638873e+05       5.541911160214e+02       3.309679397954e-05       5.040017471659e-04       2.723290197620e-03       5.745060846584e-05       4.818091950565e-08       3.317896470468e-03       7.410811412818e+00       1.902878388244e-03       7.540031013905e-06       2.449939115141e-08       4.122372013890e+05       1.028133274821e+00 
       5.747057499877e+01       3.769115703054e-02       1.820120687901e+03       5.699797276826e-02       1.234687220783e+04       2.111638581985e+02       7.219287174280e+05       5.553614244290e+02       3.218453147342e-05       4.935464023181e-04       2.666796468587e-03       5.618567311415e-05       4.685288614984e-08       3.248768899692e-03       7.424404684202e+00       1.896531136675e-03       7.717053684736e-06       2.498079070813e-08       4.152091560616e+05       1.027923501377e+00 
       5.706342904265e+01       3.809311776051e-02       1.827301540221e+03       5.640109873129e-02       1.233969135551e+04       2.125208855034e+02       7.164847934287e+05       5.565321138161e+02       3.129741392537e-05       4.833079481599e-04       2.611474672572e-03       5.494934162172e-05       4.556145776554e-08       3.181083938097e-03       7.438000649409e+00       1.890203244105e-03       7.898194488494e-06       2.547155498622e-08       4.182019261694e+05       1.027715148708e+00 
       5.665911807635e+01       3.849933230714e-02       1.834507853794e+03       5.581049554456e-02       1.233248504193e+04       2.138861198953e+02       7.110802112077e+05       5.577031817736e+02       3.043474826332e-05       4.732818854605e-04       2.557300498725e-03       5.374094539555e-05       4.430562540760e-08       3.114811412929e-03       7.451599290916e+00       1.883894667411e-03       8.083548471136e-06       2.597186459905e-08       4.212156571454e+05       1.027508209235e+00 
       5.625762236069e+01       3.890984553654e-02       1.841739716235e+03       5.522609695080e-02       1.232525317949e+04       2.152596051204e+02       7.057146920514e+05       5.588746259056e+02       2.959586051815e-05       4.634638083207e-04       2.504250140498e-03       5.255983206474e-05       4.308440794016e-08       3.049921784419e-03       7.465200591298e+00       1.877605363434e-03       8.273212857420e-06       2.648190361794e-08       4.242504954467e+05       1.027302675402e+00 
       5.585892229396e+01       3.932470278765e-02       1.848997215472e+03       5.464783739958e-02       1.231799568026e+04       2.166413850859e+02       7.003879592011e+05       5.600464438297e+02       2.878009529724e-05       4.538494022367e-04       2.452300285182e-03       5.140536507189e-05       4.189685127021e-08       2.986386132450e-03       7.478804533227e+00       1.871335288985e-03       8.467287100558e-06       2.700185963798e-08       4.273065885610e+05       1.027098539671e+00 
       5.546299841088e+01       3.974394987720e-02       1.856280439750e+03       5.407565203962e-02       1.231071245598e+04       2.180315038602e+02       6.950997378387e+05       5.612186331764e+02       2.798681527239e-05       4.444344422047e-04       2.401428103666e-03       5.027692327501e-05       4.074202760220e-08       2.924176143510e-03       7.492411099470e+00       1.865084400839e-03       8.665872933000e-06       2.753192384499e-08       4.303840850144e+05       1.026895794523e+00 
       5.506983138170e+01       4.016763310477e-02       1.863589477625e+03       5.350947671127e-02       1.230340341810e+04       2.194300056718e+02       6.898497550741e+05       5.623911915897e+02       2.721540068198e-05       4.352147908637e-04       2.351611240404e-03       4.917390055997e-05       3.961903471325e-08       2.863264097914e-03       7.506020272890e+00       1.858852655746e-03       8.869074418367e-06       2.807229108389e-08       4.334831343783e+05       1.026694432461e+00 
       5.467940201122e+01       4.059579925789e-02       1.870924417972e+03       5.294924793895e-02       1.229606847776e+04       2.208369349096e+02       6.846377399306e+05       5.635641167266e+02       2.646524884674e-05       4.261863966781e-04       2.302827803592e-03       4.809570546283e-05       3.852699524825e-08       2.803622857301e-03       7.519632036448e+00       1.852640010423e-03       9.076998004562e-06       2.862315992823e-08       4.366038872768e+05       1.026494446005e+00 
       5.429169123792e+01       4.102849561715e-02       1.878285349982e+03       5.239490292382e-02       1.228870754575e+04       2.222523361217e+02       6.794634233325e+05       5.647374062574e+02       2.573577369897e-05       4.173452921569e-04       2.255056355548e-03       4.704176080218e-05       3.746505603450e-08       2.745225852396e-03       7.533246373196e+00       1.846446421562e-03       9.289752578081e-06       2.918473275118e-08       4.397464953943e+05       1.026295827696e+00 
       5.390668013293e+01       4.146576996139e-02       1.885672363166e+03       5.184637953638e-02       1.228132053256e+04       2.236762540155e+02       6.743265380914e+05       5.659110578650e+02       2.502640532463e-05       4.086875921107e-04       2.208275903293e-03       4.601150332087e-05       3.643238741515e-08       2.688047071030e-03       7.546863266286e+00       1.840271845828e-03       9.507449519564e-06       2.975721579772e-08       4.429111114830e+05       1.026098570096e+00 
       5.352434989921e+01       4.190767057300e-02       1.893085547353e+03       5.130361630929e-02       1.227390734838e+04       2.251087334569e+02       6.692268188934e+05       5.670850692458e+02       2.433658951815e-05       4.002094919443e-04       2.162465889325e-03       4.500438333711e-05       3.542818260104e-08       2.632061046411e-03       7.560482698959e+00       1.834116239862e-03       9.730202760597e-06       3.034081925827e-08       4.460978893697e+05       1.025902665785e+00 
       5.314468187056e+01       4.235424624318e-02       1.900524992693e+03       5.076655243019e-02       1.226646790304e+04       2.265498194700e+02       6.641640022853e+05       5.682594381089e+02       2.366578734943e-05       3.919072659848e-04       2.117606182585e-03       4.401986440462e-05       3.445165704043e-08       2.577242845648e-03       7.574104654554e+00       1.827979560280e-03       9.958128841804e-06       3.093575734374e-08       4.493069839644e+05       1.025708107362e+00 
       5.276765751073e+01       4.280554627733e-02       1.907990789659e+03       5.023512773460e-02       1.225900210607e+04       2.279995572361e+02       6.591378266625e+05       5.694341621763e+02       2.301347474286e-05       3.837772658446e-04       2.073677069615e-03       4.305742298158e-05       3.350204780609e-08       2.523568058512e-03       7.587729116503e+00       1.821861763676e-03       1.019134697225e-05       3.154224836188e-08       4.525385512671e+05       1.025514887450e+00 
       5.239325841253e+01       4.326162050044e-02       1.915483029045e+03       4.970928269894e-02       1.225150986668e+04       2.294579920938e+02       6.541480322555e+05       5.706092391828e+02       2.237914206782e-05       3.758159188183e-04       2.030659245891e-03       4.211654810811e-05       3.257861299924e-08       2.471012786443e-03       7.601356068330e+00       1.815762806626e-03       1.042997909021e-05       3.216051479526e-08       4.557927483758e+05       1.025322998687e+00 
       5.202146629692e+01       4.372251926259e-02       1.923001801970e+03       4.918895843356e-02       1.224399109376e+04       2.309251695378e+02       6.491943611175e+05       5.717846668762e+02       2.176229374060e-05       3.680197263127e-04       1.988533807341e-03       4.119674109214e-05       3.168063116997e-08       2.419553631778e-03       7.614985493654e+00       1.809682645682e-03       1.067414992529e-05       3.279078338053e-08       4.590697334942e+05       1.025132433733e+00 
       5.165226301211e+01       4.418829344447e-02       1.930547199879e+03       4.867409667595e-02       1.223644569585e+04       2.324011352188e+02       6.442765571112e+05       5.729604430169e+02       2.116244783722e-05       3.603852623092e-04       1.947282242040e-03       4.029751520343e-05       3.080740075362e-08       2.369167687220e-03       7.628617376185e+00       1.803621237381e-03       1.092398706196e-05       3.343328518930e-08       4.623696659391e+05       1.024943185270e+00 
       5.128563053268e+01       4.465899446299e-02       1.938119314540e+03       4.816463978393e-02       1.222887358119e+04       2.338859349424e+02       6.393943658969e+05       5.741365653780e+02       2.057913571691e-05       3.529091718589e-04       1.906886422077e-03       3.941839537539e-05       2.995823952269e-08       2.319832525516e-03       7.642251699727e+00       1.797578538240e-03       1.117962100453e-05       3.408825571052e-08       4.656927061489e+05       1.024755245997e+00 
       5.092155095873e+01       4.513467427691e-02       1.945718238053e+03       4.766053072894e-02       1.222127465768e+04       2.353796146689e+02       6.345475349191e+05       5.753130317453e+02       2.001190165600e-05       3.455881696079e-04       1.867328595583e-03       3.855891791470e-05       2.913248405386e-08       2.271526189364e-03       7.655888448175e+00       1.791554504763e-03       1.144118524362e-05       3.475593493441e-08       4.690390156909e+05       1.024568608634e+00 
       5.056000651495e+01       4.561538539254e-02       1.953344062842e+03       4.716171308943e-02       1.221364883289e+04       2.368822205122e+02       6.297358133949e+05       5.764898399171e+02       1.946030249190e-05       3.384190383536e-04       1.828591378936e-03       3.771863021839e-05       2.832948920967e-08       2.224227181530e-03       7.669527605515e+00       1.785549093436e-03       1.170881632411e-05       3.543656743798e-08       4.724087572694e+05       1.024383265922e+00 
       5.020097954979e+01       4.610118086956e-02       1.960996881664e+03       4.666813104432e-02       1.220599601406e+04       2.383937987396e+02       6.249589523010e+05       5.776669877045e+02       1.892390727690e-05       3.313986276315e-04       1.790657749122e-03       3.689709049818e-05       2.754862763459e-08       2.177914455169e-03       7.683169155827e+00       1.779562260735e-03       1.198265391460e-05       3.613040247214e-08       4.758020947336e+05       1.024199210620e+00 
       4.984445253460e+01       4.659211432678e-02       1.968676787605e+03       4.617972936648e-02       1.219831610812e+04       2.399143957705e+02       6.202167043616e+05       5.788444729308e+02       1.840229694146e-05       3.245238523302e-04       1.753511036250e-03       3.609386751198e-05       2.678928926480e-08       2.132567404361e-03       7.696813083279e+00       1.773593963122e-03       1.226284087852e-05       3.683769405053e-08       4.792191930860e+05       1.024016435511e+00 
       4.949040806276e+01       4.708823994810e-02       1.976383874083e+03       4.569645341636e-02       1.219060902165e+04       2.414440581762e+02       6.155088240365e+05       5.800222934319e+02       1.789506396681e-05       3.177916913364e-04       1.717134916234e-03       3.530854030224e-05       2.605088085168e-08       2.088165854834e-03       7.710459372132e+00       1.767644157046e-03       1.254952334678e-05       3.755870103993e-08       4.826602184899e+05       1.023834933393e+00 
       4.913882884884e+01       4.758961248841e-02       1.984118234849e+03       4.521824913564e-02       1.218287466088e+04       2.429828326786e+02       6.108350675087e+05       5.812004470560e+02       1.740181206665e-05       3.111991862065e-04       1.681513403612e-03       3.454069794105e-05       2.533282549826e-08       2.044690054893e-03       7.724108006736e+00       1.761712798948e-03       1.284285079210e-05       3.829368725247e-08       4.861253382780e+05       1.023654697090e+00 
       4.878969772773e+01       4.809628727964e-02       1.991879963988e+03       4.474506304094e-02       1.217511293174e+04       2.445307661500e+02       6.061951926724e+05       5.823789316638e+02       1.692215587746e-05       3.047434398675e-04       1.646630844529e-03       3.378993928182e-05       2.463456220860e-08       2.002120666537e-03       7.737758971531e+00       1.755799845261e-03       1.314297610501e-05       3.904292153950e-08       4.896147209604e+05       1.023475719441e+00 
       4.844299765386e+01       4.860832023685e-02       1.999669155921e+03       4.427684221763e-02       1.216732373981e+04       2.460879056118e+02       6.015889591211e+05       5.835577451282e+02       1.645572065753e-05       2.984216153432e-04       1.612471909853e-03       3.305587271731e-05       2.395554544945e-08       1.960438756765e-03       7.751412251048e+00       1.749905252408e-03       1.345005567157e-05       3.980667788733e-08       4.931285362331e+05       1.023297993309e+00 
       4.809871170032e+01       4.912576786432e-02       2.007485905406e+03       4.381353431375e-02       1.215950699032e+04       2.476542982338e+02       5.970161281359e+05       5.847368853343e+02       1.600214199411e-05       2.922309345081e-04       1.579021588442e-03       3.233811594385e-05       2.329524472410e-08       1.919625789062e-03       7.765067829905e+00       1.744028976807e-03       1.376424945286e-05       4.058523551464e-08       4.966669549857e+05       1.023121511575e+00 
       4.775682305802e+01       4.964868726181e-02       2.015330307536e+03       4.335508753384e-02       1.215166258819e+04       2.492299913334e+02       5.924764626733e+05       5.859163501794e+02       1.556106551879e-05       2.861686768664e-04       1.546265180544e-03       3.163629573164e-05       2.265314415791e-08       1.879663615067e-03       7.778725692810e+00       1.738170974871e-03       1.408572106627e-05       4.137887897189e-08       5.002301493107e+05       1.022946267143e+00 
       4.741731503494e+01       5.017713613083e-02       2.023202457745e+03       4.290145063304e-02       1.214379043798e+04       2.508150323747e+02       5.879697273542e+05       5.870961375730e+02       1.513214663060e-05       2.802321783564e-04       1.514188291344e-03       3.095004770091e-05       2.202874209530e-08       1.840534466419e-03       7.792385824562e+00       1.732331203007e-03       1.441463786860e-05       4.218789824249e-08       5.038182925112e+05       1.022772252934e+00 
       4.708017105525e+01       5.071117278096e-02       2.031102451807e+03       4.245257291112e-02       1.213589044392e+04       2.524094689675e+02       5.834956884515e+05       5.882762454367e+02       1.471505022680e-05       2.744188301802e-04       1.482776824633e-03       3.027901610381e-05       2.142155070783e-08       1.802220946774e-03       7.806048210044e+00       1.726509617620e-03       1.475117104107e-05       4.301258884592e-08       5.074315591094e+05       1.022599461894e+00 
       4.674537465851e+01       5.125085613626e-02       2.039030385836e+03       4.200840420660e-02       1.212796250989e+04       2.540133488665e+02       5.790541138792e+05       5.894566717039e+02       1.430945044112e-05       2.687260776570e-04       1.452016976614e-03       2.962285361192e-05       2.083109561307e-08       1.764706023985e-03       7.819712834230e+00       1.720706175112e-03       1.509549567625e-05       4.385325194281e-08       5.110701248559e+05       1.022427886985e+00 
       4.641290949891e+01       5.179624574175e-02       2.046986356288e+03       4.156889489098e-02       1.212000653944e+04       2.556267199700e+02       5.746447731807e+05       5.906374143204e+02       1.391503038914e-05       2.631514191007e-04       1.421895229841e-03       2.898122110911e-05       2.025691550404e-08       1.727973022457e-03       7.833379682181e+00       1.714920831885e-03       1.544779086695e-05       4.471019444197e-08       5.147341667373e+05       1.022257521192e+00 
       4.608275934443e+01       5.234740176996e-02       2.054970459963e+03       4.113399586298e-02       1.211202243577e+04       2.572496303193e+02       5.702674375174e+05       5.918184712436e+02       1.353148192074e-05       2.576924047204e-04       1.392398347273e-03       2.835378748976e-05       1.969856178874e-08       1.692005615655e-03       7.847048739045e+00       1.709153544341e-03       1.580823979711e-05       4.558372910949e-08       5.184238629857e+05       1.022088357520e+00 
       4.575490807604e+01       5.290438502754e-02       2.062982794007e+03       4.070365854286e-02       1.210401010172e+04       2.588821280974e+02       5.659218796574e+05       5.929998404428e+02       1.315850537934e-05       2.523466355443e-04       1.363513366461e-03       2.774022946207e-05       1.915559823978e-08       1.656787818774e-03       7.860719990056e+00       1.703404268883e-03       1.617702983477e-05       4.647417467985e-08       5.221393930867e+05       1.021920388996e+00 
       4.542933968696e+01       5.346725696193e-02       2.071023455910e+03       4.027783486684e-02       1.209596943982e+04       2.605242616280e+02       5.616078739645e+05       5.941815198993e+02       1.279580936783e-05       2.471117623650e-04       1.335227593851e-03       2.714023135646e-05       1.862760065348e-08       1.622303981561e-03       7.874393420536e+00       1.697672961914e-03       1.655435262714e-05       4.738185596915e-08       5.258809377889e+05       1.021753608665e+00 
       4.510603828185e+01       5.403607966812e-02       2.079092543508e+03       3.985647728152e-02       1.208790035222e+04       2.621760793744e+02       5.573251963866e+05       5.953635076060e+02       1.244311052090e-05       2.419854847075e-04       1.307528599208e-03       2.655348493876e-05       1.811415651855e-08       1.588538781293e-03       7.888069015893e+00       1.691959579845e-03       1.694040419777e-05       4.830710399049e-08       5.296486791124e+05       1.021588009595e+00 
       4.478498807601e+01       5.461091589547e-02       2.087190154987e+03       3.943953873839e-02       1.207980274074e+04       2.638376299386e+02       5.530736244454e+05       5.965458015676e+02       1.210013328364e-05       2.369655498182e-04       1.280404210149e-03       2.597968922823e-05       1.761486469376e-08       1.555477215897e-03       7.901746761620e+00       1.686264079086e-03       1.733538504601e-05       4.925025607149e-08       5.334428003574e+05       1.021423584875e+00 
       4.446617339467e+01       5.519182905461e-02       2.095316388883e+03       3.902697268842e-02       1.207167650685e+04       2.655089620597e+02       5.488529372247e+05       5.977283998004e+02       1.176660969629e-05       2.320497516752e-04       1.253842506798e-03       2.541855032013e-05       1.712933509457e-08       1.523104597223e-03       7.915426643298e+00       1.680586416057e-03       1.773950024863e-05       5.021165597406e-08       5.372634861138e+05       1.021260327613e+00 
       4.414957867218e+01       5.577888322440e-02       2.103471344081e+03       3.861873307666e-02       1.206352155165e+04       2.671901246131e+02       5.446629153597e+05       5.989113003324e+02       1.144227918489e-05       2.272359300186e-04       1.227831816549e-03       2.486978121290e-05       1.665718838838e-08       1.491406544446e-03       7.929108646590e+00       1.674926547180e-03       1.815295956377e-05       5.119165401643e-08       5.411109222699e+05       1.021098230938e+00 
       4.383518845125e+01       5.637214315897e-02       2.111655119817e+03       3.821477433696e-02       1.205533777591e+04       2.688811666091e+02       5.405033410265e+05       6.000945012032e+02       1.112688835772e-05       2.225219694013e-04       1.202360708933e-03       2.433310163959e-05       1.619805569817e-08       1.460368977625e-03       7.942792757246e+00       1.669284428887e-03       1.857597753728e-05       5.219060719748e-08       5.449852960214e+05       1.020937288002e+00 
       4.352298738221e+01       5.697167429485e-02       2.119867815681e+03       3.781505138672e-02       1.204712508005e+04       2.705821371919e+02       5.363739979309e+05       6.012780004637e+02       1.082019080728e-05       2.179057982596e-04       1.177417990596e-03       2.380823790370e-05       1.575157831432e-08       1.429978111380e-03       7.956478961100e+00       1.663660017619e-03       1.900877361137e-05       5.320887932336e-08       5.488867958808e+05       1.020777491977e+00 
       4.321296022227e+01       5.757754275814e-02       2.128109531618e+03       3.741951962164e-02       1.203888336411e+04       2.722930856380e+02       5.322746712980e+05       6.024617961764e+02       1.052194691788e-05       2.133853880027e-04       1.152992700384e-03       2.329492271911e-05       1.531740741435e-08       1.400220448714e-03       7.970167244071e+00       1.658053269824e-03       1.945157223585e-05       5.424684113662e-08       5.528156116864e+05       1.020618836054e+00 
       4.290509183476e+01       5.818981537179e-02       2.136380367927e+03       3.702813491065e-02       1.203061252780e+04       2.740140613549e+02       5.282051478615e+05       6.036458864153e+02       1.023192367835e-05       2.089587521212e-04       1.129074104521e-03       2.279289505405e-05       1.489520379042e-08       1.371082774961e-03       7.983857592161e+00       1.652464141961e-03       1.990460298172e-05       5.530487044763e-08       5.567719346118e+05       1.020461313447e+00 
       4.259936718838e+01       5.880855966293e-02       2.144680425264e+03       3.664085359078e-02       1.202231247046e+04       2.757451138802e+02       5.241652158533e+05       6.048302692655e+02       9.949894500055e-06       2.046239453145e-04       1.105651691898e-03       2.230189997904e-05       1.448463758433e-08       1.342552151861e-03       7.997549991455e+00       1.646892590502e-03       2.036810065748e-05       5.638335226860e-08       5.607559571751e+05       1.020304917392e+00 
       4.229577135651e+01       5.943384387029e-02       2.153009804643e+03       3.625763246217e-02       1.201398309109e+04       2.774862928797e+02       5.201546649927e+05       6.060149428235e+02       9.675639039837e-06       2.003790626356e-04       1.082715169446e-03       2.182168851870e-05       1.408538802980e-08       1.314615911762e-03       8.011244428124e+00       1.641338571930e-03       2.084230542796e-05       5.748267895009e-08       5.647678732484e+05       1.020149641144e+00 
       4.199428951643e+01       6.006573695171e-02       2.161368607436e+03       3.587842878307e-02       1.200562428829e+04       2.792376481464e+02       5.161732864764e+05       6.071999051973e+02       9.408943027902e-06       1.962222386544e-04       1.060254457623e-03       2.135201750722e-05       1.369714320187e-08       1.287261651942e-03       8.024940888420e+00       1.635802042740e-03       2.132746293592e-05       5.860325032003e-08       5.688078780671e+05       1.019995477980e+00 
       4.169490694863e+01       6.070430859171e-02       2.169756935376e+03       3.550320026492e-02       1.199723596035e+04       2.809992295987e+02       5.122208729680e+05       6.083851545056e+02       9.149598100402e-06       1.921516466374e-04       1.038259685977e-03       2.089264944757e-05       1.331959977323e-08       1.260477229051e-03       8.038639358677e+00       1.630282959443e-03       2.182382442629e-05       5.974547382545e-08       5.728761682398e+05       1.019842421199e+00 
       4.139760903607e+01       6.134962920913e-02       2.178174890558e+03       3.513190506751e-02       1.198881800517e+04       2.827710872792e+02       5.082972185878e+05       6.095706888786e+02       8.897401636655e-06       1.881654977456e-04       1.016721188810e-03       2.044335237420e-05       1.295246277722e-08       1.234250753672e-03       8.052339825312e+00       1.624781278564e-03       2.233164687334e-05       6.090976467686e-08       5.769729417576e+05       1.019690464118e+00 
       4.110238126350e+01       6.200176996490e-02       2.186622575438e+03       3.476450179417e-02       1.198037032029e+04       2.845532713532e+02       5.044021189028e+05       6.107565064575e+02       8.652156600846e-06       1.842620402481e-04       9.956295009349e-04       2.000389971921e-05       1.259544537738e-08       1.208570584997e-03       8.066042274826e+00       1.619296956646e-03       2.285119311062e-05       6.209654599530e-08       5.810983980039e+05       1.019539600080e+00 
       4.080920921671e+01       6.266080276982e-02       2.195100092838e+03       3.440094948697e-02       1.197189280289e+04       2.863458321069e+02       5.005353709161e+05       6.119426053945e+02       8.413671388094e-06       1.804395587522e-04       9.749753535102e-04       1.957407018188e-05       1.224826864340e-08       1.183425325605e-03       8.079746693797e+00       1.613829950247e-03       2.338273196392e-05       6.330624896225e-08       5.852527377640e+05       1.019389822446e+00 
       4.051807858185e+01       6.332680029250e-02       2.203607545943e+03       3.404120762208e-02       1.196338534979e+04       2.881488199460e+02       4.966967730574e+05       6.131289838527e+02       8.181759674758e-06       1.766963734500e-04       9.547496699711e-04       1.915364760150e-05       1.191066133317e-08       1.158803816370e-03       8.093453068890e+00       1.608380215943e-03       2.392653838713e-05       6.453931297228e-08       5.894361632352e+05       1.019241124600e+00 
       4.022897514474e+01       6.399983596729e-02       2.212145038305e+03       3.368523610507e-02       1.195484785742e+04       2.899622853941e+02       4.928861251729e+05       6.143156400063e+02       7.956240272868e-06       1.730308393799e-04       9.349435620393e-04       1.874242083336e-05       1.158235968087e-08       1.134695131454e-03       8.107161386847e+00       1.602947710330e-03       2.448289360129e-05       6.579618578864e-08       5.936488780365e+05       1.019093499945e+00 
       3.994188479015e+01       6.467998400241e-02       2.220712673844e+03       3.333299526630e-02       1.194628022188e+04       2.917862790909e+02       4.891032285152e+05       6.155025720402e+02       7.736936988576e-06       1.694413457038e-04       9.155483258175e-04       1.834018362791e-05       1.126310719091e-08       1.111088573423e-03       8.120871634492e+00       1.597532390023e-03       2.505208523667e-05       6.707732370172e-08       5.978910872186e+05       1.018946941908e+00 
       3.965679350112e+01       6.536731938805e-02       2.229310556850e+03       3.298444585640e-02       1.193768233888e+04       2.936208517907e+02       4.853478857338e+05       6.166897781502e+02       7.523678484502e-06       1.659263149995e-04       8.965554379647e-04       1.794673451285e-05       1.095265443754e-08       1.087973668454e-03       8.134583798730e+00       1.592134211657e-03       2.563440747813e-05       6.838319169059e-08       6.021629972737e+05       1.018801443936e+00 
       3.937368735831e+01       6.606191790465e-02       2.237938791981e+03       3.263954904175e-02       1.192905410375e+04       2.954660543606e+02       4.816199008651e+05       6.178772565429e+02       7.316298145871e-06       1.624842025670e-04       8.779565519506e-04       1.756187667827e-05       1.065075886998e-08       1.065340161649e-03       8.148297866544e+00       1.586753131891e-03       2.623016121373e-05       6.971426358748e-08       6.064648161461e+05       1.018656999498e+00 
       3.909255253926e+01       6.676385613118e-02       2.246597484267e+03       3.229826640004e-02       1.192039541146e+04       2.973219377786e+02       4.779190793228e+05       6.190650054356e+02       7.114633950349e-06       1.591134957503e-04       8.597434943878e-04       1.718541786465e-05       1.035718462295e-08       1.043178012448e-03       8.162013825000e+00       1.581389107403e-03       2.683965418669e-05       7.107102224546e-08       6.107967532416e+05       1.018513602085e+00 
       3.881337531776e+01       6.747321145359e-02       2.255286739111e+03       3.196055991582e-02       1.191170615662e+04       2.991885531319e+02       4.742452278883e+05       6.202530230561e+02       6.918528341461e-06       1.558127132724e-04       8.419082614404e-04       1.681717025355e-05       1.007170233237e-08       1.021477390133e-03       8.175731661240e+00       1.576042094897e-03       2.746320115081e-05       7.245395970914e-08       6.151590194386e+05       1.018371245207e+00 
       3.853614206317e+01       6.819006207330e-02       2.264006662290e+03       3.162639197620e-02       1.190298623344e+04       3.010659516151e+02       4.705981547011e+05       6.214413076429e+02       6.727828105497e-06       1.525804045843e-04       8.244430153066e-04       1.645695036120e-05       9.794088956146e-09       1.000228669432e-03       8.189451362488e+00       1.570712051099e-03       2.810112402938e-05       7.386357738877e-08       6.195518270978e+05       1.018229922399e+00 
       3.826083923974e+01       6.891448701578e-02       2.272757359956e+03       3.129572536651e-02       1.189423553577e+04       3.029541845283e+02       4.669776692496e+05       6.226298574452e+02       6.542384251811e-06       1.494151492276e-04       8.073400807744e-04       1.610457893461e-05       9.524127599987e-09       9.794224262158e-04       8.203172916045e+00       1.565398932763e-03       2.875375207763e-05       7.530038623745e-08       6.239753900725e+05       1.018089627216e+00 
       3.798745340598e+01       6.964656613925e-02       2.281538938637e+03       3.096852326603e-02       1.188545395709e+04       3.048533032750e+02       4.633835823610e+05       6.238186707224e+02       6.362051896427e-06       1.463155562104e-04       7.905919418490e-04       1.575988085031e-05       9.261607347892e-09       9.590494332783e-04       8.216896309291e+00       1.560102696666e-03       2.942142204897e-05       7.676490693182e-08       6.284299237197e+05       1.017950353233e+00 
       3.771597121396e+01       7.038638014342e-02       2.290351505239e+03       3.064474924379e-02       1.187664139049e+04       3.067633593603e+02       4.598157061928e+05       6.250077457447e+02       6.186690148839e-06       1.432802633962e-04       7.741912384501e-04       1.542268501566e-05       9.006323097395e-09       9.391006562146e-04       8.230621529685e+00       1.554823299613e-03       3.010447836481e-05       7.825767005598e-08       6.329156449099e+05       1.017812094049e+00 
       3.744637940872e+01       7.113401057841e-02       2.299195167046e+03       3.032436725440e-02       1.186779772868e+04       3.086844043887e+02       4.562738542228e+05       6.261970807923e+02       6.016162001944e-06       1.403079369050e-04       7.581307631774e-04       1.509282427253e-05       8.758075399323e-09       9.195672493795e-04       8.244348564763e+00       1.549560698437e-03       3.080327328838e-05       7.977921628911e-08       6.374327720380e+05       1.017674843284e+00 
       3.717866482754e+01       7.188953985363e-02       2.308070031725e+03       3.000734163390e-02       1.185892286400e+04       3.106164900625e+02       4.527578412404e+05       6.273866741560e+02       5.850334225002e-06       1.373972705271e-04       7.424034581434e-04       1.477013530344e-05       8.516670301972e-09       9.004405519338e-04       8.258077402138e+00       1.544314849999e-03       3.151816710235e-05       8.133009659637e-08       6.419815250340e+05       1.017538594580e+00 
       3.691281439938e+01       7.265305124690e-02       2.316976207322e+03       2.969363709573e-02       1.185001668841e+04       3.125596681791e+02       4.492674833371e+05       6.285765241368e+02       5.689077259549e-06       1.345469851496e-04       7.270024118719e-04       1.445445853998e-05       8.281919199584e-09       8.817120839730e-04       8.271808029502e+00       1.539085711188e-03       3.224952829051e-05       8.291087242358e-08       6.465621253736e+05       1.017403341598e+00 
