#scalar perturbations for mode k = 1.039140000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:dU_nlde               22:dV_nlde            
       3.429361916441e+02       1.205443092449e-03      -3.405829722059e+00       2.767510992183e-03       5.625680300509e-02       3.025182810156e-02       2.991663917429e-03       6.344793954851e-03      -2.643804339412e+00       5.736487184555e-03       5.002664727374e-01       5.132610611024e-01      -2.779665970778e+00      -7.399624355086e-04       9.597460228229e-02      -3.089603418825e+00       8.708653366541e-03      -2.765079024085e+00      -6.407072517080e-04       9.620603319621e-02      -6.482434678213e-01       4.633938217723e-10 
       3.442840124900e+02       1.212018679375e-03      -3.413117411342e+00       2.713171971529e-03       5.708452412815e-02       3.028637145233e-02       3.068423608720e-03       6.365523667999e-03      -2.653331938550e+00       5.771576791026e-03       4.998006312931e-01       5.126703256852e-01      -2.780661136639e+00      -7.822382678031e-04       9.495803650125e-02      -3.103130405395e+00       8.733983131590e-03      -2.766010820009e+00      -6.814491342509e-04       9.522735316687e-02      -6.537524165081e-01       4.711171048076e-10 
       3.456576244224e+02       1.218734917811e-03      -3.420435756983e+00       2.657148785924e-03       5.790927656473e-02       3.031691273601e-02       3.146815249861e-03       6.386092568602e-03      -2.663084779593e+00       5.807434169781e-03       4.993292507730e-01       5.120702198603e-01      -2.781589485985e+00      -8.252747394849e-04       9.390464532203e-02      -3.116945525728e+00       8.759744932500e-03      -2.766876476004e+00      -7.229095620706e-04       9.421364877987e-02      -6.593404664771e-01       4.790801308864e-10 
       3.470588749104e+02       1.225601714730e-03      -3.427787012971e+00       2.599346875810e-03       5.873048466814e-02       3.034344643198e-02       3.226923585686e-03       6.406540628031e-03      -2.673078660411e+00       5.844097440585e-03       4.988518614374e-01       5.114600422942e-01      -2.782447338815e+00      -8.691203832270e-04       9.281209519879e-02      -3.131069036218e+00       8.785970898340e-03      -2.767672384017e+00      -7.651343069513e-04       9.316271689569e-02      -6.650130289881e-01       4.872996630580e-10 
       3.484897085349e+02       1.232629554201e-03      -3.435173085514e+00       2.539665115189e-03       5.954746004479e-02       3.036595001921e-02       3.308837744567e-03       6.426907803849e-03      -2.683330359280e+00       5.881607091984e-03       4.983679764849e-01       5.108390621193e-01      -2.783230515595e+00      -9.138256473205e-04       9.167787532908e-02      -3.145522364666e+00       8.812694681227e-03      -2.768394438564e+00      -8.081708721283e-04       9.207218855023e-02      -6.707756660734e-01       4.957937454219e-10 
       3.499521863540e+02       1.239829602662e-03      -3.442595539260e+00       2.477994862130e-03       6.035939240218e-02       3.038438334161e-02       3.392652058030e-03       6.447234349522e-03      -2.693857802730e+00       5.920006416426e-03       4.978770869012e-01       5.102065118017e-01      -2.783934294177e+00      -9.594433334434e-04       9.049927348845e-02      -3.160328324646e+00       8.839951792433e-03      -2.769038012089e+00      -8.520689065242e-04       9.093950697208e-02      -6.766341400830e-01       5.045818958546e-10 
       3.514484850926e+02       1.247213716548e-03      -3.450055486135e+00       2.414219832954e-03       6.116532616815e-02       3.039868746195e-02       3.478465689345e-03       6.467560827119e-03      -2.704680092761e+00       5.959341411290e-03       4.973786632653e-01       5.095615889556e-01      -2.784553348281e+00      -1.006028378635e-03       8.927336671329e-02      -3.175511128710e+00       8.867779557999e-03      -2.769597894791e+00      -8.968799817488e-04       8.976191933720e-02      -6.825943778772e-01       5.136851904050e-10 
       3.529809009055e+02       1.254794473303e-03      -3.457553488191e+00       2.348215795086e-03       6.196413763198e-02       3.040878356393e-02       3.566382478483e-03       6.487928194706e-03      -2.715817569198e+00       5.999660791538e-03       4.968721560400e-01       5.089034562942e-01      -2.785081684324e+00      -1.053637754059e-03       8.799700791161e-02      -3.191096449376e+00       8.896217158160e-03      -2.770068231390e+00      -9.426574798916e-04       8.853646465606e-02      -6.886624501224e-01       5.231263833897e-10 
       3.545518526244e+02       1.262585200984e-03      -3.465089446475e+00       2.279850289206e-03       6.275450937282e-02       3.041457178383e-02       3.656510707759e-03       6.508377891524e-03      -2.727291871189e+00       6.041015981005e-03       4.963569960961e-01       5.082312419532e-01      -2.785512572912e+00      -1.102330317664e-03       8.666681232260e-02      -3.207111476811e+00       8.925305655024e-03      -2.770442453771e+00      -9.894564357806e-04       8.725996165707e-02      -6.948445446352e-01       5.329300345993e-10 
       3.561638844070e+02       1.270600006081e-03      -3.472662474835e+00       2.208982389083e-03       6.353490179043e-02       3.041592997474e-02       3.748962777657e-03       6.528951919859e-03      -2.739125997320e+00       6.083461080041e-03       4.958325954871e-01       5.075440402334e-01      -2.785838474944e+00      -1.152166614593e-03       8.527914395763e-02      -3.223584972441e+00       8.955088006997e-03      -2.770713209050e+00      -1.037333327688e-03       8.592899679015e-02      -7.011469331433e-01       5.431226439274e-10 
       3.578196675581e+02       1.278853798475e-03      -3.480270756945e+00       2.135462515000e-03       6.430352149705e-02       3.041271240766e-02       3.843854773408e-03       6.549692920483e-03      -2.751344362694e+00       6.127052803446e-03       4.952983485329e-01       5.068409128664e-01      -2.786050962322e+00      -1.203208614323e-03       8.383010231082e-02      -3.240547316182e+00       8.985609065807e-03      -2.770872283332e+00      -1.086345806013e-03       8.453991264592e-02      -7.075759302505e-01       5.537327928147e-10 
       3.595220013978e+02       1.287362312930e-03      -3.487911385477e+00       2.059132313547e-03       6.505828641570e-02       3.040474841813e-02       3.941305908658e-03       6.570644239832e-03      -2.763972852017e+00       6.171850385546e-03       4.947536332451e-01       5.061208908672e-01      -2.786140633469e+00      -1.255519376561e-03       8.231550957960e-02      -3.258030545992e+00       9.016915553933e-03      -2.770910524554e+00      -1.136552353677e-03       8.308879712721e-02      -7.141378438356e-01       5.647912925186e-10 
       3.612738130190e+02       1.296142126327e-03      -3.495580182348e+00       1.979824619374e-03       6.579678745058e-02       3.039184100969e-02       4.041437830342e-03       6.591849986395e-03      -2.777038867443e+00       6.217915448603e-03       4.941978131044e-01       5.053829770445e-01      -2.786097023975e+00      -1.309162636705e-03       8.073089870598e-02      -3.276068388110e+00       9.049056019735e-03      -2.770817757964e+00      -1.188011867000e-03       8.157147346848e-02      -7.208389160073e-01       5.763313389778e-10 
       3.630781557765e+02       1.305210669874e-03      -3.503271499177e+00       1.897363516056e-03       6.651624664485e-02       3.037376542930e-02       4.144373768849e-03       6.613355073516e-03      -2.790571369810e+00       6.265311830957e-03       4.936302392213e-01       5.046261492413e-01      -2.785908512922e+00      -1.364202301542e-03       7.907150259899e-02      -3.294696276248e+00       9.082080767641e-03      -2.770582697104e+00      -1.240783148879e-03       7.998349153908e-02      -7.276852537867e-01       5.883886739925e-10 
       3.649382063629e+02       1.314586235499e-03      -3.510977997382e+00       1.811564514198e-03       6.721347180943e-02       3.035026773327e-02       4.250237518366e-03       6.635205245600e-03      -2.804600911967e+00       6.314105371981e-03       4.930502528970e-01       5.038493643703e-01      -2.785562225628e+00      -1.420701846282e-03       7.733224494136e-02      -3.313951358136e+00       9.116041761097e-03      -2.770192852055e+00      -1.294924306222e-03       7.832012086077e-02      -7.346827487981e-01       6.010017524645e-10 
       3.668572603402e+02       1.324287975731e-03      -3.518690407746e+00       1.722234866029e-03       6.788480768545e-02       3.032106336670e-02       4.359152233274e-03       6.657447084411e-03      -2.819159662841e+00       6.364363651542e-03       4.924571885915e-01       5.030515632963e-01      -2.785043933824e+00      -1.478723604466e-03       7.550773303262e-02      -3.333872487857e+00       9.150992496306e-03      -2.769634435941e+00      -1.350492043767e-03       7.657634578338e-02      -7.418369853778e-01       6.142119154420e-10 
       3.688387260268e+02       1.334335896450e-03      -3.526397269728e+00       1.629174036118e-03       6.852608380175e-02       3.028583578285e-02       4.471239028531e-03       6.680127991974e-03      -2.834281421017e+00       6.416155682756e-03       4.918503772934e-01       5.022316766093e-01      -2.784337954533e+00      -1.538327943387e-03       7.359225315976e-02      -3.354500202662e+00       9.186987845389e-03      -2.768892271094e+00      -1.407540847585e-03       7.474686330285e-02      -7.491531367094e-01       6.280635688123e-10 
       3.708861166744e+02       1.344750842071e-03      -3.534084651365e+00       1.532174347640e-03       6.913255930252e-02       3.024423513294e-02       4.586615374894e-03       6.703296146429e-03      -2.850001616809e+00       6.469551558206e-03       4.912291502730e-01       5.013886313061e-01      -2.783427049221e+00      -1.599572319198e-03       7.157976901658e-02      -3.375876683284e+00       9.224083868447e-03      -2.767949696816e+00      -1.466122053319e-03       7.282608403802e-02      -7.566358488599e-01       6.426043676572e-10 
       3.730030409209e+02       1.355554472909e-03      -3.541735851248e+00       1.431021823014e-03       6.969886514555e-02       3.019587706007e-02       4.705393283349e-03       6.727000427022e-03      -2.866357302008e+00       6.524622051294e-03       4.905928431759e-01       5.005213583792e-01      -2.782292325061e+00      -1.662510207786e-03       6.946392371821e-02      -3.398045697173e+00       9.262337594851e-03      -2.766788478132e+00      -1.526282794592e-03       7.080813683040e-02      -7.642891128829e-01       6.578854065101e-10 
       3.751931915056e+02       1.366769234484e-03      -3.549331084549e+00       1.325497238824e-03       7.021894419646e-02       3.014034163479e-02       4.827677274594e-03       6.751290303795e-03      -2.883387126448e+00       6.581438174876e-03       4.899408004163e-01       4.996288013055e-01      -2.780913140475e+00      -1.727189908360e-03       6.723804602099e-02      -3.421052524081e+00       9.301806774314e-03      -2.765388714873e+00      -1.588064827359e-03       6.868687749266e-02      -7.721161253291e-01       6.739614156954e-10 
       3.774603323675e+02       1.378418319130e-03      -3.556847156081e+00       1.215377409807e-03       7.068598991307e-02       3.007717247116e-02       4.953562138283e-03       6.776215688215e-03      -2.901131301424e+00       6.640070703009e-03       4.892723798169e-01       4.987099253688e-01      -2.779267017361e+00      -1.793653221566e-03       6.489516129409e-02      -3.444943864698e+00       9.342549600691e-03      -2.763728764545e+00      -1.651503238511e-03       6.645590252415e-02      -7.801191381434e-01       6.908909647983e-10 
       3.798082844540e+02       1.390525621351e-03      -3.564257124541e+00       1.100436707068e-03       7.109238447693e-02       3.000587605784e-02       5.083130499875e-03       6.801826742497e-03      -2.919631551593e+00       6.700589667173e-03       4.885869573593e-01       4.977637276627e-01      -2.777329562518e+00      -1.861934011021e-03       6.242800762441e-02      -3.469767735239e+00       9.384624415220e-03      -2.761785178681e+00      -1.716625047309e-03       6.410856805638e-02      -7.882992998158e-01       7.087366759031e-10 
