# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  158       6.263929871311e-10       1.424437594423e-13      -6.162397315643e-12       1.412809031243e-15       2.861040555043e-12       5.396777402222e-13      -3.495634114278e-15 
  159       6.305517955379e-10       1.413388169436e-13      -6.138838415887e-12       1.419525976980e-15       2.809047157551e-12       5.325747572687e-13      -3.428809737797e-15 
  160       6.346731993274e-10       1.401900295846e-13      -6.111750947616e-12       1.426539783369e-15       2.758175315016e-12       5.255643273594e-13      -3.362083749612e-15 
  161       6.387556152183e-10       1.389996567846e-13      -6.081108610481e-12       1.433853589780e-15       2.708345526406e-12       5.186390903520e-13      -3.295473918842e-15 
  162       6.427978883805e-10       1.377698711004e-13      -6.046886428430e-12       1.441470902351e-15       2.659546145058e-12       5.117996570287e-13      -3.229014856913e-15 
  163       6.467989613861e-10       1.365029051196e-13      -6.009061212160e-12       1.449395075712e-15       2.611780844742e-12       5.050485032457e-13      -3.162745203378e-15 
  164       6.507577598561e-10       1.352011031264e-13      -5.967611744607e-12       1.457629128849e-15       2.565050462966e-12       4.983878602999e-13      -3.096703191432e-15 
  165       6.546731921590e-10       1.338669226457e-13      -5.922518820674e-12       1.466175736844e-15       2.519352937579e-12       4.918197085663e-13      -3.030926623778e-15 
  166       6.585441491087e-10       1.325029359879e-13      -5.873765286964e-12       1.475037222612e-15       2.474683243370e-12       4.853457711358e-13      -2.965452848505e-15 
  167       6.623695036631e-10       1.311118317936e-13      -5.821336081506e-12       1.484215548642e-15       2.431033328665e-12       4.789675074525e-13      -2.900318734957e-15 
  168       6.661481106223e-10       1.296964165783e-13      -5.765218273482e-12       1.493712308731e-15       2.388392051930e-12       4.726861069516e-13      -2.835560649601e-15 
  169       6.698788063266e-10       1.282596162768e-13      -5.705401102956e-12       1.503528719722e-15       2.346745118369e-12       4.665024826969e-13      -2.771214431908e-15 
  170       6.735604083549e-10       1.268044777880e-13      -5.641876020606e-12       1.513665613249e-15       2.306075016523e-12       4.604172650186e-13      -2.707315370216e-15 
  171       6.771917152230e-10       1.253341705197e-13      -5.574636727446e-12       1.524123427463e-15       2.266360954870e-12       4.544307951508e-13      -2.643898177606e-15 
  172       6.807715060817e-10       1.238519879327e-13      -5.503679214563e-12       1.534902198783e-15       2.227578798424e-12       4.485431188689e-13      -2.580996967775e-15 
  173       6.842985404153e-10       1.223613490861e-13      -5.429001802836e-12       1.546001553622e-15       2.189701005337e-12       4.427539801277e-13      -2.518645230904e-15 
  174       6.877715577396e-10       1.208658001815e-13      -5.350605182672e-12       1.557420700135e-15       2.152696563494e-12       4.370628146987e-13      -2.456875809534e-15 
  175       6.911892773001e-10       1.193690161079e-13      -5.268492453730e-12       1.569158419950e-15       2.116530927118e-12       4.314687438078e-13      -2.395720874435e-15 
  176       6.945503977707e-10       1.178748019860e-13      -5.182669164652e-12       1.581213059909e-15       2.081165953364e-12       4.259705677729e-13      -2.335211900479e-15 
