#scalar perturbations for mode k = 1.039140000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]      
       2.981217797802e+02       9.927170043553e-04      -3.113820154409e+00       4.097455687664e-03       2.346933211089e-02       2.433212814327e-02       7.832299217961e-04       4.897232737839e-03      -2.348802785528e+00       4.763992242003e-03       5.173068115920e-01       5.338083413650e-01      -2.699678641285e+00       6.483045567371e-04       1.196622735323e-01      -2.657446664790e+00       7.836330783204e-03      -2.691065851643e+00       6.887920219372e-04       1.192897039278e-01 
       2.991960022572e+02       9.975574183650e-04      -3.121791912826e+00       4.078966985159e-03       2.420080506079e-02       2.462591145390e-02       8.203797386448e-04       4.958361290041e-03      -2.355515413569e+00       4.778841876738e-03       5.168602485948e-01       5.332793046929e-01      -2.702700294899e+00       6.160912221993e-04       1.193281533806e-01      -2.667463455775e+00       7.858140762060e-03      -2.694025383673e+00       6.572099774299e-04       1.189617194743e-01 
       3.002702985795e+02       1.002407240303e-03      -3.129731488854e+00       4.059800652999e-03       2.494235644374e-02       2.491141320141e-02       8.585658606865e-04       5.017974356780e-03      -2.362240407254e+00       4.794200289003e-03       5.164142681719e-01       5.327516723080e-01      -2.705670178400e+00       5.837764614878e-04       1.189823154045e-01      -2.677500021074e+00       7.879908531675e-03      -2.696933384790e+00       6.255328562567e-04       1.186223035956e-01 
       3.013444855636e+02       1.007265642783e-03      -3.137636572528e+00       4.039954905019e-03       2.569332147422e-02       2.518846709428e-02       8.977688641266e-04       5.076043013117e-03      -2.368977175593e+00       4.810064558452e-03       5.159690363506e-01       5.322255304525e-01      -2.708587662595e+00       5.513687315978e-04       1.186248159049e-01      -2.687554612462e+00       7.901630542848e-03      -2.699789264789e+00       5.937690173163e-04       1.182715169496e-01 
       3.024184476658e+02       1.012132099010e-03      -3.145505366667e+00       4.019428009338e-03       2.645305881974e-02       2.545695800930e-02       9.379695018626e-04       5.132548577393e-03      -2.375725544304e+00       4.826431282468e-03       5.155246894378e-01       5.317009310499e-01      -2.711452338284e+00       5.188745182080e-04       1.182556968031e-01      -2.697626104875e+00       7.923304648996e-03      -2.702592612581e+00       5.619248756530e-04       1.179094044539e-01 
       3.034921304548e+02       1.017006355980e-03      -3.153336530891e+00       3.998218216145e-03       2.722095136988e-02       2.571681694075e-02       9.791488819866e-04       5.187481612834e-03      -2.382485716788e+00       4.843296653551e-03       5.150813368159e-01       5.311778953512e-01      -2.714263982980e+00       4.862985004846e-04       1.178749843099e-01      -2.707713941020e+00       7.944929960779e-03      -2.705343220047e+00       5.300050785998e-04       1.175359965016e-01 
       3.045655346249e+02       1.021888409809e-03      -3.161129129990e+00       3.976323688780e-03       2.799640663696e-02       2.596801612654e-02       1.021288626495e-03       5.240840965447e-03      -2.389258238521e+00       4.860656534771e-03       5.146390633370e-01       5.306564172702e-01      -2.717022530784e+00       4.536437053025e-04       1.174826878182e-01      -2.717818080335e+00       7.966506713229e-03      -2.708041054725e+00       4.980126573292e-04       1.171513079789e-01 
       3.056387108280e+02       1.026778484485e-03      -3.168882588652e+00       3.953742432066e-03       2.877885703953e-02       2.621056446366e-02       1.064371022487e-03       5.292632861486e-03      -2.396043966642e+00       4.878506537517e-03       5.141979311533e-01       5.301364662676e-01      -2.719728045980e+00       4.209116417950e-04       1.170787988758e-01      -2.727938955021e+00       7.988036150858e-03      -2.710686173823e+00       4.659491481014e-04       1.167553346630e-01 
       3.067117547920e+02       1.031677011674e-03      -3.176596648626e+00       3.930472227868e-03       2.956775974270e-02       2.644450312214e-02       1.108379147315e-03       5.342870044810e-03      -2.402844041399e+00       4.896842092910e-03       5.137579819562e-01       5.296179900496e-01      -2.722380698797e+00       3.881024316716e-04       1.166632903851e-01      -2.738077428226e+00       8.009520419896e-03      -2.713278746716e+00       4.338147306854e-04       1.163480544886e-01 
       3.077848031303e+02       1.036584613439e-03      -3.184271331177e+00       3.906510569211e-03       3.036259639637e-02       2.666990148009e-02       1.153296985307e-03       5.391570979783e-03      -2.409659861930e+00       4.915658523079e-03       5.133192388661e-01       5.291009169005e-01      -2.724980744167e+00       3.552149225629e-04       1.162361158477e-01      -2.748234758204e+00       8.030962475538e-03      -2.715819055361e+00       4.016083430041e-04       1.159294277348e-01 
       3.088580300961e+02       1.041502089073e-03      -3.191906906586e+00       3.881854585358e-03       3.116287302465e-02       2.688685343744e-02       1.199109550714e-03       5.438759132445e-03      -2.416493068085e+00       4.934951117967e-03       5.128817075928e-01       5.285851575214e-01      -2.727528503909e+00       3.222467758876e-04       1.157972084934e-01      -2.758412571011e+00       8.052366009164e-03      -2.718307413785e+00       3.693277577157e-04       1.154993934780e-01 
       3.099316445622e+02       1.046430402818e-03      -3.199503865425e+00       3.856500972100e-03       3.196811958853e-02       2.709547395486e-02       1.245802990418e-03       5.484462297144e-03      -2.423345523729e+00       4.954715206026e-03       5.124453779533e-01       5.280706067287e-01      -2.730024350345e+00       2.891945507988e-04       1.153464805304e-01      -2.768612834994e+00       8.073735380928e-03      -2.720744182852e+00       3.369696711317e-04       1.150578702225e-01 
       3.110058875738e+02       1.051370674064e-03      -3.207062893995e+00       3.830445918710e-03       3.277788952229e-02       2.729589589722e-02       1.293364683230e-03       5.528711985748e-03      -2.430219303715e+00       4.974946225005e-03       5.120102252139e-01       5.275571448598e-01      -2.732468692035e+00       2.560537731449e-04       1.148838223433e-01      -2.778837840406e+00       8.095075564489e-03      -2.723129792799e+00       3.045297758216e-04       1.146047566876e-01 
       3.120810307597e+02       1.056324171390e-03      -3.214584855852e+00       3.803685022719e-03       3.359175950542e-02       2.748826722176e-02       1.341783352120e-03       5.571542889028e-03      -2.437116686414e+00       4.995639799530e-03       5.115762106689e-01       5.270446387472e-01      -2.734861962071e+00       2.228189802153e-04       1.144091014691e-01      -2.789090186956e+00       8.116392109432e-03      -2.725464669130e+00       2.720027968933e-04       1.141399281622e-01 
       3.131573748960e+02       1.061292307237e-03      -3.222070774321e+00       3.776213207660e-03       3.440932897677e-02       2.767274836292e-02       1.391049161616e-03       5.612992378283e-03      -2.444040147341e+00       5.016791813422e-03       5.111432825369e-01       5.265329425990e-01      -2.737204607147e+00       1.894837626834e-04       1.139221616074e-01      -2.799372772681e+00       8.137691107181e-03      -2.727749240297e+00       2.393825371915e-04       1.136632363612e-01 
       3.142352488692e+02       1.066276634368e-03      -3.229521817623e+00       3.748024637218e-03       3.523021960328e-02       2.784950985725e-02       1.441153813026e-03       5.653100056999e-03      -2.450992355425e+00       5.038398481425e-03       5.107113768462e-01       5.260218986858e-01      -2.739497077801e+00       1.560407959217e-04       1.134228215349e-01      -2.809688786482e+00       8.158979165160e-03      -2.729983974702e+00       2.066619128919e-04       1.131745103422e-01 
       3.153150093449e+02       1.071278845554e-03      -3.236939288650e+00       3.719112616233e-03       3.605407496283e-02       2.801873024289e-02       1.492090654443e-03       5.691907371154e-03      -2.457976173967e+00       5.060456427576e-03       5.102804175821e-01       5.255113376835e-01      -2.741739820350e+00       1.224818509432e-04       1.129108737462e-01      -2.820041707337e+00       8.180263395175e-03      -2.732169311034e+00       1.738329588554e-04       1.126735526079e-01 
       3.163970405564e+02       1.076300773820e-03      -3.244324615228e+00       3.689469492195e-03       3.688056001505e-02       2.818059411781e-02       1.543854781046e-03       5.729457252940e-03      -2.464994662567e+00       5.082962759533e-03       5.098503171203e-01       5.250010789487e-01      -2.743933269115e+00       8.879780294982e-05       1.123860830526e-01      -2.830435304685e+00       8.201551404323e-03      -2.734305661274e+00       1.408868398936e-04       1.121601382322e-01 
       3.174817543526e+02       1.081344393903e-03      -3.251679341677e+00       3.659086553142e-03       3.770936047780e-02       2.833529037412e-02       1.596443133294e-03       5.765793802112e-03      -2.472051080902e+00       5.105915141612e-03       5.094209767631e-01       5.244909306787e-01      -2.746077839088e+00       5.497863307611e-05       1.118481850576e-01      -2.840873641283e+00       8.222851291063e-03      -2.736393455733e+00       1.078138562797e-04       1.116340155596e-01 
       3.185695908042e+02       1.086411826328e-03      -3.259005123656e+00       3.627953912547e-03       3.854018234642e-02       2.848301063716e-02       1.649854609255e-03       5.800962012538e-03      -2.479148896344e+00       5.129311873594e-03       5.089922865838e-01       5.239806898077e-01      -2.748173919550e+00       2.101341394836e-05       1.112968843341e-01      -2.851361081494e+00       8.244171652240e-03      -2.738433075877e+00       7.460342654871e-05       1.110949019341e-01 
       3.196610189058e+02       1.091505342000e-03      -3.266303723012e+00       3.596060392778e-03       3.937275120725e-02       2.862394782571e-02       1.704090170580e-03       5.835007525395e-03      -2.486291792507e+00       5.153151966327e-03       5.085641255404e-01       5.234701418577e-01      -2.750221867597e+00      -1.310970662416e-05       1.107318525001e-01      -2.861902300627e+00       8.265521591959e-03      -2.740424854087e+00       4.124407399220e-05       1.105424821314e-01 
       3.207565374923e+02       1.096627367852e-03      -3.273577003292e+00       3.563393403422e-03       4.020681143370e-02       2.875829484289e-02       1.759152948546e-03       5.867976411737e-03      -2.493483679440e+00       5.177435216558e-03       5.081363617431e-01       5.229590607014e-01      -2.752222001661e+00      -4.740352746119e-05       1.101527261205e-01      -2.872502296448e+00       8.286910734453e-03      -2.742369122250e+00       7.723407526904e-06       1.099764085834e-01 
       3.218566765604e+02       1.101780494465e-03      -3.280826927111e+00       3.529938808000e-03       4.104212540636e-02       2.888624340904e-02       1.815048360876e-03       5.899914988093e-03      -2.500728706811e+00       5.202162285730e-03       5.077088520959e-01       5.224472081457e-01      -2.754174595314e+00      -8.188182727690e-05       1.095591043098e-01      -2.883166404777e+00       8.308349244664e-03      -2.744266146586e+00      -2.597191153468e-05       1.093962966703e-01 
       3.229619986876e+02       1.106967484273e-03      -3.288055553202e+00       3.495680787180e-03       4.187847251420e-02       2.900798298488e-02       1.871784225060e-03       5.930869653528e-03      -2.508031278122e+00       5.227334776505e-03       5.072814421821e-01       5.219343334735e-01      -2.756079870676e+00      -1.165593997553e-04       1.089505461733e-01      -2.893900316259e+00       8.329847850512e-03      -2.746116123097e+00      -5.985620137248e-05       1.088017223723e-01 
