# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)rho_lambda         14:(.)rho_ur             15:(.)rho_crit           16:gr.fac. D             17:gr.fac. f          
       6.009642666167e+13       2.092084628439e-25       7.708877092227e-09       7.795009175474e+21       1.418607626259e+04       2.360552374013e-10       8.525324917316e+17       4.451141407231e-09       3.591636122609e+43       5.373219203511e+32       2.873766675136e+33       8.264524614451e+42       3.511370374088e-08       1.658128220178e+43       6.076216804573e+43       1.485949487039e-17       1.999999999966e+00 
       5.967867593016e+13       2.121476325384e-25       7.763446774334e-09       7.687014311415e+21       1.418607626259e+04       2.377076240631e-10       8.466062479956e+17       4.482299397081e-09       3.492805872730e+43       5.261943088179e+32       2.814252707835e+33       8.037111534480e+42       3.511370374088e-08       1.612501875877e+43       5.909018902389e+43       1.506825591382e-17       1.999999999966e+00 
       5.926382912628e+13       2.151280946279e-25       7.818016456440e-09       7.580515647090e+21       1.418607626259e+04       2.393715774315e-10       8.407211995984e+17       4.513675492861e-09       3.396695112788e+43       5.152971433799e+32       2.755971238751e+33       7.815956129495e+42       3.511370374088e-08       1.568131021514e+43       5.746421747578e+43       1.527994984115e-17       1.999999999965e+00 
       5.885186606383e+13       2.181504292293e-25       7.872586138546e-09       7.475492453611e+21       1.418607626259e+04       2.410471784735e-10       8.348770601772e+17       4.545271221310e-09       3.303229011184e+43       5.046256516381e+32       2.698896743593e+33       7.600886208447e+42       3.511370374088e-08       1.524981110050e+43       5.588298742399e+43       1.549461785647e-17       1.999999999965e+00 
       5.844276669695e+13       2.212152246095e-25       7.927155820653e-09       7.371924289272e+21       1.418607626259e+04       2.427345087229e-10       8.290735453597e+17       4.577088119859e-09       3.212334795446e+43       4.941751600270e+32       2.643004226661e+33       7.391734318434e+42       3.511370374088e-08       1.483018545074e+43       5.434526772677e+43       1.571230174273e-17       1.999999999964e+00 
       5.803651111912e+13       2.243230773000e-25       7.983544492163e-09       7.269790995577e+21       1.418607626259e+04       2.444336502839e-10       8.233103727504e+17       4.609127736697e-09       3.123941695563e+43       4.839410917676e+32       2.588269209903e+33       7.188337614316e+42       3.511370374088e-08       1.442210654636e+43       5.284986111937e+43       1.593304386991e-17       1.999999999964e+00 
       5.763307956218e+13       2.274745922130e-25       8.039933163673e-09       7.169072693310e+21       1.418607626259e+04       2.461446858359e-10       8.175872619170e+17       4.641391630854e-09       3.037980888889e+43       4.739189648634e+32       2.534667722191e+33       6.990537731927e+42       3.511370374088e-08       1.402525665815e+43       5.139560328197e+43       1.615688720323e-17       1.999999999963e+00 
       5.723245239541e+13       2.306703827590e-25       8.094502845779e-09       7.069749778671e+21       1.418607626259e+04       2.478676986368e-10       8.119039343763e+17       4.673881372269e-09       2.954385446553e+43       4.641043901373e+32       2.482176288824e+33       6.798180664772e+42       3.511370374088e-08       1.363932679977e+43       4.998136193302e+43       1.638387531155e-17       1.999999999963e+00 
       5.683461012454e+13       2.339110709663e-25       8.152710506693e-09       6.971802919457e+21       1.418607626259e+04       2.496027725272e-10       8.062601135813e+17       4.706598541875e-09       2.873090281355e+43       4.544930693095e+32       2.430771921251e+33       6.611116644118e+42       3.511370374088e-08       1.326401648720e+43       4.860603594775e+43       1.661405237580e-17       1.999999999963e+00 
       5.643953339081e+13       2.371972876023e-25       8.209099178202e-09       6.875213051301e+21       1.418607626259e+04       2.513499919349e-10       8.006555249069e+17       4.739544731668e-09       2.794032097079e+43       4.450807931148e+32       2.380432106996e+33       6.429200022385e+42       3.511370374088e-08       1.289903350477e+43       4.726855450078e+43       1.684746319762e-17       1.999999999962e+00 
       5.604720297002e+13       2.405296722958e-25       8.267306839116e-09       6.779961373960e+21       1.418607626259e+04       2.531094418784e-10       7.950898956375e+17       4.772721544789e-09       2.717149339223e+43       4.358634394594e+32       2.331134799805e+33       6.252289159747e+42       3.511370374088e-08       1.254409367764e+43       4.596787623238e+43       1.708415320808e-17       1.999999999962e+00 
       5.565759977162e+13       2.439088736618e-25       8.323695510626e-09       6.686029347656e+21       1.418607626259e+04       2.548812079716e-10       7.895629549528e+17       4.806130595602e-09       2.642382147061e+43       4.268369716156e+32       2.282858409989e+33       6.080246313846e+42       3.511370374088e-08       1.219892065055e+43       4.470298843771e+43       1.732416847649e-17       1.999999999961e+00 
       5.527070483775e+13       2.473355494279e-25       8.381903171539e-09       6.593398689469e+21       1.418607626259e+04       2.566653764274e-10       7.840744339154e+17       4.839773509771e-09       2.569672307045e+43       4.179974364538e+32       2.235581794966e+33       5.912937532553e+42       3.511370374088e-08       1.186324567263e+43       4.347290627829e+43       1.756755571941e-17       1.999999999961e+00 
       5.488649934235e+13       2.508103665618e-25       8.441929821856e-09       6.502051369776e+21       1.418607626259e+04       2.584620340624e-10       7.786240654572e+17       4.873651924338e-09       2.498963207475e+43       4.093409627114e+32       2.189284250007e+33       5.750232549667e+42       3.511370374088e-08       1.153680738819e+43       4.227667201521e+43       1.781436230971e-17       1.999999999961e+00 
       5.450496459022e+13       2.543340014016e-25       8.500137482770e-09       6.411969608744e+21       1.418607626259e+04       2.602712683008e-10       7.732115843666e+17       4.907767487808e-09       2.430199794423e+43       4.008637592972e+32       2.143945499163e+33       5.592004683496e+42       3.511370374088e-08       1.121935163319e+43       4.111335426346e+43       1.806463628580e-17       1.999999999960e+00 
       5.412608201611e+13       2.579071397872e-25       8.560164133087e-09       6.323135872868e+21       1.418607626259e+04       2.620931671789e-10       7.678367272757e+17       4.942121860222e-09       2.363328528866e+43       3.925621136315e+32       2.099545686388e+33       5.438130738216e+42       3.511370374088e-08       1.091063123738e+43       3.998204726675e+43       1.831842636097e-17       1.999999999960e+00 
       5.374983318382e+13       2.615304771941e-25       8.620190783404e-09       6.235532871557e+21       1.418607626259e+04       2.639278193492e-10       7.624992326471e+17       4.976716713243e-09       2.298297345004e+43       3.844323900194e+32       2.056065366845e+33       5.288490907959e+42       3.511370374088e-08       1.061040583182e+43       3.888187019226e+43       1.857578193291e-17       1.999999999959e+00 
       5.337619978533e+13       2.652047188681e-25       8.680217433721e-09       6.149143553771e+21       1.418607626259e+04       2.657753140846e-10       7.571988407618e+17       5.011553730236e-09       2.235055609720e+43       3.764710280595e+32       2.013485498385e+33       5.142968683526e+42       3.511370374088e-08       1.031844166177e+43       3.781196644488e+43       1.883675309328e-17       1.999999999959e+00 
       5.300516363985e+13       2.689305799635e-25       8.740244084038e-09       6.063951104703e+21       1.418607626259e+04       2.676357412832e-10       7.519352937058e+17       5.046634606347e-09       2.173554083157e+43       3.686745410838e+32       1.971787433212e+33       5.001450761676e+42       3.511370374088e-08       1.003451140464e+43       3.677150300022e+43       1.910139063748e-17       1.999999999959e+00 
       5.263670669300e+13       2.727087856813e-25       8.802089723758e-09       5.979938942501e+21       1.418607626259e+04       2.695091914722e-10       7.467083353583e+17       5.081961048591e-09       2.113744880378e+43       3.610395146313e+32       1.930952909714e+33       4.863826956909e+42       3.511370374088e-08       9.758393993055e+42       3.575966975604e+43       1.936974607454e-17       1.999999999958e+00 
       5.227081101588e+13       2.765400714114e-25       8.863935363479e-09       5.897090715046e+21       1.418607626259e+04       2.713957558125e-10       7.415177113787e+17       5.117534775930e-09       2.055581434089e+43       3.535626049524e+32       1.890964044465e+33       4.729990115673e+42       3.511370374088e-08       9.489874442680e+42       3.477567890149e+43       1.964187163714e-17       1.999999999958e+00 
       5.190745880425e+13       2.804251828746e-25       8.925781003200e-09       5.815390296768e+21       1.418607626259e+04       2.732955261032e-10       7.363631691943e+17       5.153357519361e-09       1.999018458375e+43       3.462405375445e+32       1.851803324395e+33       4.599836032938e+42       3.511370374088e-08       9.228743684866e+42       3.381876430375e+43       1.991782029176e-17       1.999999999957e+00 
       5.154663237761e+13       2.843648762687e-25       8.987626642920e-09       5.734821785505e+21       1.418607626259e+04       2.752085947859e-10       7.312444579884e+17       5.189431021996e-09       1.944011913444e+43       3.390701057178e+32       1.813453599120e+33       4.473263371059e+42       3.511370374088e-08       8.974798403856e+42       3.288818091150e+43       2.019764574904e-17       1.999999999957e+00 
       5.118831417836e+13       2.883599184154e-25       9.051291272044e-09       5.655369499409e+21       1.418607626259e+04       2.771350549494e-10       7.261613286876e+17       5.225757039149e-09       1.890518971337e+43       3.320481691914e+32       1.775898073428e+33       4.350173580879e+42       3.511370374088e-08       8.727840878486e+42       3.198320417485e+43       2.048140247416e-17       1.999999999957e+00 
       5.083248677097e+13       2.924110869092e-25       9.114955901168e-09       5.577017973895e+21       1.418607626259e+04       2.790750003340e-10       7.211135339499e+17       5.262337338423e-09       1.838497982585e+43       3.251716527175e+32       1.739120299927e+33       4.230470824993e+42       3.511370374088e-08       8.487678828246e+42       3.110312948115e+43       2.076914569751e-17       1.999999999956e+00 
       5.047913284108e+13       2.965191702691e-25       9.178620530292e-09       5.499751958630e+21       1.418607626259e+04       2.810285253364e-10       7.161008281529e+17       5.299173699791e-09       1.787908443773e+43       3.184375447349e+32       1.703104171841e+33       4.114061903135e+42       3.511370374088e-08       8.254125263561e+42       3.024727160645e+43       2.106093142541e-17       1.999999999956e+00 
       5.012823519472e+13       3.006849680922e-25       9.242285159416e-09       5.423556414563e+21       1.418607626259e+04       2.829957250137e-10       7.111229673812e+17       5.336267915689e-09       1.738710966015e+43       3.118428960500e+32       1.667833915953e+33       4.000856179609e+42       3.511370374088e-08       8.026998340208e+42       2.941496418195e+43       2.135681645100e-17       1.999999999955e+00 
       4.977977675741e+13       3.049092912089e-25       9.307768777944e-09       5.348416511001e+21       1.418607626259e+04       2.849766950888e-10       7.061797094153e+17       5.373621791098e-09       1.690867244276e+43       3.053848185453e+32       1.633294085703e+33       3.890765512720e+42       3.511370374088e-08       7.806121217733e+42       2.860555917515e+43       2.165685836531e-17       1.999999999955e+00 
       4.943374057340e+13       3.091929618410e-25       9.373252396472e-09       5.274317622721e+21       1.418607626259e+04       2.869715319545e-10       7.012708137192e+17       5.411237143635e-09       1.644340027554e+43       2.990604839142e+32       1.599469554417e+33       3.783704186150e+42       3.511370374088e-08       7.591321921758e+42       2.781842638534e+43       2.196111556848e-17       1.999999999955e+00 
       4.909010980477e+13       3.135368137619e-25       9.438736014999e-09       5.201245327121e+21       1.418607626259e+04       2.889803326781e-10       6.963960414292e+17       5.449115803640e-09       1.599093089874e+43       2.928671224229e+32       1.566345508689e+33       3.679588842218e+42       3.511370374088e-08       7.382433210088e+42       2.705295295290e+43       2.226964728109e-17       1.999999999954e+00 
       4.874886773065e+13       3.179416924584e-25       9.504219633527e-09       5.129185401418e+21       1.418607626259e+04       2.910031950069e-10       6.915551553418e+17       5.487259614265e-09       1.555091202083e+43       2.868020216970e+32       1.533907441885e+33       3.578338416976e+42       3.511370374088e-08       7.179292442494e+42       2.630854288212e+43       2.258251355574e-17       1.999999999954e+00 
       4.840999774643e+13       3.224084552957e-25       9.571522241458e-09       5.058123819874e+21       1.418607626259e+04       2.930402173719e-10       6.867479199025e+17       5.525670431564e-09       1.512300104422e+43       2.808625255337e+32       1.502141147798e+33       3.479874077096e+42       3.511370374088e-08       6.981741454079e+42       2.558461657717e+43       2.289977528867e-17       1.999999999953e+00 
       4.807348336289e+13       3.269379716841e-25       9.637005859986e-09       4.988046751069e+21       1.418607626259e+04       2.950914988935e-10       6.819741011941e+17       5.564350124585e-09       1.470686479848e+43       2.750460327385e+32       1.471032714422e+33       3.384119158489e+42       3.511370374088e-08       6.789626432139e+42       2.488061039085e+43       2.322149423170e-17       1.999999999953e+00 
