# dimensionless [l(l+1)/2pi] C_l's for tensor mode
# for l=2 to 500, i.e. number of multipoles equal to 499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  153       1.031278235335e-13       8.862478263070e-16      -4.536074534665e-15       3.991331467961e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  154       9.779356029569e-14       8.706098011001e-16      -4.154705823965e-15       3.902869140262e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  155       9.289749365992e-14       8.549426263361e-16      -3.785243655652e-15       3.815866148242e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  156       8.842006200924e-14       8.392594653170e-16      -3.427715545253e-15       3.730365785324e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  157       8.433988892260e-14       8.235736099589e-16      -3.082121905124e-15       3.646408271099e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  158       8.063374951145e-14       8.078984780769e-16      -2.748435431376e-15       3.564030664656e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  159       7.727653675626e-14       7.922476106703e-16      -2.426600490795e-15       3.483266777921e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  160       7.424122784310e-14       7.766346692073e-16      -2.116532507763e-15       3.404147088981e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  161       7.150318526964e-14       7.610728531729e-16      -1.818151932479e-15       3.326700681473e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  162       6.905355827463e-14       7.455731005270e-16      -1.531490808434e-15       3.250961437425e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  163       6.688700771372e-14       7.301457221782e-16      -1.256594501165e-15       3.176962228978e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  164       6.499746426919e-14       7.148009620692e-16      -9.934875141905e-16       3.104732864851e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  165       6.337811473021e-14       6.995489917946e-16      -7.421730350335e-16       3.034300013001e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  166       6.202138827319e-14       6.843999052183e-16      -5.026324812486e-16       2.965687123270e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  167       6.091894274198e-14       6.693637130917e-16      -2.748250464469e-16       2.898914350039e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  168       6.006165092819e-14       6.544503376710e-16      -5.868724632129e-17       2.833998474884e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  169       5.943958685146e-14       6.396696073353e-16       1.458675353275e-16       2.770952829227e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  170       5.904201203976e-14       6.250312512042e-16       3.389495005656e-16       2.709787216990e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  171       5.885736180963e-14       6.105448937554e-16       5.206928913009e-16       2.650507837247e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  172       5.887323154647e-14       5.962200494427e-16       6.912564432569e-16       2.593117206878e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  173       5.907636298485e-14       5.820661173135e-16       8.508238399475e-16       2.537614083221e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
