# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:lum. dist.gw           9:comov.snd.hrz.        10:(.)rho_g              11:(.)rho_b              12:(.)rho_cdm            13:(.)rho_ncdm[0]        14:(.)rho_ur             15:(.)rho_crit           16:U                     17:U_prime               18:V                     19:V_prime               20:gr.fac. D             21:gr.fac. f          
       1.634606088116e+02       7.744523106187e-03       9.960753840082e+02       2.722615926096e-01       1.317330925921e+04       8.010008812691e+01       2.166490460833e+06       2.166490460833e+06       3.879666643382e+02       2.014398117747e-03       1.099240784958e-02       5.924318863553e-02       1.873442475789e-03       2.932475986149e-06       7.412637481031e-02       5.451624006898e+00       3.066871773173e-03       2.339604989345e-07       1.338750413393e-09       1.403516116367e+05       1.078811501487e+00 
       1.623154836175e+02       7.828673587487e-03       1.000303759559e+03       2.693836570831e-01       1.316908088366e+04       8.063583802318e+01       2.150714813314e+06       2.150714813314e+06       3.890469264786e+02       1.958877047683e-03       1.076438535124e-02       5.801426954270e-02       1.827165834066e-03       2.851650749442e-06       7.256755470347e-02       5.464571579324e+00       3.057273585632e-03       2.396787345731e-07       1.366019516316e-09       1.414133188277e+05       1.078299535053e+00 
       1.611783312146e+02       7.913723082823e-03       1.004547552214e+03       2.665364318987e-01       1.316483709101e+04       8.117506816361e+01       2.135051310132e+06       2.135051310132e+06       3.901280834537e+02       1.904886226635e-03       1.054109274792e-02       5.681084204982e-02       1.782070153294e-03       2.773053184839e-06       7.104166952930e-02       5.477525678563e+00       3.047699562844e-03       2.455347014920e-07       1.393835615127e-09       1.424825496900e+05       1.077790311807e+00 
       1.600490961016e+02       7.999681103468e-03       1.008806813548e+03       2.637195844376e-01       1.316057782967e+04       8.171780002646e+01       2.119499163643e+06       2.119499163643e+06       3.912101306831e+02       1.852383479491e-03       1.032243193019e-02       5.563237739956e-02       1.738124464892e-03       2.696621895588e-06       6.954801921593e-02       5.490486268870e+00       3.038149692039e-03       2.515316743047e-07       1.422209536057e-09       1.435593562032e+05       1.077283821736e+00 
       1.589277231635e+02       8.086557260934e-03       1.013081595321e+03       2.609327857638e-01       1.315630304790e+04       8.226405520980e+01       2.104057591699e+06       2.104057591699e+06       3.922930635997e+02       1.801327793494e-03       1.010830682355e-02       5.447835780182e-02       1.695298628981e-03       2.622297177041e-06       6.808591868644e-02       5.503453314646e+00       3.028623959995e-03       2.576730046030e-07       1.451152317169e-09       1.446437907106e+05       1.076780054835e+00 
       1.578141576689e+02       8.174361268032e-03       1.017371949478e+03       2.581757105821e-01       1.315201269374e+04       8.281385543195e+01       2.088725817608e+06       2.088725817608e+06       3.933768776491e+02       1.751679286204e-03       9.898623346213e-03       5.334827620629e-02       1.653563311914e-03       2.550020970022e-06       6.665469753457e-02       5.516426780440e+00       3.019122353049e-03       2.639621227490e-07       1.480675212460e-09       1.457359059218e+05       1.076279001104e+00 
       1.567083452674e+02       8.263102939934e-03       1.021677928152e+03       2.554480371967e-01       1.314770671507e+04       8.336722253203e+01       2.073503070095e+06       2.073503070095e+06       3.944615682901e+02       1.703399174350e-03       9.693289367826e-03       5.224163607964e-02       1.612889964411e-03       2.479736815478e-06       6.525369970765e-02       5.529406630947e+00       3.009644857097e-03       2.704025397089e-07       1.510789696046e-09       1.468357549154e+05       1.075780650550e+00 
       1.556102319867e+02       8.352792195257e-03       1.025999583659e+03       2.527494474699e-01       1.314338505956e+04       8.392417847051e+01       2.058388583269e+06       2.058388583269e+06       3.955471309947e+02       1.656449743538e-03       9.492214668951e-03       5.115795118746e-02       1.573250800296e-03       2.411389810382e-06       6.388228319633e-02       5.542392831005e+00       3.000191457600e-03       2.769978489282e-07       1.541507466425e-09       1.479433911413e+05       1.075284993187e+00 
       1.545197642302e+02       8.443439057148e-03       1.030336968508e+03       2.500796267816e-01       1.313904767471e+04       8.448474532965e+01       2.043381596580e+06       2.043381596580e+06       3.966335612481e+02       1.610794318791e-03       9.295310901449e-03       5.009674538061e-02       1.534618775819e-03       2.344926564846e-06       6.253981973124e-02       5.555385345604e+00       2.990762139587e-03       2.837517282514e-07       1.572840450825e-09       1.490588684237e+05       1.074792019035e+00 
       1.534368887742e+02       8.535053654389e-03       1.034690135391e+03       2.474382639895e-01       1.313469450783e+04       8.504894531406e+01       2.028481354788e+06       2.028481354788e+06       3.977208545489e+02       1.566397235909e-03       9.102491549665e-03       4.905755238608e-02       1.496967569532e-03       2.280295160427e-06       6.122569448612e-02       5.568384139874e+00       2.981356887662e-03       2.906679418849e-07       1.604800809633e-09       1.501822409634e+05       1.074301718124e+00 
       1.523615527655e+02       8.627646222508e-03       1.039059137194e+03       2.448250513889e-01       1.313032550603e+04       8.561680075123e+01       2.013687107921e+06       2.013687107921e+06       3.988090064090e+02       1.523223813603e-03       8.913671892424e-03       4.803991560212e-02       1.460271562726e-03       2.217445109568e-06       5.993930578759e-02       5.581389179093e+00       2.971975686006e-03       2.977503424061e-07       1.637400940908e-09       1.513135633410e+05       1.073814080488e+00 
       1.512937037189e+02       8.721227104901e-03       1.043444026989e+03       2.422396846743e-01       1.312594061623e+04       8.618833409201e+01       1.998998111240e+06       1.998998111240e+06       3.998980123538e+02       1.481240326418e-03       8.728768965810e-03       4.704338789768e-02       1.424505820398e-03       2.156327316168e-06       5.868006483111e-02       5.594400428686e+00       2.962618518381e-03       3.050028728180e-07       1.670653484984e-09       1.524528905189e+05       1.073329096172e+00 
       1.502332895141e+02       8.815806753975e-03       1.047844858040e+03       2.396818629001e-01       1.312153978518e+04       8.676356791114e+01       1.984413625203e+06       1.984413625203e+06       4.009878679225e+02       1.440413978381e-03       8.547701526721e-03       4.606753141596e-02       1.389646072737e-03       2.096894037232e-06       5.744739540326e-02       5.607417854220e+00       2.953285368135e-03       3.124295686520e-07       1.704571329160e-09       1.536002778447e+05       1.072846755229e+00 
       1.491802583938e+02       8.911395732291e-03       1.052261683801e+03       2.371512884427e-01       1.311712295942e+04       8.734252490777e+01       1.969932915429e+06       1.969932915429e+06       4.020785686677e+02       1.400712877391e-03       8.370390017177e-03       4.511191738209e-02       1.355668697117e-03       2.039098845581e-06       5.624073361003e-02       5.620441421409e+00       2.943976218207e-03       3.200345601185e-07       1.739167612478e-09       1.547557810534e+05       1.072367047719e+00 
       1.481345589610e+02       9.008004713726e-03       1.056694557920e+03       2.346476669627e-01       1.311269008530e+04       8.792522790597e+01       1.955555252663e+06       1.955555252663e+06       4.031701101558e+02       1.362106010306e-03       8.196756529372e-03       4.417612591471e-02       1.322550700581e-03       1.982896593589e-06       5.505952761102e-02       5.633471096110e+00       2.934691051129e-03       3.278220743078e-07       1.774455730596e-09       1.559194562703e+05       1.071889963712e+00 
       1.470961401761e+02       9.105644484647e-03       1.061143534235e+03       2.321707073674e-01       1.310824110899e+04       8.851169985525e+01       1.941279912738e+06       1.941279912738e+06       4.042624879671e+02       1.324563218721e-03       8.026724771443e-03       4.325974584159e-02       1.290269702804e-03       1.928243377918e-06       5.390323735949e-02       5.646506844325e+00       2.925429849034e-03       3.357964374412e-07       1.810449340754e-09       1.570913600140e+05       1.071415493288e+00 
       1.460649513549e+02       9.204325945093e-03       1.065608666779e+03       2.297201217743e-01       1.310377597644e+04       8.910196383107e+01       1.927106176541e+06       1.927106176541e+06       4.053556976955e+02       1.288055175410e-03       7.860220033961e-03       4.236237451892e-02       1.258803919522e-03       1.875096505228e-06       5.277133434801e-02       5.659548632200e+00       2.916192593656e-03       3.439620771739e-07       1.847162366833e-09       1.582715491989e+05       1.070943626536e+00 
       1.450409421660e+02       9.304060109977e-03       1.070090009778e+03       2.272956254743e-01       1.309929463344e+04       8.969604303536e+01       1.913033329977e+06       1.913033329977e+06       4.064497349492e+02       1.252553361420e-03       7.697169157104e-03       4.148361765445e-02       1.228132146409e-03       1.823414458828e-06       5.166330135974e-02       5.672596426024e+00       2.906979266334e-03       3.523235249518e-07       1.884609004511e-09       1.594600811383e+05       1.070474353554e+00 
       1.440240626281e+02       9.404858110293e-03       1.074587617653e+03       2.248969368957e-01       1.309479702557e+04       9.029396079702e+01       1.899060663938e+06       1.899060663938e+06       4.075445953500e+02       1.218030043797e-03       7.537500498522e-03       4.062308913431e-02       1.198233743402e-03       1.773156866249e-06       5.057863222505e-02       5.685650192232e+00       2.897789848022e-03       3.608854184215e-07       1.922803726526e-09       1.606570135468e+05       1.070007664452e+00 
       1.430142631080e+02       9.506731194341e-03       1.079101545021e+03       2.225237775688e-01       1.309028309820e+04       9.089574057245e+01       1.885187474263e+06       1.885187474263e+06       4.086402745342e+02       1.184458253919e-03       7.381143901860e-03       3.978041085334e-02       1.169088619446e-03       1.724284467708e-06       4.951683158349e-02       5.698709897400e+00       2.888624319286e-03       3.696525038970e-07       1.961761288024e-09       1.618624045437e+05       1.069543549347e+00 
       1.420114943178e+02       9.609690728962e-03       1.083631846694e+03       2.201758720907e-01       1.308575279653e+04       9.150140594606e+01       1.871413061705e+06       1.871413061705e+06       4.097367681519e+02       1.151811766437e-03       7.228030665938e-03       3.895521254898e-02       1.140677217657e-03       1.676759085448e-06       4.847741465091e-02       5.711775508246e+00       2.879482660311e-03       3.786296388820e-07       2.001496732028e-09       1.630763126552e+05       1.069081998371e+00 
       1.410157073126e+02       9.713748200784e-03       1.088178577681e+03       2.178529480905e-01       1.308120606554e+04       9.211098063078e+01       1.857736731900e+06       1.857736731900e+06       4.108340718675e+02       1.120065078790e-03       7.078093514570e-03       3.814713163863e-02       1.112980500895e-03       1.630543593909e-06       4.745990699171e-02       5.724846991634e+00       2.870364850907e-03       3.878217946515e-07       2.042025394997e-09       1.642987968180e+05       1.068623001664e+00 
