# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  121       4.569727464399e-10       1.402844248467e-13      -4.928555607015e-12       7.195963066176e-16       6.081969748956e-12       9.135775042188e-13      -6.028149992966e-15 
  122       4.615633274282e-10       1.414334605145e-13      -5.002671032455e-12       7.098818492818e-16       5.944915316494e-12       8.995837979150e-13      -5.957088876258e-15 
  123       4.661649760272e-10       1.425257439438e-13      -5.075284813922e-12       7.000489677747e-16       5.812014535042e-12       8.858877269755e-13      -5.883620432279e-15 
  124       4.707765540811e-10       1.435600899363e-13      -5.146324339239e-12       6.901084743968e-16       5.683116043442e-12       8.724826759002e-13      -5.808300603072e-15 
  125       4.753968171635e-10       1.445353552973e-13      -5.215717052939e-12       6.800712738181e-16       5.558038598740e-12       8.593596909763e-13      -5.731720000958e-15 
  126       4.800244117234e-10       1.454504402638e-13      -5.283390487753e-12       6.699483571757e-16       5.436570303583e-12       8.465074157680e-13      -5.654504564605e-15 
  127       4.846578722313e-10       1.463042899338e-13      -5.349272296084e-12       6.597507961695e-16       5.318467833615e-12       8.339120266062e-13      -5.577316215104e-15 
  128       4.892956183254e-10       1.470958956946e-13      -5.413290281489e-12       6.494897371595e-16       5.203455664872e-12       8.215571680777e-13      -5.500853512031e-15 
  129       4.939361231029e-10       1.478243357005e-13      -5.475373215619e-12       6.391760993069e-16       5.091285103086e-12       8.094280045219e-13      -5.425718609823e-15 
  130       4.985784449290e-10       1.484888982898e-13      -5.535453323514e-12       6.288196440975e-16       4.981920334102e-12       7.975240140525e-13      -5.352000231837e-15 
  131       5.032217488459e-10       1.490889748701e-13      -5.593464131704e-12       6.184297921131e-16       4.875371418367e-12       7.858474826777e-13      -5.279645974915e-15 
  132       5.078651390449e-10       1.496240237738e-13      -5.649339743930e-12       6.080159018937e-16       4.771635977265e-12       7.743994793914e-13      -5.208591610551e-15 
  133       5.125076572365e-10       1.500935719665e-13      -5.703014878235e-12       5.975872619170e-16       4.670698848434e-12       7.631798211150e-13      -5.138760784257e-15 
  134       5.171482810215e-10       1.504972167553e-13      -5.754424904071e-12       5.871530825771e-16       4.572531741078e-12       7.521870376404e-13      -5.070064714928e-15 
  135       5.217859222619e-10       1.508346274967e-13      -5.803505879395e-12       5.767224881633e-16       4.477092891288e-12       7.414183365713e-13      -5.002401894203e-15 
  136       5.264194254512e-10       1.511055473046e-13      -5.850194587773e-12       5.663045088389e-16       4.384326717357e-12       7.308695682662e-13      -4.935657785831e-15 
  137       5.310475660858e-10       1.513097947587e-13      -5.894428575475e-12       5.559080726205e-16       4.294163475092e-12       7.205351907804e-13      -4.869704525033e-15 
  138       5.356690490354e-10       1.514472656124e-13      -5.936146188581e-12       5.455419973564e-16       4.206518913137e-12       7.104082348079e-13      -4.804400617866e-15 
  139       5.402825069140e-10       1.515179345012e-13      -5.975286610076e-12       5.352149827056e-16       4.121293928286e-12       7.004802686240e-13      -4.739590640589e-15 
  140       5.448864984503e-10       1.515218566501e-13      -6.011789896955e-12       5.249356021168e-16       4.038374220796e-12       6.907413630277e-13      -4.675104939021e-15 
  141       5.494795068593e-10       1.514591695827e-13      -6.045597017318e-12       5.147122948073e-16       3.957629949710e-12       6.811800562834e-13      -4.610759327913e-15 
  142       5.540599382119e-10       1.513300948285e-13      -6.076649887477e-12       5.045533577416e-16       3.878915388167e-12       6.717833190636e-13      -4.546354790303e-15 
  143       5.586261198070e-10       1.511349396315e-13      -6.104891409047e-12       4.944669376105e-16       3.802068578722e-12       6.625365193907e-13      -4.481677176885e-15 
  144       5.631764358711e-10       1.508741105346e-13      -6.130266019777e-12       4.844609104534e-16       3.726945201044e-12       6.534267710406e-13      -4.416544462620e-15 
  145       5.677097531784e-10       1.505481520372e-13      -6.152721328897e-12       4.745425240817e-16       3.653524665756e-12       6.444534248073e-13      -4.350954401985e-15 
  146       5.722250344898e-10       1.501577150135e-13      -6.172206714265e-12       4.647187049915e-16       3.581813873491e-12       6.356185497080e-13      -4.284950926824e-15 
  147       5.767212041582e-10       1.497035469392e-13      -6.188672862824e-12       4.549961589641e-16       3.511813794962e-12       6.269236269226e-13      -4.218577869153e-15 
  148       5.811971472888e-10       1.491864936671e-13      -6.202071810651e-12       4.453813623995e-16       3.443519322900e-12       6.183695341809e-13      -4.151878933836e-15 
  149       5.856517088989e-10       1.486075012044e-13      -6.212356983014e-12       4.358805536493e-16       3.376919123994e-12       6.099565301505e-13      -4.084897671273e-15 
