#scalar perturbations for mode k = 1.039140000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:dU_nlde               22:dV_nlde            
       3.013591330111e+02       1.009245245825e-03      -3.136697196417e+00       4.035705279067e-03       2.598220375093e-02       2.527115732554e-02       9.118042243552e-04       5.093556662165e-03      -2.368514824689e+00       4.817198071724e-03       5.161552135287e-01       5.324158332188e-01      -2.707934486652e+00       5.537515941876e-04       1.186445119363e-01      -2.686765172673e+00       7.899511487921e-03      -2.695190080677e+00       6.163501065222e-04       1.181155255535e-01      -4.684390757970e-01       2.659474853466e-10 
       3.024309443529e+02       1.014116732892e-03      -3.144534050224e+00       4.015056368921e-03       2.674502673933e-02       2.553575574370e-02       9.522922964721e-04       5.149333811285e-03      -2.375249913253e+00       4.833759741533e-03       5.157127885306e-01       5.318947897702e-01      -2.710786883098e+00       5.213608288371e-04       1.182768213551e-01      -2.696806680055e+00       7.921133174753e-03      -2.697956939347e+00       5.849151612506e-04       1.177579555151e-01      -4.732243276506e-01       2.701056393334e-10 
       3.035024487245e+02       1.018995918373e-03      -3.152332979130e+00       3.993727325966e-03       2.751577690223e-02       2.579171709687e-02       9.937477993052e-04       5.203538434318e-03      -2.381996813569e+00       4.850816332756e-03       5.152713937926e-01       5.313753191182e-01      -2.713586434758e+00       4.888896758938e-04       1.178976042838e-01      -2.706864182210e+00       7.942705741805e-03      -2.700671450038e+00       5.534087776675e-04       1.173892905758e-01      -4.780036376382e-01       2.743083420323e-10 
       3.045736692214e+02       1.023882900038e-03      -3.160093218933e+00       3.971716263705e-03       2.829387461980e-02       2.603902995380e-02       1.036152664837e-03       5.256172634386e-03      -2.388756207159e+00       4.868363608873e-03       5.148311038513e-01       5.308574040551e-01      -2.716333138417e+00       4.563404698013e-04       1.175068627348e-01      -2.716937848943e+00       7.964229879044e-03      -2.703333628530e+00       5.218333098762e-04       1.170095395998e-01      -4.827767866229e-01       2.785559083879e-10 
       3.056446765907e+02       1.028777994438e-03      -3.167814345409e+00       3.949021113916e-03       2.907876512270e-02       2.627771759444e-02       1.079489542319e-03       5.307245510749e-03      -2.395529073373e+00       4.886397113496e-03       5.143919717280e-01       5.303410042744e-01      -2.719027110597e+00       4.237140919281e-04       1.171045808086e-01      -2.727028302164e+00       7.985707235605e-03      -2.705943624095e+00       4.901897053370e-04       1.166186948569e-01      -4.875437685516e-01       2.828488491882e-10 
       3.067155849250e+02       1.033681719188e-03      -3.175496235832e+00       3.925639555825e-03       2.986991849065e-02       2.650783382224e-02       1.123741930473e-03       5.356772337207e-03      -2.402316664474e+00       4.904912246019e-03       5.139540306475e-01       5.298260587672e-01      -2.721668565317e+00       3.910100846845e-04       1.166907237987e-01      -2.737136579319e+00       8.007140324071e-03      -2.708501640310e+00       4.584776062086e-04       1.162167286863e-01      -4.923047700280e-01       2.871878639789e-10 
       3.077865476395e+02       1.038594776336e-03      -3.183139032813e+00       3.901568951412e-03       3.066682928149e-02       2.672945900603e-02       1.168894286883e-03       5.404773786671e-03      -2.409120482548e+00       4.923904331057e-03       5.135172958591e-01       5.293124880458e-01      -2.724257793749e+00       3.582267607938e-04       1.162652374664e-01      -2.747264099040e+00       8.028532431552e-03      -2.711007971956e+00       4.266954680857e-04       1.158035953002e-01      -4.970601510723e-01       2.915738341836e-10 
       3.088577542186e+02       1.043518039063e-03      -3.190743113866e+00       3.876806275546e-03       3.146901619958e-02       2.694269647169e-02       1.214932136914e-03       5.451275227598e-03      -2.415942261278e+00       4.943368690121e-03       5.130817661129e-01       5.288001959706e-01      -2.726795146774e+00       3.253612923865e-04       1.158280472628e-01      -2.757412633624e+00       8.049887547113e-03      -2.713462996916e+00       3.948406480043e-04       1.153792304274e-01      -5.018104292411e-01       2.960078185279e-10 
       3.099294277830e+02       1.048452541999e-03      -3.198309066973e+00       3.851348037423e-03       3.227602190122e-02       2.714766924310e-02       1.261842188753e-03       5.496306092823e-03      -2.422783953002e+00       4.963300718038e-03       5.126474247055e-01       5.282890711535e-01      -2.729281020354e+00       2.924097777731e-04       1.153790574172e-01      -2.767584288986e+00       8.071210306403e-03      -2.715867096818e+00       3.629094601501e-04       1.149435476653e-01      -5.065562673228e-01       3.004910512083e-10 
       3.110018227932e+02       1.053399472057e-03      -3.205837667166e+00       3.825190207500e-03       3.308741247205e-02       2.734451699012e-02       1.309612428515e-03       5.539899290197e-03      -2.429647716701e+00       4.983695952545e-03       5.122142406800e-01       5.277789882721e-01      -2.731715841890e+00       2.593673064098e-04       1.149181501259e-01      -2.777781485652e+00       8.092505939684e-03      -2.718220692265e+00       3.308972483421e-04       1.144964398237e-01      -5.112984615761e-01       3.050249401528e-10 
       3.120752234026e+02       1.058360162159e-03      -3.213329857666e+00       3.798328137162e-03       3.390277699584e-02       2.753339328312e-02       1.358232219712e-03       5.582090676960e-03      -2.436535910190e+00       5.004550146671e-03       5.117821697550e-01       5.272698090638e-01      -2.734100058601e+00       2.262280060688e-04       1.144451846019e-01      -2.788006945690e+00       8.113780233288e-03      -2.720524252994e+00       2.987984347629e-04       1.140377789371e-01      -5.160379327696e-01       3.096110676077e-10 
       3.131499425088e+02       1.063336088115e-03      -3.220786735807e+00       3.770756467634e-03       3.472172729276e-02       2.771446314201e-02       1.407692413217e-03       5.622918596162e-03      -2.443451086886e+00       5.025859346448e-03       5.113511548363e-01       5.267613829702e-01      -2.736434127846e+00       1.929850702543e-04       1.139599959111e-01      -2.798263686161e+00       8.135039505376e-03      -2.722778220265e+00       2.666065391513e-04       1.135674122824e-01      -5.207757202311e-01       3.142511934792e-10 
       3.142263208487e+02       1.068328865677e-03      -3.228209539053e+00       3.742469043067e-03       3.554389735693e-02       2.788790075028e-02       1.457985440723e-03       5.662423446925e-03      -2.450395993010e+00       5.047619962059e-03       5.109211267157e-01       5.262535477487e-01      -2.738718507778e+00       1.596307858506e-04       1.134623938482e-01      -2.808555012913e+00       8.156290582859e-03      -2.724983038969e+00       2.343142125882e-04       1.130851630892e-01      -5.255129759914e-01       3.189472587790e-10 
       3.153047266064e+02       1.073340249943e-03      -3.235599634274e+00       3.713458815344e-03       3.636894287001e-02       2.805388740953e-02       1.509105414651e-03       5.700647305762e-03      -2.457373568202e+00       5.069828841722e-03       5.104920045762e-01       5.257461298427e-01      -2.740953649203e+00       1.261565463549e-04       1.129521616212e-01      -2.818884519196e+00       8.177540788665e-03      -2.727139179423e+00       2.019132535117e-04       1.125908305403e-01      -5.302509610853e-01       3.237013912788e-10 
       3.163855555525e+02       1.078372137225e-03      -3.242958510296e+00       3.683717738266e-03       3.719654082406e-02       2.821260971596e-02       1.561048238213e-03       5.737633595830e-03      -2.464386949766e+00       5.092483349989e-03       5.100636961270e-01       5.252389444943e-01      -2.743139988560e+00       9.255284991032e-05       1.124290542953e-01      -2.829256089372e+00       8.198797939608e-03      -2.729247061025e+00       1.693946007027e-04       1.120841854026e-01      -5.349910440648e-01       3.285159136355e-10 
       3.174692312184e+02       1.083426567115e-03      -3.250287770195e+00       3.653236663357e-03       3.802638888461e-02       2.836425786746e-02       1.613811703978e-03       5.773426783965e-03      -2.471439477361e+00       5.115581440815e-03       5.096360979273e-01       5.247317958377e-01      -2.745277940837e+00       5.880929745385e-05       1.118927972035e-01      -2.839673903024e+00       8.220070344982e-03      -2.731307081847e+00       1.367483367911e-04       1.115649700751e-01      -5.397346995175e-01       3.333933519269e-10 
       3.185562054596e+02       1.088505726399e-03      -3.257589125663e+00       3.622005227126e-03       3.885820477175e-02       2.850902414772e-02       1.667395598903e-03       5.808072116590e-03      -2.478534700436e+00       5.139121732852e-03       5.092090955853e-01       5.242244768192e-01      -2.747367893043e+00       2.491457991814e-05       1.113430841345e-01      -2.850142442839e+00       8.241366812752e-03      -2.733319646590e+00       1.039636785100e-04       1.110328982922e-01      -5.444835081305e-01       3.383364462555e-10 
       3.196469594028e+02       1.093611954817e-03      -3.264864393261e+00       3.590011728639e-03       3.969172565647e-02       2.864710156808e-02       1.721801817381e-03       5.841615391147e-03      -2.485676388440e+00       5.163103587702e-03       5.087825636335e-01       5.237167689409e-01      -2.749410198102e+00      -9.143545375119e-06       1.107795752724e-01      -2.860666506322e+00       8.262696663169e-03      -2.735285091102e+00       7.102895135726e-05       1.104876503200e-01      -5.492391582431e-01       3.433481635462e-10 
       3.207420044648e+02       1.098747751244e-03      -3.272115490389e+00       3.557243005445e-03       4.052670733160e-02       2.877868261311e-02       1.777034468148e-03       5.874102750968e-03      -2.492868541830e+00       5.187527184832e-03       5.083563655811e-01       5.232084419739e-01      -2.751405168455e+00      -4.337827940569e-05       1.102018950196e-01      -2.871251218351e+00       8.284069743618e-03      -2.737203709028e+00       3.793156979458e-05       1.099288722817e-01      -5.540034474942e-01       3.484317112412e-10 
       3.218418836743e+02       1.103915781384e-03      -3.279344432342e+00       3.523684300683e-03       4.136292332785e-02       2.890395811156e-02       1.833099987188e-03       5.905580509403e-03      -2.500115405368e+00       5.212393598195e-03       5.079303538910e-01       5.226992535486e-01      -2.753353069701e+00      -7.780381439614e-05       1.096096295692e-01      -2.881902046829e+00       8.305496449132e-03      -2.739075782667e+00       4.658007192471e-06       1.093561753688e-01      -5.587782855512e-01       3.535905530479e-10 
       3.229471732638e+02       1.109118886831e-03      -3.286553330131e+00       3.489319121376e-03       4.220016393890e-02       2.902311621454e-02       1.890007256049e-03       5.936094999885e-03      -2.507421483597e+00       5.237704874432e-03       5.075043696751e-01       5.221889486286e-01      -2.755254114094e+00      -1.124353739004e-04       1.090023242192e-01      -2.892624821157e+00       8.326987747890e-03      -2.740901508932e+00      -2.880624262933e-05       1.087691305715e-01      -5.635656977349e-01       3.588284267245e-10 
       3.240584843804e+02       1.114360094834e-03      -3.293744387954e+00       3.454129091852e-03       4.303823502578e-02       2.913634145342e-02       1.947767718475e-03       5.965692445875e-03      -2.514791557522e+00       5.263464109472e-03       5.070782425452e-01       5.216772589405e-01      -2.757108453555e+00      -1.472892551847e-04       1.083794804872e-01      -2.903425752139e+00       8.348555208681e-03      -2.742681020072e+00      -6.247670312830e-05       1.081672671018e-01      -5.683678288496e-01       3.641493633212e-10 
