# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  110       3.974211038362e-10       1.206362615774e-13      -3.916396368666e-12       0.000000000000e+00       8.396802302824e-12       1.251333804598e-12      -6.527670778032e-15 
  111       4.017369199023e-10       1.222860407594e-13      -4.000828565272e-12       0.000000000000e+00       8.195813242203e-12       1.227532552309e-12      -6.494138584977e-15 
  112       4.060728812302e-10       1.238964780450e-13      -4.084565772361e-12       0.000000000000e+00       8.001299481437e-12       1.204409364402e-12      -6.470181792726e-15 
  113       4.104280313513e-10       1.254659136248e-13      -4.167543826139e-12       0.000000000000e+00       7.812901259585e-12       1.181927786747e-12      -6.451528641975e-15 
  114       4.148012750890e-10       1.269927011488e-13      -4.249698725650e-12       0.000000000000e+00       7.630194671517e-12       1.160044257427e-12      -6.433570350226e-15 
  115       4.191913742716e-10       1.284752088429e-13      -4.330966674054e-12       0.000000000000e+00       7.452689890206e-12       1.138707906139e-12      -6.411353429992e-15 
  116       4.235971176109e-10       1.299118485485e-13      -4.411282636262e-12       0.000000000000e+00       7.279938563788e-12       1.117872080878e-12      -6.380591407934e-15 
  117       4.280178629381e-10       1.313011644576e-13      -4.490575724692e-12       0.000000000000e+00       7.111874620753e-12       1.097530946717e-12      -6.340855952831e-15 
  118       4.324530531494e-10       1.326417573134e-13      -4.568773327396e-12       0.000000000000e+00       6.948511754832e-12       1.077686980777e-12      -6.292761109317e-15 
  119       4.369020452198e-10       1.339322588022e-13      -4.645802569344e-12       0.000000000000e+00       6.789837154199e-12       1.058339547259e-12      -6.236979929545e-15 
  120       4.413641074556e-10       1.351713329164e-13      -4.721590340571e-12       0.000000000000e+00       6.635810689048e-12       1.039484800542e-12      -6.174245804670e-15 
  121       4.458384167468e-10       1.363576773187e-13      -4.796063324329e-12       0.000000000000e+00       6.486364099180e-12       1.021115588277e-12      -6.105353796336e-15 
  122       4.503240558193e-10       1.374900247054e-13      -4.869148025247e-12       0.000000000000e+00       6.341400181589e-12       1.003221354490e-12      -6.031161968157e-15 
  123       4.548200104872e-10       1.385671441704e-13      -4.940770797476e-12       0.000000000000e+00       6.200791978038e-12       9.857880426723e-13      -5.952592717206e-15 
  124       4.593251669052e-10       1.395878425682e-13      -5.010857872844e-12       0.000000000000e+00       6.064381962652e-12       9.687979988858e-13      -5.870634105496e-15 
