# dimensionless [l(l+1)/2pi] C_l's for scalar mode
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  118       4.321427615265e-10       1.308030712948e-13      -4.553268568719e-12       0.000000000000e+00       6.585250504867e-12       1.111484009202e-12      -6.092687934418e-15 
  119       4.366193673124e-10       1.320635811243e-13      -4.629278589412e-12       0.000000000000e+00       6.434210158944e-12       1.091538864499e-12      -6.022714774687e-15 
  120       4.411082705646e-10       1.332727409995e-13      -4.704013719347e-12       0.000000000000e+00       6.287610289239e-12       1.072092139519e-12      -5.951608797302e-15 
  121       4.456086742220e-10       1.344292880675e-13      -4.777402476849e-12       0.000000000000e+00       6.145385229594e-12       1.053140364699e-12      -5.879638044029e-15 
  122       4.501196924142e-10       1.355319963432e-13      -4.849373358295e-12       0.000000000000e+00       6.007441695362e-12       1.034676843029e-12      -5.807083613506e-15 
  123       4.546403478548e-10       1.365796781061e-13      -4.919854869585e-12       0.000000000000e+00       5.873658008617e-12       1.016691556069e-12      -5.734239864062e-15 
  124       4.591695692343e-10       1.375711852960e-13      -4.988775557594e-12       0.000000000000e+00       5.743883323365e-12       9.991710699815e-13      -5.661414616542e-15 
  125       4.637061886133e-10       1.385054109094e-13      -5.056064041642e-12       0.000000000000e+00       5.617936850757e-12       9.820984415544e-13      -5.588929357126e-15 
  126       4.682489388155e-10       1.393812903955e-13      -5.121649044948e-12       0.000000000000e+00       5.495607084305e-12       9.654531242266e-13      -5.517119440157e-15 
  127       4.727964508210e-10       1.401978030523e-13      -5.185459426098e-12       0.000000000000e+00       5.376651025089e-12       9.492108741148e-13      -5.446334290955e-15 
  128       4.773472511591e-10       1.409539734230e-13      -5.247424210500e-12       0.000000000000e+00       5.260793406976e-12       9.333436560388e-13      -5.376937608650e-15 
  129       4.818999088974e-10       1.416489125060e-13      -5.307473400517e-12       0.000000000000e+00       5.147785785908e-12       9.178256166913e-13      -5.309222434042e-15 
  130       4.864535003764e-10       1.422819435324e-13      -5.365540439508e-12       0.000000000000e+00       5.037592782368e-12       9.026519446083e-13      -5.243145388209e-15 
  131       4.910071907679e-10       1.428524926888e-13      -5.421560078806e-12       0.000000000000e+00       4.930224900865e-12       8.878219112005e-13      -5.178563527136e-15 
  132       4.955600875273e-10       1.433600522053e-13      -5.475467659954e-12       0.000000000000e+00       4.825680154257e-12       8.733329390065e-13      -5.115316460903e-15 
  133       5.001112388577e-10       1.438041820358e-13      -5.527199151734e-12       0.000000000000e+00       4.723943717337e-12       8.591805511337e-13      -5.053225947322e-15 
  134       5.046596321729e-10       1.441845115395e-13      -5.576691187204e-12       0.000000000000e+00       4.624987580406e-12       8.453583206979e-13      -4.992095485557e-15 
  135       5.092041925615e-10       1.445007411618e-13      -5.623881100730e-12       0.000000000000e+00       4.528770202852e-12       8.318578202637e-13      -4.931709909756e-15 
  136       5.137437812501e-10       1.447526441154e-13      -5.668706965019e-12       0.000000000000e+00       4.435236166728e-12       8.186685712842e-13      -4.871834982677e-15 
  137       5.182771940669e-10       1.449400680611e-13      -5.711107628152e-12       0.000000000000e+00       4.344315830332e-12       8.057779935415e-13      -4.812216989314e-15 
  138       5.228031599052e-10       1.450629367892e-13      -5.751022750617e-12       0.000000000000e+00       4.255924981782e-12       7.931713545868e-13      -4.752582330530e-15 
  139       5.273203391873e-10       1.451212519003e-13      -5.788392842345e-12       0.000000000000e+00       4.169964492599e-12       7.808317191801e-13      -4.692637116679e-15 
