# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   88       3.096125557695e-10       7.866936053006e-14      -2.071740222118e-12       1.191884108354e-15       1.427335224401e-11       2.061055198662e-12      -9.904503141243e-15 
   89       3.133335021181e-10       8.070242382537e-14      -2.152482663931e-12       1.198792591053e-15       1.386971689582e-11       2.013226582344e-12      -9.813185053320e-15 
   90       3.170860281819e-10       8.273614266968e-14      -2.233994993023e-12       1.205370113989e-15       1.348139216266e-11       1.967121145109e-12      -9.693564460218e-15 
   91       3.208694099174e-10       8.476875586028e-14      -2.316229626022e-12       1.211622451376e-15       1.310724092455e-11       1.922585782751e-12      -9.551409968448e-15 
   92       3.246826316590e-10       8.679846506975e-14      -2.399138170556e-12       1.217556019923e-15       1.274587893291e-11       1.879436201949e-12      -9.393091165237e-15 
   93       3.285247174740e-10       8.882345147660e-14      -2.482669360862e-12       1.223177674147e-15       1.239600283926e-11       1.837500902043e-12      -9.224585291653e-15 
   94       3.323958082280e-10       9.084192807627e-14      -2.566762447212e-12       1.228494042645e-15       1.205744914126e-11       1.796762999483e-12      -9.048289458894e-15 
   95       3.362962251378e-10       9.285209565069e-14      -2.651352860607e-12       1.233512103811e-15       1.173027955965e-11       1.757237864718e-12      -8.865758175389e-15 
   96       3.402261337255e-10       9.485212746556e-14      -2.736374217170e-12       1.238239391980e-15       1.141445490599e-11       1.718929536128e-12      -8.678674028728e-15 
   97       3.441855365643e-10       9.684016969935e-14      -2.821758318062e-12       1.242684001166e-15       1.110983121926e-11       1.681830273785e-12      -8.488850809528e-15 
   98       3.481742660238e-10       9.881434187242e-14      -2.907435149414e-12       1.246854588803e-15       1.081615590234e-11       1.645920113198e-12      -8.298236635303e-15 
   99       3.521919770156e-10       1.007727372761e-13      -2.993332882245e-12       1.250760379494e-15       1.053306385859e-11       1.611166419068e-12      -8.108917074328e-15 
  100       3.562381397387e-10       1.027134234015e-13      -3.079377872394e-12       1.254411168752e-15       1.026007362834e-11       1.577523439039e-12      -7.923118269506e-15 
  101       3.603120324254e-10       1.046344423691e-13      -3.165494660435e-12       1.257817326737e-15       9.996583525502e-12       1.544931857449e-12      -7.743210062236e-15 
  102       3.644127340860e-10       1.065338113573e-13      -3.251605971611e-12       1.260989802010e-15       9.741867774034e-12       1.513318349082e-12      -7.571709116280e-15 
  103       3.685391172552e-10       1.084095230317e-13      -3.337632715752e-12       1.263940125266e-15       9.495072644526e-12       1.482595132924e-12      -7.411282041628e-15 
  104       3.726900873868e-10       1.102595978300e-13      -3.423496594967e-12       1.266679805855e-15       9.255409764459e-12       1.452680640884e-12      -7.264158467425e-15 
  105       3.768653534935e-10       1.120822479371e-13      -3.509128328053e-12       1.269218420420e-15       9.022774110371e-12       1.423565664950e-12      -7.130273235957e-15 
  106       3.810647485698e-10       1.138757363635e-13      -3.594460542117e-12       1.271565271835e-15       8.797202683463e-12       1.395255355213e-12      -7.008877901626e-15 
  107       3.852879877489e-10       1.156383280546e-13      -3.679425292255e-12       1.273729970486e-15       8.578683114413e-12       1.367748691192e-12      -6.899105051622e-15 
  108       3.895346637590e-10       1.173682908893e-13      -3.763954090133e-12       1.275722431335e-15       8.367151966663e-12       1.341038267615e-12      -6.799964945712e-15 
  109       3.938042423791e-10       1.190638966791e-13      -3.847977932573e-12       1.277552870997e-15       8.162493039697e-12       1.315110080206e-12      -6.710342156032e-15 
  110       3.980960578948e-10       1.207234221669e-13      -3.931427330129e-12       1.279231804805e-15       7.964535672331e-12       1.289943311470e-12      -6.628992206873e-15 
  111       4.024093085544e-10       1.223451500259e-13      -4.014232335670e-12       1.280770043881e-15       7.773053045990e-12       1.265510116473e-12      -6.554538214476e-15 
  112       4.067430520250e-10       1.239273698587e-13      -4.096322572963e-12       1.282178692210e-15       7.587760487993e-12       1.241775408633e-12      -6.485467526822e-15 
  113       4.110962008482e-10       1.254683791960e-13      -4.177627265253e-12       1.283469143705e-15       7.408313774840e-12       1.218696645500e-12      -6.420128363421e-15 
  114       4.154675178960e-10       1.269664844954e-13      -4.258075263842e-12       1.284653079282e-15       7.234307435490e-12       1.196223614540e-12      -6.356726455103e-15 
  115       4.198556118270e-10       1.284200021406e-13      -4.337595076676e-12       1.285742463925e-15       7.065273054647e-12       1.174298218924e-12      -6.293321683808e-15 
  116       4.242591386307e-10       1.298273053120e-13      -4.416115174949e-12       1.286749215011e-15       6.900781846249e-12       1.152867862599e-12      -6.228227701269e-15 
  117       4.286774437753e-10       1.311869689282e-13      -4.493564894120e-12       1.287684167782e-15       6.740770149457e-12       1.131927909708e-12      -6.161273088776e-15 
  118       4.331099899634e-10       1.324976442845e-13      -4.569873696625e-12       1.288557978004e-15       6.585250504867e-12       1.111484009202e-12      -6.092687934418e-15 
  119       4.375561553367e-10       1.337580161471e-13      -4.644970934357e-12       1.289381433691e-15       6.434210158944e-12       1.091538864499e-12      -6.022714774687e-15 
  120       4.420152307547e-10       1.349668041574e-13      -4.718785879698e-12       1.290165449270e-15       6.287610289239e-12       1.072092139519e-12      -5.951608797302e-15 
  121       4.464864170722e-10       1.361227642367e-13      -4.791247756564e-12       1.290921059739e-15       6.145385229594e-12       1.053140364699e-12      -5.879638044029e-15 
  122       4.509688224178e-10       1.372246899909e-13      -4.862285771443e-12       1.291659414838e-15       6.007441695362e-12       1.034676843029e-12      -5.807083613506e-15 
  123       4.554614594720e-10       1.382714141143e-13      -4.931829144434e-12       1.292391773205e-15       5.873658008617e-12       1.016691556069e-12      -5.734239864062e-15 
  124       4.599632427449e-10       1.392618097948e-13      -4.999807140289e-12       1.293129496545e-15       5.743883323365e-12       9.991710699815e-13      -5.661414616542e-15 
  125       4.644729858552e-10       1.401947921179e-13      -5.066149099446e-12       1.293884043792e-15       5.617936850757e-12       9.820984415544e-13      -5.588929357126e-15 
  126       4.689893988072e-10       1.410693194718e-13      -5.130784469078e-12       1.294666965270e-15       5.495607084305e-12       9.654531242266e-13      -5.517119440157e-15 
  127       4.735110852701e-10       1.418843949510e-13      -5.193642834125e-12       1.295489896860e-15       5.376651025089e-12       9.492108741148e-13      -5.446334290955e-15 
  128       4.780365398551e-10       1.426390677617e-13      -5.254653948336e-12       1.296364554162e-15       5.260793406976e-12       9.333436560388e-13      -5.376937608650e-15 
  129       4.825643021158e-10       1.433324739792e-13      -5.313748535517e-12       1.297302447717e-15       5.147785785908e-12       9.178256166913e-13      -5.309222434042e-15 
  130       4.870934434300e-10       1.439639608948e-13      -5.370860726720e-12       1.298314005753e-15       5.037592782368e-12       9.026519446083e-13      -5.243145388209e-15 
  131       4.916231286338e-10       1.445329790278e-13      -5.425925950319e-12       1.299409343724e-15       4.930224900865e-12       8.878219112005e-13      -5.178563527136e-15 
  132       4.961524625035e-10       1.450390456642e-13      -5.478880221958e-12       1.300598526872e-15       4.825680154257e-12       8.733329390065e-13      -5.115316460903e-15 
  133       5.006804881551e-10       1.454817465427e-13      -5.529660181107e-12       1.301891562394e-15       4.723943717337e-12       8.591805511337e-13      -5.053225947322e-15 
  134       5.052061854435e-10       1.458607375412e-13      -5.578203127606e-12       1.303298391607e-15       4.624987580406e-12       8.453583206979e-13      -4.992095485557e-15 
  135       5.097284693625e-10       1.461757463622e-13      -5.624447058222e-12       1.304828882118e-15       4.528770202852e-12       8.318578202637e-13      -4.931709909756e-15 
  136       5.142461884442e-10       1.464265742195e-13      -5.668330703195e-12       1.306492819989e-15       4.435236166728e-12       8.186685712842e-13      -4.871834982677e-15 
  137       5.187581231585e-10       1.466130975241e-13      -5.709793562793e-12       1.308299901908e-15       4.344315830332e-12       8.057779935415e-13      -4.812216989314e-15 
  138       5.232629843127e-10       1.467352695702e-13      -5.748775943861e-12       1.310259727353e-15       4.255924981782e-12       7.931713545868e-13      -4.752582330530e-15 
  139       5.277594114511e-10       1.467931222212e-13      -5.785218996369e-12       1.312381790762e-15       4.169964492599e-12       7.808317191801e-13      -4.692637116679e-15 
  140       5.322459712547e-10       1.467867675962e-13      -5.819064749968e-12       1.314675473698e-15       4.086319971277e-12       7.687398987306e-13      -4.632066761235e-15 
  141       5.367211559404e-10       1.467163997558e-13      -5.850256150539e-12       1.317150037019e-15       4.004861416871e-12       7.568744007368e-13      -4.570535574422e-15 
  142       5.411833816610e-10       1.465822963881e-13      -5.878737096741e-12       1.319814613044e-15       3.925442872567e-12       7.452113782265e-13      -4.507686356840e-15 
  143       5.456309869044e-10       1.463848204950e-13      -5.904452476565e-12       1.322678197721e-15       3.847902079265e-12       7.337245791969e-13      -4.443139993092e-15 
  144       5.500623685689e-10       1.461244315001e-13      -5.927348704882e-12       1.325749423032e-15       3.772094456167e-12       7.223915675055e-13      -4.376592678043e-15 
  145       5.544764086853e-10       1.458017162467e-13      -5.947375318639e-12       1.329035865453e-15       3.697999549507e-12       7.112131834911e-13      -4.308119256404e-15 
  146       5.588720869176e-10       1.454173642755e-13      -5.964483609145e-12       1.332544654110e-15       3.625624468563e-12       7.001959147290e-13      -4.237899155098e-15 
  147       5.632483458625e-10       1.449721604013e-13      -5.978626174268e-12       1.336282675405e-15       3.554970353171e-12       6.893457824676e-13      -4.166121589317e-15 
  148       5.676040902409e-10       1.444669864540e-13      -5.989756957874e-12       1.340256563923e-15       3.486032224582e-12       6.786683271120e-13      -4.092985717264e-15 
  149       5.719381860879e-10       1.439028230182e-13      -5.997831289251e-12       1.344472693333e-15       3.418798836326e-12       6.681685937062e-13      -4.018700794887e-15 
  150       5.762494599445e-10       1.432807511740e-13      -6.002805922543e-12       1.348937167291e-15       3.353252525066e-12       6.578511174165e-13      -3.943486330611e-15 
  151       5.805366980477e-10       1.426019542367e-13      -6.004639076177e-12       1.353655810352e-15       3.289369061461e-12       6.477199090143e-13      -3.867572240073e-15 
  152       5.847986455217e-10       1.418677194975e-13      -6.003290472296e-12       1.358634158867e-15       3.227117501029e-12       6.377784403587e-13      -3.791199000858e-15 
  153       5.890340055683e-10       1.410794399634e-13      -5.998721376189e-12       1.363877451889e-15       3.166460035000e-12       6.280296298800e-13      -3.714617807236e-15 
  154       5.932414386584e-10       1.402386160978e-13      -5.990894635716e-12       1.369390622082e-15       3.107351841180e-12       6.184758280621e-13      -3.638090724890e-15 
  155       5.974195617221e-10       1.393468575603e-13      -5.979774720745e-12       1.375178286620e-15       3.049740934811e-12       6.091188029257e-13      -3.561890845658e-15 
  156       6.015669473398e-10       1.384058849472e-13      -5.965327762579e-12       1.381244738093e-15       2.993568019430e-12       5.999597255110e-13      -3.486302442264e-15 
  157       6.056821229330e-10       1.374175315319e-13      -5.947521593386e-12       1.387593935412e-15       2.938766337728e-12       5.909991553608e-13      -3.411621123052e-15 
  158       6.097635699552e-10       1.363837450049e-13      -5.926325785630e-12       1.394229494717e-15       2.885261522409e-12       5.822370260036e-13      -3.338153986723e-15 
  159       6.138097230825e-10       1.353065892138e-13      -5.901711691500e-12       1.401154680273e-15       2.832971447054e-12       5.736726304358e-13      -3.266219777068e-15 
  160       6.178189694046e-10       1.341882459042e-13      -5.873652482341e-12       1.408372395384e-15       2.781806076977e-12       5.653046066056e-13      -3.196149037704e-15 
  161       6.217897620308e-10       1.330309654484e-13      -5.842123054692e-12       1.415885398639e-15       2.731685895732e-12       5.571310671721e-13      -3.128213774003e-15 
  162       6.257209738979e-10       1.318369104831e-13      -5.807099656290e-12       1.423696993265e-15       2.682599328943e-12       5.491500321578e-13      -3.062409123911e-15 
  163       6.296115738495e-10       1.306083017058e-13      -5.768560302195e-12       1.431810381639e-15       2.634550137227e-12       5.413590069906e-13      -2.998652585537e-15 
  164       6.334605147547e-10       1.293474691357e-13      -5.726484943716e-12       1.440228437429e-15       2.587539234106e-12       5.337548279249e-13      -2.936852605205e-15 
  165       6.372667332245e-10       1.280568536194e-13      -5.680855507226e-12       1.448953697530e-15       2.541564622330e-12       5.263336481887e-13      -2.876908407861e-15 
  166       6.410291493299e-10       1.267390083363e-13      -5.631655932981e-12       1.457988354010e-15       2.496621330200e-12       5.190909241296e-13      -2.818709827479e-15 
  167       6.447466663185e-10       1.253966003042e-13      -5.578872213933e-12       1.467334246049e-15       2.452701347896e-12       5.120214013620e-13      -2.762137137468e-15 
  168       6.484181703317e-10       1.240324118848e-13      -5.522492434549e-12       1.476992851883e-15       2.409793563795e-12       5.051191009139e-13      -2.707060881074e-15 
  169       6.520425301225e-10       1.226493422894e-13      -5.462506809624e-12       1.486965280740e-15       2.367883700802e-12       4.983773053731e-13      -2.653341701795e-15 
  170       6.556185967720e-10       1.212504090842e-13      -5.398907723104e-12       1.497252264787e-15       2.326954252667e-12       4.917885450344e-13      -2.600830173778e-15 
  171       6.591452034073e-10       1.198387496961e-13      -5.331689766896e-12       1.507854151069e-15       2.286984420315e-12       4.853445840464e-13      -2.549366632228e-15 
  172       6.626211649179e-10       1.184176229180e-13      -5.260849779686e-12       1.518770893448e-15       2.247950048166e-12       4.790364065576e-13      -2.498781003819e-15 
  173       6.660452776738e-10       1.169904104145e-13      -5.186386885757e-12       1.530002044548e-15       2.209823560460e-12       4.728542028636e-13      -2.448892637094e-15 
  174       6.694163192422e-10       1.155606182275e-13      -5.108302533806e-12       1.541546747695e-15       2.172573897583e-12       4.667873555539e-13      -2.399510132872e-15 
  175       6.727330481046e-10       1.141318782815e-13      -5.026600535756e-12       1.553403728856e-15       2.136166452388e-12       4.608244256582e-13      -2.350431174659e-15 
