# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)rho_lambda         14:(.)rho_ur             15:(.)rho_crit           16:gr.fac. D             17:gr.fac. f          
       1.305637915559e+01       3.281710279111e-01       4.002012860869e+03       6.604791339955e-03       1.019395467635e+04       7.252191025525e+02       1.432900920256e+05       8.068175037582e+02       1.074958221248e-07       6.857033736299e-06       3.637101715919e-05       2.011455044780e-07       3.694949733521e-08       4.962692492545e-08       4.362326864435e-05       1.806225495723e+06       1.007016066925e+00 
       1.295849886454e+01       3.316398654077e-01       4.016910326818e+03       6.535898441654e-03       1.017905721040e+04       7.292372417111e+02       1.420843585134e+05       8.080461116239e+02       1.045328027053e-07       6.714783940814e-06       3.561649706326e-05       1.969461292519e-07       3.694949733521e-08       4.825900625312e-08       4.271796843962e-05       1.818979952098e+06       1.006953200648e+00 
       1.286130014021e+01       3.351452668563e-01       4.031859991799e+03       6.467725959382e-03       1.016410754542e+04       7.332723079804e+02       1.408877453445e+05       8.092748115488e+02       1.016514556806e-07       6.575485111071e-06       3.487762945350e-05       1.928347753189e-07       3.694949733521e-08       4.692879276524e-08       4.183147908567e-05       1.831823670799e+06       1.006890502144e+00 
       1.276477823661e+01       3.386876166739e-01       4.046862034494e+03       6.400266362314e-03       1.014910550273e+04       7.373243017990e+02       1.397001865450e+05       8.105036025982e+02       9.884952984648e-08       6.439076029592e-06       3.415408962068e-05       1.888095859522e-07       3.694949733521e-08       4.563524516249e-08       4.096340950857e-05       1.844757272959e+06       1.006827964418e+00 
       1.266892844078e+01       3.422673032968e-01       4.061916634131e+03       6.333512198667e-03       1.013405090309e+04       7.413932223725e+02       1.385216166095e+05       8.117324838371e+02       9.612483605072e-08       6.305496748843e-06       3.344555959166e-05       1.848687439815e-07       3.694949733521e-08       4.437735279259e-08       4.011337677066e-05       1.857781383930e+06       1.006765580400e+00 
       1.257374607259e+01       3.458847192217e-01       4.077023970485e+03       6.267456094863e-03       1.011894356674e+04       7.454790676519e+02       1.373519704977e+05       8.129614543297e+02       9.347524548216e-08       6.174688564891e-06       3.275172798953e-05       1.810104709374e-07       3.694949733521e-08       4.315413286060e-08       3.928100590104e-05       1.870896633314e+06       1.006703342943e+00 
       1.247922648447e+01       3.495402610475e-01       4.092184223875e+03       6.202090754714e-03       1.010378331335e+04       7.495818343124e+02       1.361911836306e+05       8.141905131399e+02       9.089868800774e-08       6.046593991606e-06       3.207228989689e-05       1.772330262150e-07       3.694949733521e-08       4.196462966111e-08       3.846592972971e-05       1.884103654987e+06       1.006641244818e+00 
       1.238536506126e+01       3.532343295173e-01       4.107397575166e+03       6.137408958604e-03       1.008856996205e+04       7.537015177311e+02       1.350391918881e+05       8.154196593306e+02       8.839315055505e-08       5.921156735397e-06       3.140694672177e-05       1.735347062552e-07       3.694949733521e-08       4.080791383155e-08       3.766778872515e-05       1.897403087123e+06       1.006579278717e+00 
       1.229215721988e+01       3.569673295612e-01       4.122664205769e+03       6.073403562680e-03       1.007330333145e+04       7.578381119649e+02       1.338959316051e+05       8.166488919639e+02       8.595667553953e-08       5.798321670473e-06       3.075540606646e-05       1.699138437454e-07       3.694949733521e-08       3.968308162610e-08       3.688623083518e-05       1.910795572222e+06       1.006517437243e+00 
       1.219959840919e+01       3.607396703391e-01       4.137984297638e+03       6.010067498065e-03       1.005798323958e+04       7.619916097283e+02       1.327613395688e+05       8.178782101007e+02       8.358735933503e-08       5.678034814622e-06       3.011738159896e-05       1.663688068365e-07       3.694949733521e-08       3.858925420954e-08       3.612091133130e-05       1.924281757134e+06       1.006455712918e+00 
       1.210768410973e+01       3.645517652841e-01       4.153358033273e+03       5.947393770061e-03       1.004260950395e+04       7.661620023702e+02       1.316353530151e+05       8.191076128008e+02       8.128335078652e-08       5.560243305479e-06       2.949259292721e-05       1.628979983779e-07       3.694949733521e-08       3.752557697070e-08       3.537149265616e-05       1.937862293089e+06       1.006394098172e+00 
       1.201640983352e+01       3.684040321463e-01       4.168785595717e+03       5.885375457373e-03       1.002718194150e+04       7.703492798513e+02       1.305179096259e+05       8.203370991228e+02       7.904284976378e-08       5.444895377302e-06       2.888076547582e-05       1.594998551696e-07       3.694949733521e-08       3.649121885470e-08       3.463764427424e-05       1.951537835719e+06       1.006332585344e+00 
       1.192577112382e+01       3.722968930370e-01       4.184267168557e+03       5.824005711336e-03       1.001170036866e+04       7.745534307206e+02       1.294089475256e+05       8.215666681235e+02       7.686410575497e-08       5.331940338221e-06       2.828163036542e-05       1.561728472296e-07       3.694949733521e-08       3.548537171367e-08       3.391904252567e-05       1.965309045086e+06       1.006271166681e+00 
       1.183576355491e+01       3.762307744736e-01       4.199802935923e+03       5.763277755154e-03       9.996164601297e+03       7.787744420917e+02       1.283084052782e+05       8.227963188582e+02       7.474541649899e-08       5.221328547960e-06       2.769492429450e-05       1.529154770788e-07       3.694949733521e-08       3.450724967535e-08       3.321537048305e-05       1.979176585711e+06       1.006209834335e+00 
       1.174638273191e+01       3.802061074240e-01       4.215393082486e+03       5.703184883141e-03       9.980574454734e+03       7.830122996189e+02       1.272162218844e+05       8.240260503805e+02       7.268512665545e-08       5.113011396024e-06       2.712038942371e-05       1.497262790409e-07       3.694949733521e-08       3.355608852910e-08       3.252631781129e-05       1.993141126593e+06       1.006148580358e+00 
       1.165762429052e+01       3.842233273531e-01       4.231037793459e+03       5.643720459978e-03       9.964929743761e+03       7.872669874731e+02       1.261323367779e+05       8.252558617418e+02       7.068162651144e-08       5.006941280333e-06       2.655777326251e-05       1.466038185577e-07       3.694949733521e-08       3.263114512879e-08       3.185158063038e-05       2.007203341245e+06       1.006087396703e+00 
       1.156948389683e+01       3.882828742677e-01       4.246737254597e+03       5.584877919970e-03       9.949230282624e+03       7.915384883172e+02       1.250566898233e+05       8.264857519916e+02       6.873335072382e-08       4.903071586305e-06       2.600682855827e-05       1.435466915193e-07       3.694949733521e-08       3.173169681224e-08       3.119086138097e-05       2.021363907711e+06       1.006026275220e+00 
       1.148195724712e+01       3.923851927639e-01       4.262491652193e+03       5.526650766315e-03       9.933475885027e+03       7.958267832812e+02       1.239892213122e+05       8.277157201770e+02       6.683877709621e-08       4.801356666372e-06       2.546731318756e-05       1.405535236098e-07       3.694949733521e-08       3.085704083655e-08       3.054386869281e-05       2.035623508601e+06       1.005965207652e+00 
       1.139504006762e+01       3.965307320729e-01       4.278301173081e+03       5.469032570381e-03       9.917666364139e+03       8.001318519371e+02       1.229298719608e+05       8.289457653427e+02       6.499642538977e-08       4.701751819915e-06       2.493899004975e-05       1.376229696662e-07       3.694949733521e-08       3.000649382910e-08       2.991031725589e-05       2.049982831110e+06       1.005904185635e+00 
       1.130872811433e+01       4.007199461091e-01       4.294166004631e+03       5.412016970991e-03       9.901801532589e+03       8.044536722737e+02       1.218785829067e+05       8.301758865307e+02       6.320485616661e-08       4.604213273626e-06       2.442162696286e-05       1.347537130524e-07       3.694949733521e-08       2.917939125359e-08       2.928992769429e-05       2.064442567051e+06       1.005843200696e+00 
       1.122301717278e+01       4.049532935174e-01       4.310086334752e+03       5.355597673711e-03       9.885881202468e+03       8.087922206704e+02       1.208352957059e+05       8.314060827804e+02       6.146266966525e-08       4.508698162266e-06       2.391499656145e-05       1.319444650462e-07       3.694949733521e-08       2.837508689087e-08       2.868242644266e-05       2.079003412876e+06       1.005782244245e+00 
       1.113790305788e+01       4.092312377215e-01       4.326062351889e+03       5.299768450152e-03       9.869905185332e+03       8.131474718714e+02       1.197999523300e+05       8.326363531281e+02       5.976850470693e-08       4.415164509828e-06       2.341887619679e-05       1.291939642398e-07       3.694949733521e-08       2.759295233404e-08       2.808754562523e-05       2.093666069709e+06       1.005721307578e+00 
       1.105338161363e+01       4.135542469723e-01       4.342094245018e+03       5.244523137277e-03       9.853873292202e+03       8.175193989592e+02       1.187724951633e+05       8.338666966070e+02       5.812103763213e-08       4.323571211092e-06       2.293304783892e-05       1.265009759542e-07       3.694949733521e-08       2.683237649749e-08       2.750502293743e-05       2.108431243364e+06       1.005660381871e+00 
       1.096944871302e+01       4.179227943974e-01       4.358182203654e+03       5.189855636708e-03       9.837785333566e+03       8.219079733278e+02       1.177528669998e+05       8.350971122470e+02       5.651898126645e-08       4.233878013563e-06       2.245729798091e-05       1.238642916649e-07       3.694949733521e-08       2.609276513945e-08       2.693460152987e-05       2.123299644380e+06       1.005599458179e+00 
       1.088610025773e+01       4.223373580503e-01       4.374326417839e+03       5.135759914058e-03       9.821641119381e+03       8.263131646558e+02       1.167410110404e+05       8.363275990745e+02       5.496108391489e-08       4.146045499772e-06       2.199141754498e-05       1.212827284419e-07       3.694949733521e-08       2.537354039769e-08       2.637602989485e-05       2.138271988043e+06       1.005538527431e+00 
       1.080333217800e+01       4.267984209603e-01       4.390527078150e+03       5.082229998249e-03       9.805440459070e+03       8.307349408790e+02       1.157368708901e+05       8.375581561122e+02       5.344612838392e-08       4.060035069967e-06       2.153520179068e-05       1.187551284006e-07       3.694949733521e-08       2.467414033809e-08       2.582906175510e-05       2.153348994415e+06       1.005477580429e+00 
       1.072114043241e+01       4.313064711836e-01       4.406784375689e+03       5.029259980852e-03       9.789183161531e+03       8.351732681625e+02       1.147403905549e+05       8.387887823790e+02       5.197293103052e-08       3.975808925137e-06       2.108845022481e-05       1.162803581651e-07       3.694949733521e-08       2.399401851556e-08       2.529345595500e-05       2.168531388357e+06       1.005416607843e+00 
       1.063952100767e+01       4.358620018533e-01       4.423098502090e+03       4.976844015429e-03       9.772869035130e+03       8.396281108726e+02       1.137515144396e+05       8.400194768896e+02       5.054034083736e-08       3.893330050409e-06       2.065096651344e-05       1.138573083436e-07       3.694949733521e-08       2.333264354713e-08       2.476897635391e-05       2.183819899560e+06       1.005355600210e+00 
       1.055846991842e+01       4.404655112316e-01       4.439469649508e+03       4.924976316881e-03       9.756497887712e+03       8.440994315486e+02       1.127701873443e+05       8.412502386547e+02       4.914723851355e-08       3.812562198779e-06       2.022255839550e-05       1.114848930145e-07       3.694949733521e-08       2.268949869674e-08       2.425539172184e-05       2.199215262570e+06       1.005294547930e+00 
       1.047798320708e+01       4.451175027613e-01       4.455898010625e+03       4.873651160808e-03       9.740069526595e+03       8.485871908741e+02       1.117963544620e+05       8.424810666804e+02       4.779253562011e-08       3.733469875180e-06       1.980303759841e-05       1.091620492245e-07       3.694949733521e-08       2.206408147159e-08       2.375247563724e-05       2.214718216813e+06       1.005233441261e+00 
       1.039805694359e+01       4.498184851184e-01       4.472383778646e+03       4.822862882864e-03       9.723583758574e+03       8.530913476476e+02       1.108299613760e+05       8.437119599681e+02       4.647517371959e-08       3.656018320889e-06       1.939221975523e-05       1.068877364969e-07       3.694949733521e-08       2.145590322945e-08       2.326000638690e-05       2.230329506624e+06       1.005172270319e+00 
       1.031868722529e+01       4.545689722645e-01       4.488927147293e+03       4.772605878134e-03       9.707040389927e+03       8.576118587531e+02       1.098709540569e+05       8.449429175144e+02       4.519412354913e-08       3.580173498245e-06       1.898992432373e-05       1.046609363511e-07       3.694949733521e-08       2.086448879698e-08       2.277776686800e-05       2.246049881272e+06       1.005111025071e+00 
       1.023987017667e+01       4.593694835007e-01       4.505528310808e+03       4.722874600510e-03       9.690439226412e+03       8.621486791305e+02       1.089192788598e+05       8.461739383108e+02       4.394838421628e-08       3.505902075697e-06       1.859597450696e-05       1.024806518322e-07       3.694949733521e-08       2.028937609840e-08       2.230554449214e-05       2.261880094987e+06       1.005049695335e+00 
       1.016160194920e+01       4.642205435211e-01       4.522187463949e+03       4.673663562068e-03       9.673780073271e+03       8.667017617454e+02       1.079748825219e+05       8.474050213437e+02       4.273698241701e-08       3.433171413150e-06       1.821019717565e-05       1.003459070513e-07       3.694949733521e-08       1.973011579452e-08       2.184313109140e-05       2.277820906988e+06       1.004988270775e+00 
       1.008387872116e+01       4.691226824670e-01       4.538904801988e+03       4.624967332463e-03       9.657062735233e+03       8.712710575583e+02       1.070377121599e+05       8.486361655938e+02       4.155897167526e-08       3.361949547625e-06       1.783242279205e-05       9.825574673532e-08       3.694949733521e-08       1.918627093166e-08       2.139032282635e-05       2.293873081507e+06       1.004926740895e+00 
       1.000669669744e+01       4.740764359819e-01       4.555680520705e+03       4.576780538323e-03       9.640287016515e+03       8.758565154939e+02       1.061077152670e+05       8.498673700361e+02       4.041343160350e-08       3.292205179213e-06       1.746248533544e-05       9.620923578666e-08       3.694949733521e-08       1.865741660024e-08       2.094692009597e-05       2.310037387816e+06       1.004865095042e+00 
       9.930052109336e+00       4.790823452668e-01       4.572514816393e+03       4.529097862653e-03       9.623452720827e+03       8.804580824099e+02       1.051848397104e+05       8.510986336398e+02       3.929946718357e-08       3.223907657315e-06       1.710022222920e-05       9.420545885272e-08       3.694949733521e-08       1.814313960282e-08       2.051272744949e-05       2.326314600255e+06       1.004803322393e+00 
       9.853941214407e+00       4.841409571359e-01       4.589407885849e+03       4.481914044240e-03       9.606559651371e+03       8.850757030653e+02       1.042690337287e+05       8.523299553679e+02       3.821620806746e-08       3.157026967176e-06       1.674547426934e-05       9.224351990447e-08       3.694949733521e-08       1.764303813127e-08       2.008755349995e-05       2.342705498256e+06       1.004741411960e+00 
       9.778360296254e+00       4.892528240728e-01       4.606359926373e+03       4.435223877071e-03       9.589607610847e+03       8.897093200884e+02       1.033602459294e+05       8.535613341770e+02       3.716280789727e-08       3.091533716696e-06       1.639808555453e-05       9.032254182430e-08       3.694949733521e-08       1.715672145282e-08       1.967121083974e-05       2.359210866371e+06       1.004679352581e+00 
       9.703305664358e+00       4.944185042875e-01       4.623371135765e+03       4.389022209753e-03       9.572596401455e+03       8.943588739441e+02       1.024584252863e+05       8.547927690169e+02       3.613844364399e-08       3.027399123507e-06       1.605790341761e-05       8.844166600270e-08       3.694949733521e-08       1.668380960482e-08       1.926351595770e-05       2.375831494297e+06       1.004617132917e+00 
       9.628773653898e+00       4.996385617737e-01       4.640441712324e+03       4.343303944940e-03       9.555525824896e+03       8.990243029018e+02       1.015635211368e+05       8.560242588308e+02       3.514231496442e-08       2.964595002331e-06       1.572477835846e-05       8.660005194378e-08       3.694949733521e-08       1.622393309780e-08       1.886428915814e-05       2.392568176904e+06       1.004554741448e+00 
       9.554760625565e+00       5.049135663661e-01       4.657571854842e+03       4.298064038769e-03       9.538395682378e+03       9.037055430016e+02       1.006754831794e+05       8.572558025546e+02       3.417364357590e-08       2.903093752589e-06       1.539856397835e-05       8.479687687925e-08       3.694949733521e-08       1.577673262689e-08       1.847335448136e-05       2.409421714256e+06       1.004492166472e+00 
       9.481262965393e+00       5.102440937996e-01       4.674761762603e+03       4.253297500293e-03       9.521205774617e+03       9.084025280211e+02       9.979426147138e+04       8.584873991169e+02       3.323167264825e-08       2.842868346273e-06       1.507911691556e-05       8.303133539082e-08       3.694949733521e-08       1.534185879101e-08       1.809053962600e-05       2.426392911644e+06       1.004429396095e+00 
       9.408277084577e+00       5.156307257673e-01       4.692011635379e+03       4.208999390933e-03       9.503955901841e+03       9.131151894413e+02       9.891980642596e+04       8.597190474386e+02       3.231566621241e-08       2.783892316070e-06       1.476629678240e-05       8.130263904068e-08       3.694949733521e-08       1.491897181993e-08       1.771567587288e-05       2.443482579605e+06       1.004366418232e+00 
       9.335799419299e+00       5.210740499804e-01       4.709321673425e+03       4.165164823925e-03       9.486645863795e+03       9.178434564125e+02       9.805206881010e+04       8.609507464330e+02       3.142490858546e-08       2.726139743727e-06       1.445996610350e-05       7.961001601006e-08       3.694949733521e-08       1.450774130877e-08       1.734859801047e-05       2.460691533953e+06       1.004303220598e+00 
       9.263826430554e+00       5.265746602275e-01       4.726692077477e+03       4.121788963778e-03       9.469275459743e+03       9.225872557192e+02       9.719099974191e+04       8.621824950049e+02       3.055870381146e-08       2.669585248662e-06       1.415999025541e-05       7.795271074554e-08       3.694949733521e-08       1.410784595991e-08       1.698914426192e-05       2.478020595801e+06       1.004239790708e+00 
       9.192354603980e+00       5.321331564357e-01       4.744123048748e+03       4.078867025736e-03       9.451844488472e+03       9.273465117453e+02       9.633655068818e+04       8.634142920509e+02       2.971637511770e-08       2.614203976812e-06       1.386623740743e-05       7.632998361303e-08       3.694949733521e-08       1.371897333192e-08       1.663715621364e-05       2.495470591585e+06       1.004176115872e+00 
       9.121380449681e+00       5.377501447307e-01       4.761614788925e+03       4.036394275248e-03       9.434352748295e+03       9.321211464384e+02       9.548867346199e+04       8.646461364589e+02       2.889726438590e-08       2.559971589709e-06       1.357857846367e-05       7.474111055917e-08       3.694949733521e-08       1.334081959544e-08       1.629247874525e-05       2.513042353096e+06       1.004112183185e+00 
       9.050900502060e+00       5.434262374990e-01       4.779167500161e+03       3.994366027439e-03       9.416800037059e+03       9.369110792739e+02       9.464732022028e+04       8.658780271077e+02       2.810073163810e-08       2.506864253784e-06       1.329688700633e-05       7.318538278011e-08       3.694949733521e-08       1.297308929584e-08       1.595495996116e-05       2.530736717495e+06       1.004047979529e+00 
       8.980911319651e+00       5.491620534492e-01       4.796781385075e+03       3.952777646593e-03       9.399186152145e+03       9.417162272186e+02       9.381244346145e+04       8.671099628671e+02       2.732615453657e-08       2.454858629892e-06       1.302103924012e-05       7.166210639736e-08       3.694949733521e-08       1.261549512235e-08       1.562445112340e-05       2.548554527349e+06       1.003983491566e+00 
       8.911409484947e+00       5.549582176747e-01       4.814456646748e+03       3.911624545634e-03       9.381510890472e+03       9.465365046939e+02       9.298399602296e+04       8.683419425972e+02       2.657292789761e-08       2.403931863057e-06       1.275091393789e-05       7.017060214066e-08       3.694949733521e-08       1.226775768358e-08       1.530080658601e-05       2.566496630645e+06       1.003918705730e+00 
       8.842391604238e+00       5.608153617168e-01       4.832193488714e+03       3.870902185620e-03       9.363774048506e+03       9.513718235388e+02       9.216193107900e+04       8.695739651484e+02       2.584046321871e-08       2.354061572429e-06       1.248639238733e-05       6.871020503772e-08       3.694949733521e-08       1.192960528927e-08       1.498388373064e-05       2.584563880822e+06       1.003853608226e+00 
       8.773854307439e+00       5.667341236280e-01       4.849992114958e+03       3.830606075237e-03       9.345975422262e+03       9.562220929719e+02       9.134620213810e+04       8.708060293608e+02       2.512818821877e-08       2.305225841444e-06       1.222735833880e-05       6.728026411056e-08       3.694949733521e-08       1.160077373796e-08       1.467354290364e-05       2.602757136791e+06       1.003788185025e+00 
       8.705794247934e+00       5.727151480364e-01       4.867852729912e+03       3.790731770300e-03       9.328114807308e+03       9.610872195538e+02       9.053676304083e+04       8.720381340642e+02       2.443554639098e-08       2.257403208197e-06       1.197369795425e-05       6.588014207842e-08       3.694949733521e-08       1.128100611064e-08       1.436964735436e-05       2.621077262963e+06       1.003722421854e+00 
       8.638208102402e+00       5.787590862098e-01       4.885775538450e+03       3.751274873259e-03       9.310191998770e+03       9.659671071482e+02       8.973356795747e+04       8.732702780777e+02       2.376199656798e-08       2.210572656008e-06       1.172529975719e-05       6.450921506711e-08       3.694949733521e-08       1.097005256994e-08       1.407206317474e-05       2.639525129267e+06       1.003656304198e+00 
       8.571092570666e+00       5.848665961211e-01       4.903760745878e+03       3.712231032711e-03       9.292206791342e+03       9.708616568835e+02       8.893657138570e+04       8.745024602092e+02       2.310701249909e-08       2.164713604186e-06       1.148205458372e-05       6.316687232457e-08       3.694949733521e-08       1.066767016501e-08       1.378065924023e-05       2.658101611179e+06       1.003589817287e+00 
       8.504444375522e+00       5.910383425140e-01       4.921808557936e+03       3.673595942920e-03       9.274158979284e+03       9.757707671128e+02       8.814572814835e+04       8.757346792554e+02       2.247008243912e-08       2.119805898985e-06       1.124385553450e-05       6.185251594249e-08       3.694949733521e-08       1.037362264164e-08       1.349530715184e-05       2.676807589742e+06       1.003522946097e+00 
       8.438260262585e+00       5.972749969691e-01       4.939919180787e+03       3.635365343332e-03       9.256048356433e+03       9.806943333747e+02       8.736099339109e+04       8.769669340012e+02       2.185070874858e-08       2.075829804746e-06       1.101059792783e-05       6.056556058403e-08       3.694949733521e-08       1.008768025770e-08       1.321588117950e-05       2.695643951591e+06       1.003455675340e+00 
       8.372537000129e+00       6.035772379703e-01       4.958092821013e+03       3.597535018108e-03       9.237874716207e+03       9.856322483528e+02       8.658232258021e+04       8.781992232195e+02       2.124840750483e-08       2.032765995226e-06       1.078217925363e-05       5.930543321729e-08       3.694949733521e-08       9.809619603668e-09       1.294225820652e-05       2.714611588975e+06       1.003387989460e+00 
       8.307271378928e+00       6.099457509728e-01       4.976329685608e+03       3.560100795653e-03       9.219637851612e+03       9.905844018352e+02       8.580967150039e+04       8.794315456707e+02       2.066270812401e-08       1.990595545102e-06       1.055849912837e-05       5.807157285454e-08       3.694949733521e-08       9.539223428019e-09       1.267431767521e-05       2.733711399777e+06       1.003319872629e+00 
       8.242460212098e+00       6.163812284700e-01       4.994629981973e+03       3.523058548153e-03       9.201337555247e+03       9.955506806729e+02       8.504299625245e+04       8.806639001027e+02       2.009315299339e-08       1.949299921656e-06       1.033945925097e-05       5.686343029705e-08       3.694949733521e-08       9.276280467542e-09       1.241194153372e-05       2.752944287542e+06       1.003251308736e+00 
       8.178100334947e+00       6.228843700625e-01       5.012993917912e+03       3.486404191118e-03       9.182973619309e+03       1.000530968739e+03       8.428225325119e+04       8.818962852502e+02       1.953929711380e-08       1.908860976631e-06       1.012496335960e-05       5.568046788539e-08       3.694949733521e-08       9.020585282255e-09       1.215501418384e-05       2.772311161491e+06       1.003182281386e+00 
       8.114188604814e+00       6.294558825265e-01       5.031421701617e+03       3.450133682926e-03       9.164545835603e+03       1.005525146886e+03       8.352739922315e+04       8.831286998344e+02       1.900070775199e-08       1.869260938252e-06       9.914917189375e-06       5.452215925507e-08       3.694949733521e-08       8.771938094897e-09       1.190342243006e-05       2.791812936550e+06       1.003112773893e+00 
       8.050721900919e+00       6.360964798836e-01       5.049913541672e+03       3.414243024379e-03       9.146053995548e+03       1.010533092904e+03       8.277839120449e+04       8.843611425627e+02       1.847696410251e-08       1.830482403419e-06       9.709228430933e-06       5.338798909744e-08       3.694949733521e-08       8.530144634844e-09       1.165705542952e-05       2.811450533366e+06       1.003042769270e+00 
       7.987697124209e+00       6.428068834702e-01       5.068469647039e+03       3.378728258254e-03       9.127497890181e+03       1.015554681476e+03       8.203518653881e+04       8.855936121286e+02       1.796765695895e-08       1.792508330059e-06       9.507806689856e-06       5.227745292567e-08       3.694949733521e-08       8.295015986324e-09       1.141580464312e-05       2.831224878328e+06       1.002972250228e+00 
       7.925111197209e+00       6.495878220084e-01       5.087090227050e+03       3.343585468865e-03       9.108877310170e+03       1.020589784138e+03       8.129774287500e+04       8.868261072106e+02       1.747238839419e-08       1.755322029634e-06       9.310563446956e-06       5.119005684582e-08       3.694949733521e-08       8.066368440815e-09       1.117956378761e-05       2.851136903592e+06       1.002901199166e+00 
       7.862961063870e+00       6.564400316770e-01       5.105775491405e+03       3.308810781633e-03       9.090192045815e+03       1.025638269232e+03       8.056601816515e+04       8.880586264726e+02       1.699077144955e-08       1.718907159811e-06       9.117412019366e-06       5.012531733272e-08       3.694949733521e-08       7.844023353519e-09       1.094822878865e-05       2.871187547093e+06       1.002829598163e+00 
       7.801243689419e+00       6.633642561827e-01       5.124525650161e+03       3.274400362648e-03       9.071441887059e+03       1.030700001861e+03       7.983997066241e+04       8.892911685631e+02       1.652242983244e-08       1.683247717275e-06       8.928267522452e-06       4.908276101072e-08       3.694949733521e-08       7.627807003779e-09       1.072169773491e-05       2.891377752573e+06       1.002757428977e+00 
       7.739956060213e+00       6.703612468322e-01       5.143340913721e+03       3.240350418251e-03       9.052626623499e+03       1.035774843847e+03       7.911955891889e+04       8.905237321147e+02       1.606699762233e-08       1.648328030699e-06       8.743046832506e-06       4.806192443908e-08       3.694949733521e-08       7.417550459359e-09       1.049987083306e-05       2.911708469594e+06       1.002684673031e+00 
       7.679095183589e+00       6.774317626053e-01       5.162221492833e+03       3.206657194609e-03       9.033746044387e+03       1.040862653686e+03       7.840474178361e+04       8.917563157439e+02       1.562411898491e-08       1.614132753859e-06       8.561668550214e-06       4.706235390196e-08       3.694949733521e-08       7.213089444447e-09       1.028265036374e-05       2.932180653558e+06       1.002611311412e+00 
       7.618658087723e+00       6.845765702271e-01       5.181167598574e+03       3.173316977300e-03       9.014799938646e+03       1.045963286499e+03       7.769547840042e+04       8.929889180507e+02       1.519344789403e-08       1.580646858886e-06       8.384052964888e-06       4.608360520293e-08       3.694949733521e-08       7.014264211316e-09       1.006994063842e-05       2.952795265726e+06       1.002537324861e+00 
       7.558641821478e+00       6.917964442428e-01       5.200179442347e+03       3.140326090897e-03       8.995788094873e+03       1.051076593987e+03       7.699172820594e+04       8.942215376182e+02       1.477464786138e-08       1.547855629662e-06       8.210122019433e-06       4.512524346385e-08       3.694949733521e-08       6.820919415505e-09       9.861647957171e-06       2.973553273235e+06       1.002462693764e+00 
       7.499043454265e+00       6.990921670906e-01       5.219257235868e+03       3.107680898569e-03       8.976710301352e+03       1.056202424385e+03       7.629345092754e+04       8.954541730117e+02       1.436739167356e-08       1.515744655356e-06       8.039799276042e-06       4.418684292801e-08       3.694949733521e-08       6.632903994454e-09       9.657680567329e-06       2.994455649115e+06       1.002387398148e+00 
       7.439860075898e+00       7.064645291775e-01       5.238401191159e+03       3.075377801667e-03       8.957566346061e+03       1.061340622416e+03       7.560060658133e+04       8.966868227791e+02       1.397136113648e-08       1.484299824087e-06       7.873009882608e-06       4.326798676755e-08       3.694949733521e-08       6.450071049474e-09       9.457948622984e-06       3.015503372306e+06       1.002311417673e+00 
       7.381088796452e+00       7.139143289538e-01       5.257611520537e+03       3.043413239332e-03       8.938356016684e+03       1.066491029240e+03       7.491315547013e+04       8.979194854495e+02       1.358624682667e-08       1.453507316727e-06       7.709680539825e-06       4.236826689490e-08       3.694949733521e-08       6.272277730975e-09       9.262364145339e-06       3.036697427672e+06       1.002234731621e+00 
       7.322726746122e+00       7.214423729893e-01       5.276888436605e+03       3.011783688097e-03       8.919079100615e+03       1.071653482408e+03       7.423105818147e+04       8.991521595335e+02       1.321174784963e-08       1.423353600821e-06       7.549739468978e-06       4.148728377832e-08       3.694949733521e-08       6.099385126862e-09       9.070840983889e-06       3.058038806020e+06       1.002157318892e+00 
       7.264771075083e+00       7.290494760490e-01       5.296232152242e+03       2.980485661499e-03       8.899735384978e+03       1.076827815813e+03       7.355427558566e+04       9.003848435224e+02       1.284757160464e-08       1.393825424648e-06       7.393116380398e-06       4.062464626136e-08       3.694949733521e-08       5.931258153996e-09       8.883294778400e-06       3.079528504109e+06       1.002079157993e+00 
       7.207218953351e+00       7.367364611704e-01       5.315642880591e+03       2.949515709687e-03       8.880324656629e+03       1.082013859640e+03       7.288276883379e+04       9.016175358877e+02       1.249343355623e-08       1.364909811390e-06       7.239742442569e-06       3.977997138610e-08       3.694949733521e-08       5.767765452659e-09       8.699642921690e-06       3.101167524671e+06       1.002000227032e+00 
       7.150067570644e+00       7.445041597405e-01       5.335120835052e+03       2.918870419044e-03       8.860846702168e+03       1.087211440318e+03       7.221649935579e+04       9.028502350807e+02       1.214905701183e-08       1.336594053435e-06       7.089550251885e-06       3.895288422028e-08       3.694949733521e-08       5.608779283917e-09       8.519804523172e-06       3.122956876418e+06       1.001920503709e+00 
