#scalar perturbations for mode k = 1.039140000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]      
       3.874434795716e+03       6.694120630048e-02      -1.565402645979e+00       3.397461766164e-04      -2.558546643790e-02      -2.825369762540e-04       3.418205680308e-04       5.097640194131e-04      -1.226349168131e+02       5.947400303995e-02       3.993403858966e-01       3.993403299137e-01      -1.585836141633e+00       2.654506470117e-04      -4.838041139943e-03      -1.246563641540e+02       5.953795005085e-02      -2.083587426787e+01       1.239249771180e-02       1.965669847414e-02 
       3.882641812832e+03       6.720760451888e-02      -1.569321962562e+00       3.704519734714e-04      -2.475846737660e-02      -3.108097525510e-04       3.038933012766e-04       5.268646579973e-04      -1.231235269422e+02       5.959141261828e-02       3.993322816995e-01       3.993322722753e-01      -1.588806878913e+00       2.712849488856e-04      -3.310679709114e-03      -1.251454982118e+02       5.965514453104e-02      -2.093747758789e+01       1.246264669374e-02       1.945386111959e-02 
       3.890968980445e+03       6.747844253961e-02      -1.573633139539e+00       3.999727632182e-04      -2.371590053167e-02      -3.361413405808e-04       2.636928237790e-04       5.425026937032e-04      -1.236202750301e+02       5.971053499002e-02       3.993240858832e-01       3.993241301056e-01      -1.591874768781e+00       2.751264370755e-04      -1.744198188469e-03      -1.256427761121e+02       5.977405293780e-02      -2.104116278276e+01       1.253438937338e-02       1.925076779024e-02 
       3.899424557365e+03       6.775401334693e-02      -1.578335421206e+00       4.280129250711e-04      -2.245502456265e-02      -3.582530019230e-04       2.213073760375e-04       5.565663062325e-04      -1.241256981210e+02       5.983148785381e-02       3.993157915546e-01       3.993158962544e-01      -1.595021361245e+00       2.768653265963e-04      -1.482706010747e-04      -1.261487353814e+02       5.989479311122e-02      -2.114706430748e+01       1.260781327511e-02       1.904729670136e-02 
       3.908017806059e+03       6.803464529932e-02      -1.583425436577e+00       4.542612104538e-04      -2.097433733249e-02      -3.768547457107e-04       1.768387666967e-04       5.689430573418e-04      -1.246403981026e+02       5.995440321135e-02       3.993073909905e-01       3.993075626849e-01      -1.598226390755e+00       2.763969559131e-04       1.466552934891e-03      -1.266639784496e+02       6.001749721314e-02      -2.125533250419e+01       1.268301665873e-02       1.884331185542e-02 
       3.916759172110e+03       6.832070843876e-02      -1.588896939867e+00       4.783904014651e-04      -1.927369935476e-02      -3.916439579165e-04       1.304033407388e-04       5.795200572287e-04      -1.251650532721e+02       6.007942992562e-02       3.992988754838e-01       3.992991203176e-01      -1.601467679942e+00       2.736225933558e-04       3.088802216457e-03      -1.271891842266e+02       6.014231428820e-02      -2.136613642242e+01       1.276011043059e-02       1.863866044536e-02 
       3.925660505998e+03       6.861262228802e-02      -1.594740521112e+00       5.000568356205e-04      -1.735447024902e-02      -4.023036409004e-04       8.213310628345e-05       5.881841055929e-04      -1.257004326289e+02       6.020673688222e-02       3.992902351519e-01       3.992905588344e-01      -1.604721026168e+00       2.684502912650e-04       4.706034670078e-03      -1.277251224089e+02       6.026941342860e-02      -2.147966730475e+01       1.283922050637e-02       1.843316964840e-02 
       3.934735339209e+03       6.891086556049e-02      -1.600943277915e+00       5.188997380993e-04      -1.521966203413e-02      -4.085001473772e-04       3.217707434271e-05       5.948217946283e-04      -1.262474136740e+02       6.033651692520e-02       3.992814587065e-01       3.992818664445e-01      -1.607960064468e+00       2.607957967913e-04       6.304771598648e-03      -1.282726712948e+02       6.039898771413e-02      -2.159614292945e+01       1.292049074982e-02       1.822664264636e-02 
       3.943999235333e+03       6.921598850209e-02      -1.607488438827e+00       5.345402898321e-04      -1.287411360590e-02      -4.098802547162e-04      -1.929713653380e-05       5.993195597388e-04      -1.268070050340e+02       6.046899186216e-02       3.992725331477e-01       3.992730295741e-01      -1.611156099599e+00       2.505835288295e-04       7.870419448914e-03      -1.288328404302e+02       6.053125922249e-02      -2.171581312594e+01       1.300408671302e-02       1.801885354160e-02 
       3.953470240252e+03       6.952862871493e-02      -1.614354921938e+00       5.465803158632e-04      -1.032469337089e-02      -4.060673552424e-04      -7.210133260139e-05       6.015636510530e-04      -1.273803754675e+02       6.060441888200e-02       3.992634433837e-01       3.992640324792e-01      -1.614277894995e+00       2.377476349826e-04       9.387170076919e-03      -1.294067996414e+02       6.066648545335e-02      -2.183896684533e+01       1.309020042460e-02       1.780954083787e-02 
       3.963169474177e+03       6.984953195228e-02      -1.621516811237e+00       5.546004393139e-04      -7.580537850498e-03      -3.966564417289e-04      -1.260243196719e-04       6.014399895104e-04      -1.279688919843e+02       6.074309899530e-02       3.992541717236e-01       3.992548567322e-01      -1.617291404026e+00       2.222331378901e-04       1.083787286495e-02      -1.299959171908e+02       6.080496777687e-02      -2.196594144010e+01       1.317905667885e-02       1.759839881269e-02 
       3.973121924422e+03       7.017957994575e-02      -1.628942722984e+00       5.581574497306e-04      -4.653338118156e-03      -3.812073982701e-04      -1.808288602309e-04       5.988338425227e-04      -1.285741708568e+02       6.088538833729e-02       3.992446971952e-01       3.992454805298e-01      -1.620159419990e+00       2.039971791346e-04       1.220386707267e-02      -1.306018108347e+02       6.094706274680e-02      -2.209713506652e+01       1.327092144670e-02       1.738506589964e-02 
       3.983357543163e+03       7.051982888826e-02      -1.636595031640e+00       5.567804887974e-04      -1.557687158305e-03      -3.592358122141e-04      -2.362478511554e-04       5.936292062833e-04      -1.291981481639e+02       6.103171382030e-02       3.992349946049e-01       3.992358777418e-01      -1.622841112346e+00       1.830103356511e-04       1.346475826029e-02      -1.312264184343e+02       6.109319776585e-02      -2.223302379496e+01       1.336611348312e-02       1.716910843763e-02 
       3.993912777852e+03       7.087156307095e-02      -1.644428881326e+00       5.499653880531e-04       1.688481318644e-03      -3.302001083161e-04      -2.919792678535e-04       5.857077135252e-04      -1.298431781153e+02       6.118259495605e-02       3.992250332211e-01       3.992260165787e-01      -1.625291386465e+00       1.592580222787e-04       1.459810779781e-02      -1.318720963723e+02       6.124389292531e-02      -2.237418544553e+01       1.346502050659e-02       1.694999797853e-02 
       4.004818154935e+03       7.123588303659e-02      -1.652380361911e+00       5.371871194468e-04       5.058811955252e-03      -2.935366600344e-04      -3.476062812119e-04       5.749628422679e-04      -1.305112777522e+02       6.133846632581e-02       3.992147885772e-01       3.992158712439e-01      -1.627457333222e+00       1.327786204327e-04       1.557781247570e-02      -1.325408634912e+02       6.139958373279e-02      -2.252113609485e+01       1.356798391638e-02       1.672737441616e-02 
       4.016095310394e+03       7.161360433363e-02      -1.660362284105e+00       5.179382410542e-04       8.516194850818e-03      -2.487039790710e-04      -4.025764185986e-04       5.613209881962e-04      -1.312039412915e+02       6.149963515433e-02       3.992042451426e-01       3.992054245659e-01      -1.629278853373e+00       1.036914444807e-04       1.637453700864e-02      -1.332342152682e+02       6.156057872524e-02      -2.267428789301e+01       1.367526841329e-02       1.650109555298e-02 
       4.027768423651e+03       7.200563884452e-02      -1.668270903222e+00       4.917477095201e-04       1.201519038365e-02      -1.951722491327e-04      -4.562551419346e-04       5.447453770568e-04      -1.319228394115e+02       6.166644473261e-02       3.991933855258e-01       3.991946573041e-01      -1.630692165110e+00       7.218631555961e-05       1.695743476390e-02      -1.339538238084e+02       6.172722270696e-02      -2.283410262375e+01       1.378716883486e-02       1.627099856077e-02 
       4.039864901179e+03       7.241301969842e-02      -1.675984537952e+00       4.582021630119e-04       1.550119538206e-02      -1.324350871419e-04      -5.079197618657e-04       5.252452871306e-04      -1.326698648985e+02       6.183928414195e-02       3.991821899079e-01       3.991835475792e-01      -1.631630521627e+00       3.853526272108e-05       1.729455691399e-02      -1.347015835369e+02       6.189990650106e-02      -2.300110373214e+01       1.390401769381e-02       1.603689161731e-02 
       4.052416517959e+03       7.283694224434e-02      -1.683362409778e+00       4.169706366118e-04       1.890968344150e-02      -6.002234408907e-05      -5.567541363733e-04       5.028860544391e-04      -1.334472077324e+02       6.201860450884e-02       3.991706350746e-01       3.991720699100e-01      -1.632025182868e+00       3.104511765710e-06       1.735338953475e-02      -1.354796863587e+02       6.207908323430e-02      -2.317589552903e+01       1.402619750236e-02       1.579853853575e-02 
       4.065461225111e+03       7.327882855364e-02      -1.690243680117e+00       3.678321465422e-04       2.216551315843e-02       2.248721802411e-05      -6.018435801088e-04       4.777995898525e-04      -1.342574732996e+02       6.220494475948e-02       3.991586928762e-01       3.991601936809e-01      -1.631806592311e+00      -3.363341683655e-05       1.710149356551e-02      -1.362907399870e+02       6.226529412770e-02      -2.335919303876e+01       1.415416018511e-02       1.555563380731e-02 
       4.079046196066e+03       7.374043555583e-02      -1.696446639445e+00       3.107043799883e-04       2.518228814499e-02       1.154567934560e-04      -6.421692356814e-04       4.501947363899e-04      -1.351038805868e+02       6.239897503737e-02       3.991463276181e-01       3.991478805441e-01      -1.630905632256e+00      -7.108796587482e-05       1.650718326857e-02      -1.371379663288e+02       6.245921196050e-02      -2.355187147110e+01       1.428845963848e-02       1.530775961475e-02 
       4.093233550579e+03       7.422405713404e-02      -1.701767834290e+00       2.456681198169e-04       2.786168642726e-02       2.191958321213e-04      -6.766000442464e-04       4.203656298878e-04      -1.359906326098e+02       6.260157831417e-02       3.991334911369e-01       3.991350795014e-01      -1.629254567781e+00      -1.085402322524e-04       1.554004626241e-02      -1.380255722677e+02       6.266172274730e-02      -2.375505759648e+01       1.442981254202e-02       1.505430295790e-02 
       4.108114206167e+03       7.473300948028e-02      -1.705980626647e+00       1.729634873110e-04       3.009261399685e-02       3.340192781364e-04      -7.038787256328e-04       3.886895791890e-04      -1.369238061175e+02       6.281404794732e-02       3.991201107895e-01       3.991217148741e-01      -1.626786161110e+00      -1.451401828942e-04       1.417052978293e-02      -1.389596402149e+02       6.287412340221e-02      -2.397034570379e+01       1.457924391992e-02       1.479424656964e-02 
       4.123851847743e+03       7.527316371848e-02      -1.708829877936e+00       9.285336705022e-05       3.174908824284e-02       4.605402400576e-04      -7.225815377409e-04       3.555785406861e-04      -1.379141612083e+02       6.303871493350e-02       3.991060511236e-01       3.991076478181e-01      -1.623423997851e+00      -1.799345910781e-04       1.236505651023e-02      -1.399509403846e+02       6.309874923242e-02      -2.420047184071e+01       1.473854572955e-02       1.452548657149e-02 
       4.140597149709e+03       7.585003813652e-02      -1.709995933167e+00       6.223783337683e-06       3.267045096977e-02       5.988549228483e-04      -7.308742214238e-04       3.217400012156e-04      -1.389718093985e+02       6.327772267289e-02       3.990911919421e-01       3.990927542321e-01      -1.619101892418e+00      -2.115595249839e-04       1.009691549602e-02      -1.410095937522e+02       6.333774947301e-02      -2.444810831991e+01       1.490942868780e-02       1.424639992945e-02 
       4.158439032727e+03       7.646711188618e-02      -1.709118129037e+00      -8.488096475323e-05       3.266858115310e-02       7.478386094127e-04      -7.266262755753e-04       2.883512212016e-04      -1.401031219114e+02       6.353233152747e-02       3.990754707689e-01       3.990769678360e-01      -1.613800594124e+00      -2.381406518342e-04       7.364902214477e-03      -1.421419774899e+02       6.359239160789e-02      -2.471513606953e+01       1.509301495486e-02       1.395661133636e-02 
       4.177487764765e+03       7.712868387743e-02      -1.705840063132e+00      -1.774296587623e-04       3.154848724904e-02       9.055283276261e-04      -7.076394669018e-04       2.569429055957e-04      -1.413159711212e+02       6.380410525562e-02       3.990588083825e-01       3.990602061770e-01      -1.607552953226e+00      -2.574944718910e-04       4.195108449704e-03      -1.433559714744e+02       6.386424744689e-02      -2.500387085533e+01       1.529067827321e-02       1.365557288617e-02 
       4.197863544273e+03       7.783949863426e-02      -1.699846610929e+00      -2.671009171194e-04       2.912303063823e-02       1.068723957485e-03      -6.717853634450e-04       2.294721111974e-04      -1.426190441235e+02       6.409474804136e-02       3.990411191460e-01       3.990423815494e-01      -1.600471127508e+00      -2.671531553758e-04       6.543331513256e-04      -1.446602712558e+02       6.415503008809e-02      -2.531692232863e+01       1.550393319283e-02       1.334278797613e-02 
       4.219689741215e+03       7.860452828260e-02      -1.690928463800e+00      -3.480509295934e-04       2.524054150132e-02       1.232613548300e-03      -6.172719611968e-04       2.083470189037e-04      -1.440214425843e+02       6.440600827869e-02       3.990223168164e-01       3.990234076605e-01      -1.592778463566e+00      -2.645008963650e-04      -3.134656700420e-03      -1.460639875991e+02       6.446649737036e-02      -2.565711697664e+01       1.573436749727e-02       1.301793722731e-02 
       4.243084900304e+03       7.942870616486e-02      -1.679077254687e+00      -4.128339994718e-04       1.982725219687e-02       1.390469885492e-03      -5.430546076680e-04       1.963778311050e-04      -1.455321939553e+02       6.473956501829e-02       3.990023210504e-01       3.990032072313e-01      -1.584842446769e+00      -2.470565564150e-04      -6.977961833622e-03      -1.475761573196e+02       6.480033767326e-02      -2.602739576407e+01       1.598355715689e-02       1.268100191788e-02 
       4.268151893181e+03       8.031655152219e-02      -1.664609739450e+00      -4.526367753248e-04       1.294475823215e-02       1.533566298688e-03      -4.493946235230e-04       1.966064681190e-04      -1.471595631331e+02       6.509687413111e-02       3.989810659377e-01       3.989817217365e-01      -1.577199539734e+00      -2.129457554137e-04      -1.060023090511e-02      -1.492050543694e+02       6.515801505804e-02      -2.643065565293e+01       1.625294512898e-02       1.233240004680e-02 
       4.294963810448e+03       8.127166415810e-02      -1.648305653235e+00      -4.580385390903e-04       4.856649002916e-03       1.651540167445e-03      -3.385148283196e-04       2.119623862146e-04      -1.489101260623e+02       6.547896836953e-02       3.989585108594e-01       3.989589232768e-01      -1.570555860395e+00      -1.615748480971e-04      -1.364721402015e-02      -1.509572626145e+02       6.554056793959e-02      -2.686951895541e+01       1.654367727320e-02       1.197312760459e-02 
       4.323548436619e+03       8.229614676552e-02      -1.631520157516e+00      -4.204898945383e-04      -3.912501967392e-03       1.733462508740e-03      -2.152001097395e-04       2.447135395030e-04      -1.507877112040e+02       6.588623748221e-02       3.989346521841e-01       3.989348265659e-01      -1.565741777379e+00      -9.443445748772e-05      -1.571177444678e-02      -1.528366162901e+02       6.594838762259e-02      -2.734604892605e+01       1.685641330120e-02       1.160486771128e-02 
       4.330504070674e+03       8.254641039808e-02      -1.627714682173e+00      -4.047852501892e-04      -5.985308464321e-03       1.746357654830e-03      -1.852567964432e-04       2.550429728154e-04      -1.512463538749e+02       6.598532796091e-02       3.989288739411e-01       3.989289956966e-01      -1.564970736543e+00      -7.681157536310e-05      -1.600911362764e-02      -1.532956917471e+02       6.604762017613e-02      -2.746336445426e+01       1.693292751493e-02       1.151748013298e-02 
       4.330504070674e+03       8.254641039808e-02      -1.693412036777e+00       1.221356751644e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.512463538749e+02       6.598532796091e-02       3.989285735859e-01       3.989289956966e-01      -1.595715982786e+00      -5.003693392312e-06       0.000000000000e+00      -1.532956917471e+02       6.604762017613e-02      -2.746336445426e+01       1.693292751493e-02       1.151748013298e-02 
       4.353880531360e+03       8.339028173839e-02      -1.697034689356e+00       1.054360500588e-04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.527928078546e+02       6.631832685821e-02       3.989091571776e-01       3.989095644871e-01      -1.595638257948e+00      -4.971284960205e-06       0.000000000000e+00      -1.548436075505e+02       6.638110747074e-02      -2.786155883342e+01       1.719121364876e-02       1.122995012415e-02 
       4.385896475924e+03       8.455300201637e-02      -1.701156562481e+00       8.301144146652e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.549234307677e+02       6.677432439412e-02       3.988827635500e-01       3.988831515790e-01      -1.595532606316e+00      -4.929028377307e-06       0.000000000000e+00      -1.569762516891e+02       6.683781404054e-02      -2.841678215217e+01       1.754767523472e-02       1.085102479259e-02 
       4.419495321801e+03       8.578187541443e-02      -1.704482666119e+00       6.103078980124e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.571750916480e+02       6.725279374251e-02       3.988552991661e-01       3.988556681188e-01      -1.595422672475e+00      -4.887265356374e-06       0.000000000000e+00      -1.592300587410e+02       6.731706109429e-02      -2.901181372663e+01       1.792492098700e-02       1.047093364961e-02 
       4.454497986561e+03       8.707153583599e-02      -1.706953748582e+00       4.058376701216e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.595379266038e+02       6.775119152949e-02       3.988269268944e-01       3.988272771492e-01      -1.595309108597e+00      -4.846500529173e-06       0.000000000000e+00      -1.615951577006e+02       6.781628773714e-02      -2.964527590490e+01       1.832111823051e-02       1.009303531434e-02 
       4.490677958812e+03       8.841470383106e-02      -1.708574756384e+00       2.244270526479e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.619985686108e+02       6.826630121289e-02       3.987978404933e-01       3.987981725940e-01      -1.595192690376e+00      -4.807239883195e-06       0.000000000000e+00      -1.640581704523e+02       6.833225708359e-02      -3.031471061249e+01       1.873379893397e-02       9.720701508703e-03 
       4.527804431349e+03       8.980371869144e-02      -1.709405933878e+00       7.016676840728e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.645429560631e+02       6.879484582590e-02       3.987682289702e-01       3.987685435928e-01      -1.595074174371e+00      -4.769928983675e-06       0.000000000000e+00      -1.666050228230e+02       6.886167174935e-02      -3.101727078053e+01       1.916034502486e-02       9.356808983152e-03 
       4.565660329848e+03       9.123119549020e-02      -1.709544195338e+00      -5.658564123129e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.671575370229e+02       6.933374330154e-02       3.987382626931e-01       3.987385606078e-01      -1.594954242431e+00      -4.734933934956e-06       0.000000000000e+00      -1.692221499488e+02       6.940143107423e-02      -3.175002893468e+01       1.959820743327e-02       9.003602448559e-03 
       4.604067521002e+03       9.269099250689e-02      -1.709101488678e+00      -1.578243369736e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.698310410460e+02       6.988046439348e-02       3.987080746989e-01       3.987083567274e-01      -1.594833426910e+00      -4.702528255340e-06       0.000000000000e+00      -1.718982698978e+02       6.994899052327e-02      -3.251048334216e+01       2.004521813761e-02       8.662552341450e-03 
       4.642920167496e+03       9.417954289551e-02      -1.708189302468e+00      -2.365014790980e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.725569167277e+02       7.043350701950e-02       3.986777364814e-01       3.986780034510e-01      -1.594712013804e+00      -4.672884802373e-06       0.000000000000e+00      -1.746268237694e+02       7.050283694465e-02      -3.329730757638e+01       2.050000678571e-02       8.334208465816e-03 
       4.682206835493e+03       9.569681672131e-02      -1.706906120247e+00      -2.961306599753e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.753350907354e+02       7.099271076175e-02       3.986472432082e-01       3.986474959092e-01      -1.594589983637e+00      -4.646086370533e-06       0.000000000000e+00      -1.774077366675e+02       7.106280313381e-02      -3.411096580618e+01       2.096229297934e-02       8.018209362934e-03 
       4.721953919183e+03       9.724425355063e-02      -1.705333192369e+00      -3.404380298794e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.781681793737e+02       7.155845169411e-02       3.986165595912e-01       3.986167987651e-01      -1.594467195060e+00      -4.622194521240e-06       0.000000000000e+00      -1.802436257027e+02       7.162926079913e-02      -3.495271529691e+01       2.143224723698e-02       7.713905506193e-03 
       4.762155840342e+03       9.882207148630e-02      -1.703538699398e+00      -3.724606656647e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.810565610810e+02       7.213064908442e-02       3.985856740517e-01       3.985859004053e-01      -1.594343601621e+00      -4.601301942070e-06       0.000000000000e+00      -1.831348676832e+02       7.220212562803e-02      -3.582316792654e+01       2.190967066666e-02       7.420926010751e-03 
       4.802814823150e+03       1.004307970239e-01      -1.701577555320e+00      -3.946207055339e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.840011776568e+02       7.270933183660e-02       3.985545676892e-01       3.985547818933e-01      -1.594219127573e+00      -4.583501392579e-06       0.000000000000e+00      -1.860824031436e+02       7.278142422877e-02      -3.672310454996e+01       2.239446200201e-02       7.138850328271e-03 
       4.843984017766e+03       1.020730047169e-01      -1.699491877029e+00      -4.090642944090e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.870067175099e+02       7.329525236873e-02       3.985231815191e-01       3.985233841965e-01      -1.594093536786e+00      -4.568870211825e-06       0.000000000000e+00      -1.890909227883e+02       7.336790831727e-02      -3.765448003246e+01       2.288713671799e-02       6.866944262014e-03 
       4.885738580774e+03       1.037522333173e-01      -1.697312949699e+00      -4.175990862066e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.900796298676e+02       7.388947505903e-02       3.984914388481e-01       3.984916305731e-01      -1.593966522292e+00      -4.557503888803e-06       0.000000000000e+00      -1.921668797452e+02       7.396264225510e-02      -3.861987510503e+01       2.338848915677e-02       6.604415890670e-03 
       4.928139869116e+03       1.054715671227e-01      -1.695065435591e+00      -4.215329256534e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.932255277611e+02       7.449286668349e-02       3.984592722112e-01       3.984594535190e-01      -1.593837814076e+00      -4.549531046532e-06       0.000000000000e+00      -1.953158899627e+02       7.456649283700e-02      -3.962170171506e+01       2.389916298773e-02       6.350649380793e-03 
       4.971193094013e+03       1.072318777335e-01      -1.692771499235e+00      -4.218871029673e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.964459717367e+02       7.510549393070e-02       3.984266548796e-01       3.984268262830e-01      -1.593707305132e+00      -4.545103612657e-06       0.000000000000e+00      -1.985395127400e+02       7.517952643415e-02      -4.066114037028e+01       2.441913493186e-02       6.105410951049e-03 
       5.014901243386e+03       1.090339628612e-01      -1.690449059890e+00      -4.195071876989e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.997423843754e+02       7.572739090302e-02       3.983935595459e-01       3.983937215364e-01      -1.593574886146e+00      -4.544382533296e-06       0.000000000000e+00      -2.018391691445e+02       7.580177719825e-02      -4.173934147931e+01       2.494835891814e-02       5.868481066276e-03 
       5.059320941516e+03       1.108808751754e-01      -1.688109477147e+00      -4.150597881831e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.031203092097e+02       7.635935384097e-02       3.983599158741e-01       3.983600689121e-01      -1.593440275649e+00      -4.547541434137e-06       0.000000000000e+00      -2.052204051109e+02       7.643404207320e-02      -4.285884266863e+01       2.548744480806e-02       5.639370959561e-03 
       5.104500239403e+03       1.127753986343e-01      -1.685761877191e+00      -4.090581122149e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.065847926888e+02       7.700205579554e-02       3.983256572561e-01       3.983258017758e-01      -1.593303207103e+00      -4.554772500809e-06       0.000000000000e+00      -2.086882688239e+02       7.707699477020e-02      -4.402209748277e+01       2.603690801603e-02       5.417686677990e-03 
       5.150478154373e+03       1.147200168640e-01      -1.683413724136e+00      -4.019014065298e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.101403262323e+02       7.765604004990e-02       3.982907207400e-01       3.982908571533e-01      -1.593163428613e+00      -4.566294376201e-06       0.000000000000e+00      -2.122472527134e+02       7.773117921635e-02      -4.523144480844e+01       2.659716213019e-02       5.203115715504e-03 
       5.197292183960e+03       1.167172215782e-01      -1.681070866752e+00      -3.939067850593e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.137914099076e+02       7.832182695181e-02       3.982550409192e-01       3.982551696174e-01      -1.593020678470e+00      -4.582339670406e-06       0.000000000000e+00      -2.159018576784e+02       7.839711644122e-02      -4.648929215078e+01       2.716860931553e-02       4.995380360717e-03 
       5.244975370855e+03       1.187693856227e-01      -1.678738049675e+00      -3.853213916021e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.175423198177e+02       7.899987208377e-02       3.982185517456e-01       3.982186731023e-01      -1.592874692409e+00      -4.603165284153e-06       0.000000000000e+00      -2.196563602444e+02       7.907526273657e-02      -4.779803406100e+01       2.775160406633e-02       4.794245368578e-03 
       5.293557702438e+03       1.208788182488e-01      -1.676419107915e+00      -3.763406969642e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.213972086655e+02       7.969058608505e-02       3.981811850586e-01       3.981812994308e-01      -1.592725197723e+00      -4.629042787863e-06       0.000000000000e+00      -2.235149132258e+02       7.976602949210e-02      -4.916008281002e+01       2.834646987343e-02       4.599505534873e-03 
       5.343065971768e+03       1.230477556165e-01      -1.674117178035e+00      -3.671193134281e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.253600878361e+02       8.039433258125e-02       3.981428702720e-01       3.981429780015e-01      -1.592571912006e+00      -4.660266500601e-06       0.000000000000e+00      -2.274815277913e+02       8.046978113166e-02      -5.057785899844e+01       2.895349730737e-02       4.410981423343e-03 
       5.393523609239e+03       1.252783494214e-01      -1.671834856432e+00      -3.577799447828e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.294348060181e+02       8.111142569411e-02       3.981035341010e-01       3.981036355155e-01      -1.592414542062e+00      -4.697144359066e-06       0.000000000000e+00      -2.315600520705e+02       8.118683263088e-02      -5.205378036039e+01       2.957294181281e-02       4.228515580649e-03 
       5.444950704454e+03       1.275726633522e-01      -1.669574311024e+00      -3.484204332002e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.336250421026e+02       8.184213025341e-02       3.980631001366e-01       3.980631955511e-01      -1.592252782204e+00      -4.740007726828e-06       0.000000000000e+00      -2.357541640533e+02       8.191744973702e-02      -5.359025519733e+01       3.020502390733e-02       4.051968438659e-03 
       5.497362494338e+03       1.299325999032e-01      -1.667337429528e+00      -3.391192243534e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.379341708832e+02       8.258664022175e-02       3.980214896658e-01       3.980215793831e-01      -1.592086317532e+00      -4.789198050597e-06       0.000000000000e+00      -2.400672371785e+02       8.266182740507e-02      -5.518962806427e+01       3.084991053771e-02       3.881219588756e-03 
       5.550775363360e+03       1.323601660011e-01      -1.665125628230e+00      -3.299385987702e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.423657473372e+02       8.334516381999e-02       3.979786165132e-01       3.979787008240e-01      -1.591914803296e+00      -4.845082813223e-06       0.000000000000e+00      -2.445028250705e+02       8.342017491255e-02      -5.685435553640e+01       3.150778892557e-02       3.716145399114e-03 
       5.605230899535e+03       1.348585860785e-01      -1.662938975729e+00      -3.209240532167e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.469255365863e+02       8.411826479846e-02       3.979343667785e-01       3.979344459597e-01      -1.591737783839e+00      -4.908080788570e-06       0.000000000000e+00      -2.490666933018e+02       8.419305701348e-02      -5.858778608569e+01       3.217916356013e-02       3.556551296768e-03 
